team,opponent,team_score,opp_score,date,OT,neutral,home_game,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp-eFG%,Opp-TOV%,Opp-ORB%,Opp-FT/FGA
Alabama,Georgia State,75,58,11/19/2013,0,FALSE,TRUE,110.3,85.3,68.3,0.481,0.365,0.587,63.8,40,14.7,15.8,0.538,17.1,37.5,0.365,0.445,17.5,82.4,0.164
Alabama,Duke,64,74,11/27/2013,0,TRUE,TRUE,83.1,96.1,77.4,0.404,0.211,0.471,53.4,52.2,10.4,16.7,0.421,19.2,27.3,0.281,0.49,22,88,0.471
Alabama,Drexel,83,85,11/29/2013,3,TRUE,TRUE,103.8,106.3,58.3,0.578,0.234,0.509,51.9,55.6,11.3,10,0.453,17.5,45,0.391,0.448,14.8,59,0.373
Alabama,North Florida,76,48,12/4/2013,0,FALSE,TRUE,110.1,69.6,68.7,0.431,0.328,0.544,56.6,69.2,14.5,18.9,0.526,13.8,36.1,0.259,0.36,19,75,0.123
Alabama,South Florida,64,66,12/7/2013,0,FALSE,FALSE,100,103.1,64,0.271,0.237,0.48,44.4,39.1,10.9,17.5,0.424,9.6,29.4,0.237,0.462,14.8,62.1,0.321
Alabama,Charleston Southern,59,45,12/14/2013,0,FALSE,TRUE,101.7,77.6,58.4,0.744,0.465,0.507,51.7,53.3,17.2,23.1,0.419,13.6,26.7,0.535,0.372,19.2,78.6,0.302
Alabama,Wichita State,67,72,12/17/2013,0,FALSE,TRUE,104.7,112.5,63.6,0.358,0.377,0.54,37.9,52.2,3.1,13.2,0.5,11.5,18.8,0.264,0.47,15.1,61.5,0.5
Alabama,Xavier,74,77,12/21/2013,0,FALSE,TRUE,112.1,116.7,65.8,0.638,0.404,0.604,46.9,52.2,6.1,12.5,0.574,11.7,23.1,0.426,0.437,7.4,63.2,0.349
Alabama,UCLA,67,75,12/28/2013,0,FALSE,FALSE,93.1,104.2,72.3,0.327,0.423,0.558,42.4,30.4,13.9,6,0.529,21.2,11.1,0.231,0.5,16.1,68.8,0.271
Alabama,Robert Morris,64,56,1/4/2014,0,FALSE,TRUE,101.6,88.9,63.1,0.477,0.318,0.593,57.1,45.8,19,10,0.602,22,29.2,0.25,0.545,26.6,84,0.182
Alabama,Vanderbilt,68,63,1/7/2014,0,FALSE,TRUE,109.7,101.6,61.6,0.365,0.308,0.557,44.2,52,12.9,6.1,0.538,11.7,27.6,0.231,0.522,23,65.2,0.326
Alabama,Georgia,58,66,1/11/2014,0,FALSE,FALSE,82.9,94.3,70.3,0.442,0.365,0.461,41.7,36.8,12.9,12.5,0.404,13.9,13.8,0.308,0.38,17.6,67.7,0.674
Alabama,Mississippi State,80,61,1/15/2014,0,FALSE,TRUE,115.9,88.4,68.6,0.281,0.439,0.619,54.7,56.7,10.1,15,0.614,14.7,25.9,0.175,0.47,19.5,84.6,0.28
Alabama,Missouri,47,68,1/18/2014,0,FALSE,FALSE,75.8,109.7,61.8,0.458,0.417,0.402,46.9,64.3,3.2,13.5,0.344,20.6,29.4,0.292,0.457,10.2,66.7,0.532
Alabama,Florida,62,68,1/23/2014,0,FALSE,TRUE,100,109.7,62,0.386,0.211,0.46,45.8,45.5,9.7,12.1,0.404,9.5,35.3,0.281,0.459,11.6,55.3,0.197
Alabama,LSU,82,80,1/25/2014,0,FALSE,TRUE,112.3,109.6,73.1,0.5,0.308,0.637,46.6,66.7,9.6,8.7,0.596,18.1,22.2,0.385,0.524,15.5,67.7,0.242
Alabama,Auburn,55,74,1/30/2014,0,FALSE,FALSE,80.9,108.8,67.9,0.377,0.302,0.44,45.9,26.3,7.4,10.3,0.387,17.4,23.5,0.264,0.51,14.8,74.1,0.431
Alabama,Tennessee,59,76,2/1/2014,0,FALSE,TRUE,101.7,131,57.9,0.431,0.294,0.48,45.5,45,1.7,14.3,0.422,10.3,30,0.314,0.573,7.8,64,0.438
Alabama,Arkansas,58,65,2/5/2014,0,FALSE,FALSE,84.1,94.2,69.2,0.339,0.288,0.423,46.7,47.6,5.8,4.5,0.39,15,26.8,0.203,0.395,12.8,70.6,0.351
Alabama,Florida,69,78,2/8/2014,0,FALSE,FALSE,109.5,123.8,63,0.55,0.275,0.684,46.3,59.1,12.7,12.1,0.625,22,15.8,0.475,0.68,18.6,72.7,0.2
Alabama,Ole Miss,67,64,2/11/2014,0,FALSE,TRUE,95.7,91.4,69.7,0.414,0.293,0.483,55.2,41.7,11.4,19.4,0.44,14.9,35.1,0.276,0.446,15.7,80,0.25
Alabama,South Carolina,66,67,2/15/2014,0,FALSE,FALSE,106.5,108.1,61.6,0.721,0.349,0.572,43.5,61.1,11.3,14.7,0.5,15,21.7,0.535,0.543,17.7,65.2,0.34
Alabama,Texas A&M,48,63,2/20/2014,0,FALSE,FALSE,78.7,103.3,61.4,0.348,0.457,0.448,43.8,52.9,4.9,15.9,0.446,19.7,18.8,0.152,0.466,11.2,68.8,0.155
Alabama,Missouri,80,73,2/22/2014,0,FALSE,TRUE,119.4,109,67.3,0.617,0.447,0.658,42,59.3,10.4,9.4,0.681,11.8,12.5,0.34,0.531,19.8,69.2,0.458
Alabama,Ole Miss,67,79,2/26/2014,0,FALSE,FALSE,95.7,112.9,70,0.583,0.479,0.546,34.4,60,10,2.7,0.479,18.8,20,0.438,0.457,16.3,48.4,0.448
Alabama,Auburn,73,57,3/1/2014,0,FALSE,TRUE,107.4,83.8,68.1,0.469,0.367,0.609,45.5,54.2,8.8,14.3,0.592,18,24.1,0.306,0.312,13.3,58.3,0.203
Alabama,Kentucky,48,55,3/4/2014,0,FALSE,FALSE,82.8,94.8,58.3,0.22,0.26,0.435,37.1,36.8,3.4,4.8,0.41,11.3,13.3,0.14,0.378,15.6,59.4,0.367
Alabama,Arkansas,83,58,3/8/2014,0,FALSE,TRUE,122.1,85.3,68.2,0.509,0.302,0.63,63.5,34.5,11.8,4.3,0.604,15.6,39.3,0.358,0.406,20.3,82.9,0.396
Alabama,LSU,56,68,3/13/2014,0,TRUE,TRUE,91.8,111.5,60.8,0.52,0.42,0.449,39.7,44.4,13.1,3.1,0.42,11.5,22.2,0.28,0.602,16,63,0.056
Alabama State,Illinois,63,80,11/8/2013,0,FALSE,FALSE,87.5,111.1,72.2,0.197,0.318,0.436,36.5,34.8,11.1,7.3,0.417,8.9,22.5,0.121,0.475,16.8,52.9,0.361
Alabama State,Bradley,59,85,11/10/2013,0,FALSE,FALSE,83.1,119.7,70.7,0.35,0.4,0.422,37.9,43.5,15.5,2.7,0.408,14.8,25.6,0.167,0.648,19.9,55.6,0.278
Alabama State,Mobile,88,58,11/13/2013,0,FALSE,TRUE,131.3,86.6,66.8,0.35,0.267,0.629,61.5,70.6,11.9,9.8,0.625,13.7,57.7,0.217,0.481,24.9,65.4,0.154
Alabama State,Jacksonville State,84,73,11/16/2013,0,FALSE,FALSE,120,104.3,69.6,0.813,0.333,0.631,53.7,45.8,5.7,5.4,0.542,15.6,42.9,0.667,0.445,14.7,60.6,0.436
Alabama State,Chicago State,79,75,11/18/2013,0,FALSE,TRUE,117.9,111.9,67.1,0.464,0.375,0.578,53.6,42.3,6,0,0.518,14,48.3,0.375,0.518,16.5,59.3,0.327
Alabama State,Troy,69,85,12/7/2013,0,FALSE,FALSE,94.5,116.4,72.7,0.323,0.29,0.483,45,38.5,4.1,7.5,0.444,14.5,33.3,0.226,0.588,17.1,62.5,0.316
Alabama State,Western Illinois,59,52,12/16/2013,0,FALSE,TRUE,90.8,80,64.6,0.583,0.375,0.481,46,68.4,7.7,19,0.438,15.4,23.5,0.354,0.438,20.6,72.4,0.054
Alabama State,Tulane,66,84,12/21/2013,0,FALSE,FALSE,100,127.3,65.9,0.434,0.472,0.516,36.4,63.6,10.6,11.6,0.481,13.7,21.9,0.283,0.585,14.8,56.5,0.415
Alabama State,Milwaukee,54,67,12/22/2013,0,TRUE,TRUE,80.6,100,67.3,0.228,0.298,0.427,42.9,65,7.5,12.1,0.395,16.1,21.2,0.158,0.472,17.2,66.7,0.296
Alabama State,Auburn Montgomery,78,51,12/28/2013,0,FALSE,TRUE,101.3,66.2,76.7,0.169,0.324,0.508,57,59.4,11.7,10.3,0.507,16.4,36.6,0.085,0.36,23.8,78.9,0.175
Alabama State,Thomas University,93,68,12/30/2013,0,FALSE,TRUE,113.4,82.9,82.4,0.384,0.315,0.539,65.8,60,4.9,11.5,0.521,15.8,46.3,0.233,0.438,14,86.8,0.188
Alabama State,Grambling,68,51,1/4/2014,0,FALSE,FALSE,111.5,83.6,61.4,0.197,0.475,0.51,57.6,60,9.8,2.9,0.484,13.1,44.4,0.148,0.385,18.7,73.3,0.292
Alabama State,Jackson State,68,70,1/6/2014,0,FALSE,FALSE,103,106.1,65.6,0.681,0.34,0.547,46.6,42.1,4.5,6.5,0.468,18.6,35.7,0.511,0.491,15.5,56.7,0.224
Alabama State,Mississippi Valley State,93,62,1/11/2014,0,FALSE,TRUE,109.4,72.9,85.4,0.508,0.286,0.595,59.7,54.8,10.6,15.7,0.548,16.3,32.3,0.381,0.359,17.6,78.3,0.155
Alabama State,Arkansas-Pine Bluff,77,64,1/13/2014,0,FALSE,TRUE,108.5,90.1,70.5,0.549,0.431,0.599,46.3,75,9.9,20,0.559,17,20.7,0.392,0.5,22.7,76,0.422
Alabama State,Alabama A&M,67,58,1/18/2014,1,FALSE,TRUE,94.4,81.7,63.3,0.393,0.213,0.463,51.6,30.4,12.7,0,0.402,17.3,36.1,0.295,0.489,26.9,73.1,0.255
Alabama State,Alcorn State,58,54,1/25/2014,0,FALSE,FALSE,92.1,85.7,63.1,0.147,0.309,0.399,47.3,43.5,1.6,4.5,0.368,7.7,35.9,0.118,0.407,14.5,60,0.102
Alabama State,Southern,55,68,1/27/2014,0,FALSE,FALSE,85.9,106.3,64.1,0.246,0.323,0.379,42.6,30,12.5,8.8,0.331,13.2,45.2,0.185,0.5,22.7,38.5,0.236
Alabama State,Prairie View,76,63,2/1/2014,0,FALSE,TRUE,98.7,81.8,77.1,0.561,0.351,0.526,50,72,11.7,10.3,0.5,17.4,25.7,0.333,0.402,18.4,70.7,0.23
Alabama State,Texas Southern,79,73,2/3/2014,1,FALSE,TRUE,96.3,89,73,0.368,0.279,0.495,51.9,40,3.7,11.1,0.471,15.1,31.6,0.221,0.406,15.1,71.8,0.246
Alabama State,Mississippi Valley State,75,70,2/8/2014,0,FALSE,FALSE,101.4,94.6,73.8,0.273,0.212,0.503,52.5,39.3,10.8,6.9,0.462,13,30.6,0.212,0.54,22.6,87,0.32
Alabama State,Arkansas-Pine Bluff,71,76,2/10/2014,0,FALSE,FALSE,104.4,111.8,70.2,0.5,0.333,0.598,56.5,63.6,8.8,11.9,0.531,21.5,29.6,0.417,0.509,9.2,77.1,0.339
Alabama State,Alabama A&M,65,68,2/15/2014,1,FALSE,FALSE,89,93.2,64.5,0.607,0.268,0.45,50.7,36.4,8.2,12.5,0.42,14.5,27.5,0.321,0.464,14.3,80.6,0.286
Alabama State,Alcorn State,92,86,2/22/2014,0,FALSE,TRUE,124.3,116.2,73.7,0.5,0.31,0.641,49.1,48.4,14.9,10,0.603,13.5,33.3,0.379,0.567,16,68,0.519
Alabama State,Southern,64,87,2/24/2014,0,FALSE,TRUE,88.9,120.8,72.4,0.534,0.31,0.44,47,47.6,8.3,5.3,0.397,16.3,31.7,0.31,0.675,16.8,72,0.175
Alabama State,Texas Southern,66,86,3/1/2014,0,FALSE,FALSE,90.4,117.8,72.7,0.279,0.294,0.428,35.9,53.8,8.2,7.5,0.412,6.1,21.1,0.147,0.596,17.2,57.7,0.316
Alabama State,Prairie View,90,87,3/3/2014,1,FALSE,FALSE,111.1,107.4,71.7,0.492,0.39,0.618,54.4,56.7,9.9,10.5,0.576,19.2,35.7,0.373,0.578,17,72.4,0.345
Alabama State,Grambling,68,66,3/6/2014,0,FALSE,TRUE,95.8,93,71.2,0.448,0.431,0.483,57.6,64,14.1,19.4,0.491,17.8,41,0.19,0.573,25.9,81.5,0.229
Alabama State,Jackson State,67,63,3/8/2014,0,FALSE,TRUE,98.5,92.6,67.7,0.295,0.361,0.482,45.3,54.5,11.8,9.5,0.426,8,20.6,0.246,0.482,17.5,73.3,0.14
Alabama State,Alcorn State,64,51,3/13/2014,0,TRUE,TRUE,98.5,78.5,65.2,0.365,0.173,0.524,53.7,45.8,10.8,2.2,0.471,18.8,39.3,0.288,0.314,13.8,64.1,0.237
Alabama State,Texas Southern,61,73,3/14/2014,0,TRUE,TRUE,87.1,104.3,70.4,0.481,0.148,0.46,46.6,40.9,12.9,15.4,0.417,15.5,21.9,0.296,0.587,24.1,76.9,0.413
Alabama State,Sam Houston State,49,71,3/18/2014,0,FALSE,FALSE,72.1,104.4,67.7,0.345,0.397,0.363,41,86.7,13.2,6.7,0.302,15.2,22.7,0.241,0.529,19.5,64.7,0.308
Alabama-Birmingham,Columbus State,76,56,11/8/2013,0,FALSE,TRUE,108.6,80,70.5,0.143,0.371,0.508,55,51.6,11.4,9.3,0.5,12.9,43.2,0.086,0.379,17.5,65.1,0.091
Alabama-Birmingham,Rutgers,79,76,11/11/2013,0,FALSE,TRUE,114.5,110.1,68.8,0.531,0.219,0.493,69.3,40.7,1.4,5.4,0.438,10.2,52.5,0.359,0.491,4.1,88.6,0.328
Alabama-Birmingham,Troy,81,69,11/14/2013,0,FALSE,TRUE,108,92,75.4,0.283,0.217,0.595,68.6,60,4,8.2,0.542,22.9,48.3,0.267,0.451,8.4,82.9,0.056
Alabama-Birmingham,New Mexico,94,97,11/21/2013,2,TRUE,TRUE,100,103.2,75.3,0.45,0.175,0.484,53.2,40,2.1,5.7,0.406,14.3,42,0.363,0.385,7.7,62.7,0.297
Alabama-Birmingham,Nebraska,87,74,11/22/2013,0,TRUE,TRUE,122.5,104.2,71.1,0.611,0.241,0.624,61.4,55.2,2.8,13.3,0.583,14.9,44.4,0.444,0.477,7.6,76.7,0.185
Alabama-Birmingham,Temple,66,87,11/24/2013,0,TRUE,TRUE,86.8,114.5,75.6,0.328,0.279,0.468,46.9,30.4,5.3,7.7,0.426,16.7,25,0.23,0.568,11,75,0.182
Alabama-Birmingham,Florida A&M,85,73,11/27/2013,0,FALSE,TRUE,110.4,94.8,77,0.845,0.241,0.523,58.7,57.7,5.2,14.3,0.483,15.9,43.6,0.5,0.47,13.2,75,0.167
Alabama-Birmingham,UNC,63,59,12/1/2013,0,FALSE,TRUE,92.6,86.8,68.3,0.452,0.194,0.418,55.6,36.8,5.9,2,0.331,13.9,39.5,0.355,0.437,10.5,73.7,0.063
Alabama-Birmingham,Northeastern,74,69,12/7/2013,0,FALSE,FALSE,105.7,98.6,69.7,0.295,0.213,0.532,61.7,34.5,4.3,13.9,0.525,13.8,40.7,0.164,0.441,9.2,78.8,0.288
Alabama-Birmingham,Georgia Southern,84,62,12/15/2013,0,FALSE,TRUE,112,82.7,75.3,0.258,0.258,0.567,57.9,68.8,8,14.9,0.53,17,43.8,0.212,0.353,13.5,68.2,0.206
Alabama-Birmingham,Chattanooga,67,52,12/18/2013,0,FALSE,TRUE,106.3,82.5,62.7,0.291,0.309,0.535,62.3,56,4.8,18.8,0.509,18.4,48.1,0.2,0.371,10.9,71.4,0.097
Alabama-Birmingham,LSU,63,86,12/21/2013,0,FALSE,FALSE,82.9,113.2,75.7,0.377,0.232,0.387,53.9,33.3,6.6,2,0.312,15.7,43.2,0.29,0.561,12,68.8,0.182
Alabama-Birmingham,Alabama A&M,69,57,12/29/2013,0,FALSE,TRUE,98.6,81.4,69.8,0.328,0.313,0.445,56.4,69.6,8.6,8.9,0.388,12.5,44.7,0.254,0.391,14.8,67.5,0.109
Alabama-Birmingham,Newberry,96,75,1/4/2014,0,FALSE,TRUE,117.1,91.5,82.3,0.329,0.342,0.569,61.6,54.3,17.1,13.3,0.534,15.2,47.4,0.247,0.485,21,77.1,0.185
Alabama-Birmingham,Middle Tennessee,84,89,1/11/2014,1,FALSE,FALSE,107.7,114.1,69.5,0.5,0.212,0.653,54.7,29,11.5,0,0.644,25.7,28.6,0.327,0.59,12.7,75,0.149
Alabama-Birmingham,UTSA,78,65,1/16/2014,0,FALSE,TRUE,106.8,89,73.2,0.354,0.323,0.514,48.7,82.1,9.6,27.1,0.492,10.7,37.1,0.215,0.375,16.5,58.5,0.206
Alabama-Birmingham,UTEP,61,63,1/18/2014,0,FALSE,TRUE,96.8,100,62.6,0.404,0.269,0.492,49.2,50,7.9,10,0.442,14,27.3,0.288,0.5,14.5,75,0.167
Alabama-Birmingham,North Texas,65,76,1/23/2014,0,FALSE,FALSE,89,104.1,73.5,0.389,0.319,0.381,55.8,45.5,6.8,4.7,0.347,10.6,39.1,0.208,0.559,12,80.6,0.169
Alabama-Birmingham,Tulsa,70,63,1/25/2014,0,FALSE,FALSE,97.2,87.5,72.2,0.393,0.197,0.483,58.7,8.7,5.6,12.8,0.418,19.2,40.5,0.311,0.397,7.7,76.3,0.206
Alabama-Birmingham,Old Dominion,75,66,1/30/2014,0,FALSE,TRUE,98.7,86.8,75.9,0.404,0.298,0.552,53.2,64.3,7.9,8.2,0.553,22.1,32.1,0.211,0.391,12.2,65.3,0.174
Alabama-Birmingham,East Carolina,67,74,2/1/2014,0,FALSE,TRUE,97.1,107.2,68.8,0.344,0.41,0.472,54.1,68,10.1,18.9,0.451,13.5,34.2,0.197,0.517,13,75,0.22
Alabama-Birmingham,Florida International,73,78,2/6/2014,0,FALSE,FALSE,98.6,105.4,73.6,0.371,0.274,0.501,48.5,53.8,8.1,9.8,0.444,16.3,34.3,0.29,0.555,19.4,64.5,0.309
Alabama-Birmingham,Florida Atlantic,71,82,2/8/2014,0,FALSE,FALSE,100,115.5,71.2,0.304,0.29,0.45,44.9,34.6,7,0,0.413,6,27.9,0.203,0.535,10.5,73.1,0.368
Alabama-Birmingham,Southern Miss,84,60,2/13/2014,0,FALSE,TRUE,125.4,89.6,67,0.3,0.383,0.613,50.8,68.8,6,12.2,0.625,13.9,37.9,0.15,0.386,14,61.1,0.281
Alabama-Birmingham,Tulane,80,86,2/15/2014,0,FALSE,TRUE,106.7,114.7,74.8,0.603,0.265,0.457,51.4,20,13.3,10,0.397,9.5,42.2,0.382,0.647,20.1,68,0.392
Alabama-Birmingham,Marshall,68,62,2/20/2014,0,FALSE,FALSE,95.8,87.3,70.5,0.557,0.311,0.441,54.9,81,7,10,0.402,10.6,37.5,0.311,0.408,13.6,71.4,0.217
Alabama-Birmingham,Charlotte,64,62,2/22/2014,0,FALSE,FALSE,91.4,88.6,70.2,0.593,0.241,0.462,54.2,27.3,7.1,11.6,0.444,13.9,30.6,0.296,0.443,14,77.8,0.131
Alabama-Birmingham,Rice,61,60,2/27/2014,0,FALSE,FALSE,96.8,95.2,63.1,0.397,0.138,0.443,59.4,52.4,11.1,8.8,0.371,13.9,50,0.31,0.443,12.2,68.6,0.098
Alabama-Birmingham,Louisiana Tech,58,67,3/2/2014,0,FALSE,TRUE,77.3,89.3,75,0.349,0.206,0.395,57.5,27.3,9.3,22.2,0.357,18,33.3,0.206,0.481,19.3,85.3,0.278
Alabama-Birmingham,Middle Tennessee,53,55,3/6/2014,0,FALSE,TRUE,88.3,91.7,59.8,0.4,0.289,0.495,46.4,55,10,6.1,0.489,20.9,25,0.2,0.489,22.2,67.9,0.217
Alabama-Birmingham,Charlotte,70,80,3/12/2014,0,TRUE,TRUE,97.2,111.1,72.3,0.407,0.441,0.497,47.9,42.3,8.3,7.7,0.517,15.7,29.3,0.153,0.564,16,71.9,0.327
Albany (NY),Siena,74,62,11/8/2013,0,FALSE,FALSE,104.2,87.3,70.5,0.692,0.192,0.535,48.6,38.1,15.5,10.5,0.442,17.1,39.4,0.538,0.403,17.2,56.4,0.194
Albany (NY),NJIT,71,65,11/12/2013,0,FALSE,TRUE,112.7,103.2,62.6,0.37,0.389,0.559,51,66.7,9.5,7.9,0.519,10,28.6,0.278,0.559,16.3,78.3,0.157
Albany (NY),Quinnipiac,69,79,11/16/2013,0,FALSE,FALSE,104.5,119.7,66.2,0.218,0.073,0.568,36.9,48.3,4.5,3.8,0.527,14.2,16.7,0.2,0.472,10.4,48.8,0.169
Albany (NY),Duquesne,59,70,11/20/2013,0,FALSE,FALSE,89.4,106.1,65.6,0.373,0.275,0.491,51.6,54.5,7.6,11.1,0.471,21.2,34.4,0.216,0.527,17.4,70,0.218
Albany (NY),Bucknell,64,77,11/23/2013,0,FALSE,TRUE,103.2,124.2,61.6,0.5,0.292,0.539,53.7,33.3,4.8,9.4,0.479,14.6,31,0.375,0.679,16.3,80,0.094
Albany (NY),Rider,70,59,11/26/2013,0,FALSE,FALSE,106.1,89.4,65.6,0.564,0.385,0.708,61.2,57.1,6.1,2.3,0.628,29.1,25,0.538,0.447,13.8,78.8,0.14
Albany (NY),NJIT,66,55,12/1/2013,0,FALSE,FALSE,101.5,84.6,65.1,0.714,0.204,0.503,54.4,50,7.7,25,0.408,11,25.7,0.531,0.4,12.8,84.8,0.2
Albany (NY),Holy Cross,57,62,12/4/2013,0,FALSE,FALSE,89.1,96.9,63.9,0.224,0.184,0.526,48.3,54.5,7.8,11.9,0.48,21.8,20.8,0.204,0.438,14.9,67.6,0.232
Albany (NY),Brown,74,68,12/10/2013,0,FALSE,FALSE,100,91.9,74.3,0.958,0.125,0.53,52.2,52.6,10.8,6.5,0.406,15,21.9,0.729,0.49,17.4,78.4,0.327
Albany (NY),Colgate,60,69,12/14/2013,0,FALSE,TRUE,96.8,111.3,61.5,0.2,0.167,0.457,55,46.2,4.8,7.4,0.45,8.4,30.3,0.1,0.591,12.3,85.2,0.073
Albany (NY),Yale,70,62,12/20/2013,0,FALSE,TRUE,106.1,93.9,66.4,0.412,0.216,0.574,56.9,48,7.6,7.9,0.529,15.4,37.5,0.314,0.351,12.7,70.6,0.386
Albany (NY),Drake,63,71,12/23/2013,0,FALSE,FALSE,96.9,109.2,64.9,0.235,0.294,0.556,47.3,45.8,4.6,12.1,0.51,17.6,16,0.216,0.558,16.6,73.3,0.25
Albany (NY),Pitt,46,58,12/31/2013,0,FALSE,FALSE,75.4,95.1,61.2,0.196,0.294,0.413,37.3,62.5,8.2,2.3,0.363,15.3,13.3,0.176,0.454,14.1,62.1,0.167
Albany (NY),Hartford,81,56,1/4/2014,0,FALSE,TRUE,150,103.7,54.4,0.395,0.535,0.793,74.5,72,3.7,6.5,0.767,19.2,55.6,0.349,0.471,6.7,86.2,0.157
Albany (NY),UMBC,73,72,1/8/2014,2,FALSE,TRUE,94.8,93.5,61.2,0.529,0.373,0.572,54.1,36.4,13,20,0.49,24.1,37.5,0.451,0.463,19.8,64.9,0.149
Albany (NY),Vermont,38,68,1/11/2014,0,FALSE,FALSE,60.3,107.9,63.2,0.255,0.149,0.361,45.3,35.7,9.5,13.9,0.319,25.6,26.7,0.17,0.58,21.3,69.6,0.2
Albany (NY),UMass-Lowell,66,70,1/15/2014,1,FALSE,FALSE,93,98.6,62.8,0.474,0.316,0.473,58,52.2,7,2.9,0.43,17.9,40,0.298,0.467,10.3,76.5,0.233
Albany (NY),Maine,85,78,1/18/2014,0,FALSE,FALSE,114.9,105.4,73.6,0.604,0.208,0.623,36.2,50,12.2,10.3,0.566,14.1,14.8,0.472,0.573,19.1,65,0.273
Albany (NY),Binghamton,66,60,1/20/2014,0,FALSE,TRUE,106.5,96.8,61.6,0.587,0.348,0.561,66.7,54.5,11.3,5,0.554,24.7,66.7,0.326,0.432,20.2,66.7,0.5
Albany (NY),New Hampshire,56,60,1/23/2014,0,FALSE,FALSE,80,85.7,69.8,0.234,0.188,0.394,52.8,22.7,7.1,4,0.367,10.2,21.1,0.141,0.4,15.4,88.2,0.4
Albany (NY),Stony Brook,77,67,1/29/2014,0,FALSE,TRUE,113.2,98.5,67.7,0.711,0.244,0.64,51,47.8,8.8,10.8,0.567,19.2,30.4,0.578,0.526,19.7,69.2,0.123
Albany (NY),Vermont,45,55,2/1/2014,0,FALSE,TRUE,75,91.7,59.6,0.218,0.273,0.371,41,72.2,3.3,3.3,0.345,13,20,0.127,0.446,15.6,69.2,0.304
Albany (NY),UMass-Lowell,73,56,2/5/2014,0,FALSE,TRUE,115.9,88.9,62.8,0.321,0.321,0.598,64.3,63,9.5,11.5,0.585,16.6,38.5,0.208,0.42,12.1,86.7,0.28
Albany (NY),Hartford,54,67,2/8/2014,0,FALSE,FALSE,91.5,113.6,59,0.553,0.255,0.455,55.4,31.3,5.1,8,0.362,15.8,33.3,0.426,0.646,15.9,80.8,0.104
Albany (NY),UMBC,69,71,2/12/2014,0,FALSE,FALSE,100,102.9,68.6,0.689,0.267,0.578,50.9,47.8,4.3,10,0.544,22.5,32,0.444,0.492,15.2,65.6,0.22
Albany (NY),Maine,74,63,2/15/2014,0,FALSE,TRUE,104.2,88.7,70.7,0.217,0.233,0.559,54.1,55.6,5.6,4.9,0.525,17.6,35.7,0.183,0.44,21.1,69.7,0.207
Albany (NY),Binghamton,57,48,2/19/2014,0,FALSE,FALSE,87.7,73.8,65,0.353,0.314,0.479,57.1,61.9,18.5,13.3,0.461,19.2,36.7,0.196,0.4,23.9,75.8,0.073
Albany (NY),New Hampshire,66,48,2/27/2014,0,FALSE,TRUE,110,80,59.6,0.521,0.229,0.551,53.5,33.3,10,15.8,0.469,15.7,36,0.438,0.488,26.3,77.8,0.225
Albany (NY),Stony Brook,68,73,3/2/2014,0,FALSE,FALSE,109.7,117.7,61.8,0.333,0.296,0.544,51.7,52.2,6.5,5,0.5,13.9,35.5,0.259,0.537,10,69,0.278
Albany (NY),UMBC,86,56,3/8/2014,0,FALSE,TRUE,136.5,88.9,63.2,0.281,0.351,0.666,57.6,53.1,12.7,6.7,0.658,12.3,38.5,0.193,0.454,16.8,72.7,0.13
Albany (NY),Vermont,67,58,3/9/2014,0,TRUE,TRUE,103.1,89.2,65.5,0.633,0.327,0.526,62.3,25,6.2,11.4,0.459,17.2,35.7,0.449,0.464,11.6,84.8,0.127
Albany (NY),Stony Brook,69,60,3/15/2014,0,FALSE,FALSE,104.5,90.9,65.8,0.365,0.212,0.565,47.6,39.1,13.6,4.8,0.49,13,18.5,0.346,0.411,16.9,69.4,0.25
Albany (NY),Mount St. Mary's,71,64,3/18/2014,0,TRUE,TRUE,110.9,100,63.9,0.404,0.191,0.634,64.6,44.4,4.7,4.3,0.596,20.2,26.1,0.319,0.467,5.8,85.7,0.133
Albany (NY),Florida,55,67,3/20/2014,0,TRUE,TRUE,88.7,108.1,61.6,0.275,0.255,0.477,50,50,6.5,5.4,0.431,13.6,20.7,0.216,0.541,13.7,84,0.286
Alcorn State,Creighton,61,107,11/8/2013,0,FALSE,FALSE,78.2,137.2,78.1,0.259,0.448,0.468,37.3,42.9,1.3,7.7,0.44,21.8,10.8,0.172,0.643,7.1,70,0.413
Alcorn State,Tougaloo,73,68,11/10/2013,0,FALSE,TRUE,102.8,95.8,71,0.375,0.321,0.553,58.7,32,11.3,8.8,0.491,21.6,46.4,0.321,0.458,17.2,68.6,0.217
Alcorn State,Mississippi College,87,61,11/12/2013,0,FALSE,TRUE,107.4,75.3,81.8,0.719,0.156,0.507,46,35.7,18.5,5,0.469,8.7,10.3,0.422,0.418,11.5,76.5,0.164
Alcorn State,Dillard,91,51,11/18/2013,0,FALSE,TRUE,124.7,69.9,73,0.477,0.138,0.571,58.7,41.7,13.7,12.1,0.577,10.3,48.5,0.246,0.307,12.7,66.7,0.114
Alcorn State,Saint Mary's (CA),55,72,11/24/2013,0,FALSE,FALSE,85.9,112.5,64.3,0.302,0.17,0.454,31.3,45,12.5,11.9,0.425,13,19.4,0.189,0.483,19.4,45.2,0.276
