team,opponent,team_score,opp_score,date,OT,neutral,home_game,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp-eFG%,Opp-TOV%,Opp-ORB%,Opp-FT/FGA
Monmouth,St. Peter's,73,57,1/30/2016,0,FALSE,TRUE,107.4,83.8,68.1,0.302,0.472,0.602,45.2,48,14.7,16.1,0.566,15.5,10.3,0.245,0.471,22.6,75.8,0.154
Monmouth,Siena,93,87,2/1/2016,0,FALSE,FALSE,122.4,114.5,75.9,0.456,0.338,0.562,48.5,39.3,15.8,7.9,0.485,7.9,37.1,0.397,0.5,16.1,60.6,0.554
Monmouth,Fairfield,91,67,2/5/2016,0,FALSE,TRUE,113.8,83.8,80.5,0.338,0.446,0.603,56.6,40.6,13.8,15.2,0.577,14.8,22.2,0.246,0.443,17.7,87.5,0.213
Monmouth,Marist,87,61,2/9/2016,0,FALSE,FALSE,120.8,84.7,72,0.328,0.443,0.617,56.2,58.1,13.9,5.9,0.598,11.4,25,0.23,0.392,15,80.5,0.233
Monmouth,Rider,79,78,2/12/2016,0,FALSE,FALSE,106.8,105.4,73.8,0.316,0.386,0.603,47.7,56,12.2,10.5,0.553,18.8,21.9,0.281,0.532,15.7,72.7,0.175
Monmouth,Manhattan,79,70,2/15/2016,0,FALSE,TRUE,102.6,90.9,76.7,0.429,0.25,0.586,43.9,39.3,10.4,8.1,0.545,18.4,11.1,0.321,0.465,18.5,73.3,0.298
Monmouth,Iona,67,83,2/19/2016,0,FALSE,TRUE,83.8,103.8,80,0.293,0.373,0.392,49.4,43.5,10,15.8,0.347,15,41.7,0.2,0.53,19.6,60.6,0.179
Monmouth,St. Peter's,82,75,2/21/2016,1,FALSE,FALSE,113.9,104.2,63.6,0.642,0.377,0.593,52.5,43.5,13.9,0,0.5,13.9,31,0.547,0.564,18.9,73.3,0.236
Monmouth,Rider,79,58,2/26/2016,0,FALSE,TRUE,106.8,78.4,74.5,0.154,0.277,0.566,54.7,45.5,13.5,9.4,0.554,17.8,29.6,0.108,0.44,22,73,0.121
Monmouth,Niagara,77,68,2/28/2016,0,FALSE,TRUE,100,88.3,77,0.378,0.527,0.441,54.5,56.5,13,10,0.372,13.1,44.9,0.297,0.357,20.5,66.7,0.5
Monmouth,Rider,59,48,3/4/2016,0,TRUE,TRUE,85.5,69.6,69.1,0.368,0.386,0.44,50,33.3,23.2,8,0.36,14.2,23.5,0.316,0.435,28.9,82.1,0.174
Monmouth,Fairfield,76,63,3/6/2016,0,TRUE,TRUE,102.7,85.1,73.7,0.397,0.302,0.508,53.4,53.6,9.5,6.5,0.5,12.9,34.2,0.206,0.415,18.1,74.3,0.237
Monmouth,Iona,76,79,3/7/2016,0,TRUE,TRUE,104.1,108.2,73.4,0.481,0.346,0.595,53.3,41.7,5.5,6.9,0.558,21.3,25,0.346,0.509,11.4,78.1,0.345
Monmouth,Bucknell,90,80,3/16/2016,0,FALSE,TRUE,116.9,103.9,77.1,0.239,0.403,0.603,51.4,57.6,9.1,15.6,0.575,10.8,17.1,0.194,0.524,11.1,85.7,0.222
Monmouth,George Washington,71,87,3/21/2016,0,FALSE,TRUE,92.2,113,77.4,0.288,0.288,0.428,42.7,28,7.8,2.9,0.37,8.9,25.5,0.233,0.602,18.2,71.4,0.407
Montana,Boise State,74,72,11/13/2015,0,FALSE,TRUE,108.8,105.9,67.9,0.818,0.659,0.606,53.3,42.9,5.9,8.3,0.557,16.7,20.8,0.568,0.64,20.2,90.5,0.16
Montana,San Jose State,61,64,11/16/2015,0,FALSE,FALSE,83.6,87.7,73,0.556,0.296,0.447,39.4,50,8.2,0,0.398,13,13.2,0.333,0.44,20.9,69.7,0.4
Montana,Carroll,70,61,11/21/2015,0,FALSE,TRUE,101.4,88.4,69.3,0.411,0.446,0.523,59,65.2,8.7,19.4,0.482,16.4,35.3,0.286,0.491,19.1,88.9,0.17
Montana,North Dakota State,53,73,11/25/2015,0,FALSE,FALSE,80.3,110.6,66.4,0.348,0.283,0.494,54.2,42.9,4.5,10.8,0.489,24.3,25,0.174,0.463,9.2,74.3,0.426
Montana,Pepperdine,63,69,11/29/2015,0,FALSE,FALSE,96.9,106.2,64.5,0.44,0.32,0.521,53.3,50,9.2,2.3,0.49,17.9,34.5,0.28,0.491,12.2,71,0.228
Montana,San Francisco,82,50,12/4/2015,0,FALSE,TRUE,124.2,75.8,65.9,0.288,0.356,0.611,52.4,62.5,9.1,14.8,0.61,10.7,36.7,0.169,0.373,21.8,66.7,0.164
Montana,Gonzaga,58,61,12/8/2015,0,FALSE,FALSE,81.7,85.9,70.7,0.18,0.344,0.438,44.8,54.5,11.3,0,0.41,15.4,14.7,0.131,0.436,17.2,75.8,0.236
Montana,Washington,62,92,12/12/2015,0,FALSE,FALSE,74.7,110.8,83.2,0.323,0.369,0.413,47.3,57.1,7.2,8.8,0.377,22,32.5,0.2,0.542,18.1,64.7,0.475
Montana,Great Falls,79,59,12/15/2015,0,FALSE,TRUE,116.2,86.8,68.2,0.316,0.386,0.603,48.4,64.3,10.3,3,0.579,12.2,20,0.228,0.466,20.9,73.5,0.086
Montana,Kansas,46,88,12/19/2015,0,FALSE,FALSE,66.7,127.5,69.3,0.377,0.358,0.368,36.5,42.9,5.8,4.8,0.321,17.4,16.2,0.226,0.629,14.2,65.4,0.259
Montana,Montana Western,75,43,12/22/2015,0,FALSE,TRUE,108.7,62.3,69.4,0.226,0.472,0.639,59.2,82.1,8.7,8.6,0.613,20.5,15.4,0.189,0.304,14.6,84.4,0.161
Montana,Northern Arizona,90,84,12/31/2015,2,FALSE,FALSE,105.9,98.8,67.8,0.339,0.532,0.625,54.1,67.9,5.9,7,0.597,18.3,14.7,0.258,0.479,7.7,87.5,0.192
Montana,Southern Utah,83,66,1/2/2016,0,FALSE,FALSE,122.1,97.1,68.2,0.241,0.448,0.642,66,35.5,5.9,12,0.621,17.9,38.5,0.19,0.477,17.5,92.6,0.545
Montana,Portland State,79,66,1/7/2016,0,FALSE,TRUE,116.2,97.1,68.1,0.294,0.392,0.68,51.7,55.2,11.8,8.3,0.676,17.2,17.4,0.196,0.472,19.2,74.3,0.278
Montana,Sacramento State,77,58,1/9/2016,0,FALSE,TRUE,120.3,90.6,64.1,0.109,0.469,0.572,58.5,73.3,6.3,11.6,0.57,10.7,33.3,0.063,0.48,11.8,84.4,0.224
Montana,Northern Colorado,73,66,1/14/2016,0,FALSE,FALSE,100,90.4,72.9,0.66,0.42,0.556,55.9,47.8,6.8,11.8,0.5,17.8,26.7,0.46,0.408,15.6,86.2,0.531
Montana,North Dakota,65,61,1/16/2016,0,FALSE,FALSE,98.5,92.4,66.1,0.286,0.357,0.511,55.7,44,12.1,5.3,0.491,17.1,31.3,0.179,0.49,18.6,82.8,0.24
Montana,Idaho,58,63,1/21/2016,0,FALSE,TRUE,85.3,92.6,68.4,0.304,0.536,0.453,42.4,77.8,14.7,3.6,0.402,14.8,20,0.232,0.5,27.1,75,0.537
Montana,Eastern Washington,74,69,1/23/2016,0,FALSE,TRUE,110.4,103,67.3,0.32,0.22,0.642,50,41.4,9,9.1,0.63,20.8,26.1,0.22,0.528,18.4,69,0.245
Montana,Montana State,80,72,1/30/2016,0,FALSE,FALSE,123.1,110.8,64.6,0.647,0.216,0.6,56.9,32,4.6,7.1,0.539,13.2,50,0.49,0.468,9.1,61.8,0.226
Montana,Sacramento State,79,83,2/4/2016,0,FALSE,FALSE,105.3,110.7,74.8,0.35,0.317,0.564,47.7,71.4,2.7,11.1,0.542,12.6,18.8,0.233,0.509,12.2,75.8,0.464
Montana,Portland State,82,80,2/6/2016,0,FALSE,FALSE,117.1,114.3,70.2,0.35,0.333,0.586,58,58.1,7.1,6.1,0.567,14.8,41.4,0.233,0.67,20.4,81,0.362
Montana,Southern Utah,86,53,2/11/2016,0,FALSE,TRUE,138.7,85.5,62.3,0.426,0.362,0.761,54,65.5,6.5,16.1,0.745,16.5,27.8,0.34,0.412,19.6,68.8,0.216
Montana,Northern Arizona,85,67,2/13/2016,0,FALSE,TRUE,125,98.5,67.5,0.321,0.321,0.658,62.3,59.4,5.9,3.3,0.625,15.8,32,0.268,0.531,17.4,89.3,0.333
Montana,Montana State,87,78,2/20/2016,0,FALSE,TRUE,114.5,102.6,75.7,0.933,0.333,0.67,48.4,29.2,7.9,0,0.633,20.1,17.9,0.667,0.525,17.7,72.2,0.25
Montana,Idaho State,90,77,2/25/2016,0,FALSE,FALSE,126.8,108.5,70.7,0.283,0.4,0.661,50.8,46.9,5.6,6.1,0.642,9.4,20.7,0.217,0.519,15.5,80,0.389
Montana,Weber State,54,60,2/27/2016,0,FALSE,FALSE,79.4,88.2,67.7,0.197,0.18,0.405,50.7,18.2,7.4,4.5,0.377,16.4,26.8,0.131,0.455,18.6,85.7,0.455
Montana,North Dakota,71,46,3/3/2016,0,FALSE,TRUE,98.6,63.9,71.8,0.317,0.433,0.514,49.3,41.7,12.5,5.4,0.467,12.8,17.1,0.25,0.333,22.8,77.5,0.185
Montana,Northern Colorado,72,78,3/5/2016,0,FALSE,TRUE,110.8,120,65,0.604,0.646,0.583,52.9,57.9,4.6,11.1,0.521,18.7,40,0.458,0.557,18.3,71.4,0.659
Montana,Sacramento State,70,53,3/10/2016,0,TRUE,TRUE,112.9,85.5,61.6,0.392,0.353,0.579,60.3,58.3,3.2,12,0.529,11.8,26.9,0.314,0.415,10.7,87.5,0.17
Montana,Idaho,81,72,3/11/2016,0,TRUE,TRUE,135,120,60,0.721,0.279,0.702,51.3,53.6,8.3,0,0.733,15,41.2,0.419,0.561,17.9,59.1,0.634
Montana,Weber State,59,62,3/12/2016,0,TRUE,TRUE,95.2,100,62.4,0.048,0.222,0.458,51.9,33.3,8.1,14.3,0.46,9.8,28.1,0.016,0.552,20,86.4,0.188
Montana,Nevada,75,79,3/16/2016,0,FALSE,FALSE,107.1,112.9,69.6,0.105,0.386,0.627,45.3,69,5.7,5.6,0.614,20.1,15.4,0.088,0.538,14.8,74.1,0.442
Montana State,Hawaii,76,87,11/13/2015,0,FALSE,FALSE,104.1,119.2,72.9,0.5,0.442,0.591,47,52.2,5.5,0,0.538,24.9,35.5,0.385,0.581,14,57.1,0.242
Montana State,Hawaii-Hilo,90,85,11/14/2015,0,TRUE,TRUE,128.6,121.4,70.4,0.483,0.379,0.631,57.6,43.8,2.9,6.1,0.629,10.2,33.3,0.293,0.581,9.1,78.1,0.21
Montana State,Nevada,62,83,11/15/2015,0,TRUE,TRUE,87.3,116.9,70.4,0.491,0.368,0.441,43.3,29.4,4.2,2.1,0.342,15.8,32.4,0.404,0.517,12.1,56.7,0.35
Montana State,San Jose State,81,69,11/20/2015,0,FALSE,TRUE,109.5,93.2,74.4,0.519,0.352,0.602,64.1,32,6.8,7.9,0.537,20.4,28.6,0.426,0.518,12,91.7,0.175
Montana State,Wyoming,83,82,11/22/2015,0,TRUE,TRUE,125.8,124.2,65.6,0.305,0.424,0.614,57.1,48.3,7.6,5,0.593,11.9,34.4,0.22,0.667,13.3,87.5,0.489
Montana State,Wyoming,68,82,11/28/2015,0,FALSE,FALSE,103,124.2,66.3,0.22,0.458,0.522,47.6,30.8,3,7.4,0.525,13.4,23.5,0.102,0.613,12.6,75.9,0.321
Montana State,Utah Valley,76,72,12/1/2015,0,FALSE,FALSE,96.2,91.1,79.2,0.313,0.239,0.494,56.8,54.8,8.9,0,0.485,15.5,37.1,0.164,0.427,20.1,74.4,0.306
Montana State,Nebraska-Omaha,97,100,12/6/2015,0,FALSE,TRUE,118.3,122,81.9,0.318,0.47,0.638,49.3,38.2,6.1,10.7,0.629,17.5,31.4,0.212,0.549,10.9,68.8,0.31
Montana State,San Jose State,91,83,12/13/2015,0,FALSE,FALSE,112.3,102.5,80.7,0.431,0.4,0.581,54.1,53.1,3.7,0,0.585,17.1,40.6,0.231,0.5,17.1,69,0.482
Montana State,North Dakota State,64,73,12/16/2015,0,FALSE,FALSE,97,110.6,66.2,0.133,0.367,0.502,46,54.2,4.5,6.7,0.467,13.6,25,0.133,0.517,10.5,67.7,0.183
Montana State,Buffalo,73,80,12/19/2015,0,FALSE,FALSE,92.4,101.3,79.1,0.275,0.42,0.468,46.2,60,8.9,5.4,0.435,13.4,24.4,0.188,0.451,13.6,70.3,0.41
Montana State,Syracuse,60,82,12/22/2015,0,FALSE,FALSE,84.5,115.5,70.5,0.219,0.5,0.425,46.9,69.6,2.8,4.7,0.43,13.6,30,0.078,0.522,8.2,63.4,0.162
Montana State,Southern Utah,82,93,12/31/2015,0,FALSE,FALSE,113.9,129.2,71.8,0.246,0.4,0.565,53.1,43.3,4.2,2.9,0.531,12.2,33.3,0.2,0.639,10.1,74.2,0.246
Montana State,Northern Arizona,74,72,1/2/2016,1,FALSE,FALSE,93.7,91.1,70.6,0.269,0.373,0.49,51.4,39.3,7.6,3.1,0.478,14.8,23.1,0.149,0.465,18,84.8,0.333
Montana State,Sacramento State,71,64,1/7/2016,0,FALSE,TRUE,110.9,100,63.8,0.407,0.444,0.551,55.6,54.2,7.8,0,0.546,12.4,29.4,0.222,0.521,17.8,86.2,0.292
Montana State,Portland State,70,77,1/9/2016,0,FALSE,TRUE,90.9,100,76.7,0.371,0.306,0.48,47.5,65.2,7.8,4.1,0.435,16.3,24.4,0.258,0.508,14.2,77.1,0.188
Montana State,North Dakota,68,85,1/14/2016,0,FALSE,FALSE,94.4,118.1,72.4,0.276,0.397,0.518,52.7,52.2,6.9,12.1,0.457,22.6,34.4,0.259,0.667,18.5,78.3,0.158
Montana State,Northern Colorado,76,78,1/16/2016,0,FALSE,FALSE,107,109.9,70.8,0.182,0.409,0.53,52.3,42.9,4.2,10.3,0.508,12.3,31.4,0.136,0.535,13,76.7,0.298
Montana State,Eastern Washington,85,71,1/21/2016,0,FALSE,TRUE,116.4,97.3,73.4,0.318,0.333,0.559,50,56.7,4.1,13.3,0.538,7.4,23.7,0.212,0.482,16.1,77.8,0.327
Montana State,Idaho,70,68,1/23/2016,0,FALSE,TRUE,107.7,104.6,65.2,0.159,0.571,0.517,50,53.8,13.8,3.2,0.516,11.8,32.4,0.079,0.62,24.3,78.3,0.239
Montana State,Montana,72,80,1/30/2016,0,FALSE,TRUE,110.8,123.1,64.6,0.29,0.323,0.51,43.1,19.2,4.6,7.5,0.468,9.1,38.2,0.226,0.539,13.2,50,0.49
Montana State,Portland State,68,83,2/4/2016,0,FALSE,FALSE,93.2,113.7,72.8,0.297,0.344,0.466,49.2,44,13.7,2.4,0.438,15.2,31.6,0.188,0.66,18.5,78.3,0.245
Montana State,Sacramento State,79,76,2/6/2016,0,FALSE,FALSE,105.3,101.3,75.3,0.439,0.5,0.495,56.6,36,6.7,17.1,0.439,14.2,40.9,0.318,0.474,13.5,78.1,0.362
Montana State,Northern Arizona,101,58,2/11/2016,0,FALSE,TRUE,157.8,90.6,64.4,0.159,0.683,0.745,69.4,68.6,6.3,6.9,0.754,11.8,44.8,0.095,0.405,13.5,90.9,0.571
Montana State,Southern Utah,80,73,2/13/2016,0,FALSE,TRUE,115.9,105.8,68.7,0.393,0.429,0.602,54.1,53.6,13,0,0.589,17.6,37.5,0.25,0.538,18.4,72.4,0.327
Montana State,Montana,78,87,2/20/2016,0,FALSE,FALSE,102.6,114.5,75.7,0.367,0.467,0.554,51.6,42.3,7.9,10,0.525,17.7,27.8,0.25,0.633,20.1,82.1,0.667
Montana State,Weber State,60,68,2/25/2016,0,FALSE,FALSE,85.7,97.1,69.6,0.138,0.354,0.433,53.3,33.3,4.3,3,0.415,13.8,24.4,0.092,0.547,12.5,88.2,0.189
Montana State,Idaho State,69,76,2/27/2016,0,FALSE,FALSE,103,113.4,67.4,0.156,0.422,0.502,53.7,50,3,8,0.469,12.8,30.3,0.141,0.563,12.4,76.5,0.458
Montana State,Northern Colorado,81,63,3/3/2016,0,FALSE,TRUE,119.1,92.6,67.5,0.407,0.424,0.575,45.2,44,10.3,2.9,0.5,9.1,26.7,0.373,0.473,18.2,62.5,0.179
Montana State,North Dakota,89,82,3/5/2016,0,FALSE,TRUE,115.6,106.5,76.9,0.417,0.483,0.619,58.2,53.3,6.5,10.3,0.608,15.5,29,0.267,0.55,13.3,83.3,0.267
Montana State,Sacramento State,75,79,3/8/2016,0,TRUE,TRUE,107.1,112.9,69.6,0.303,0.424,0.497,50.7,35.7,10,0,0.47,8.6,35,0.197,0.529,15.1,69.7,0.462
Morehead State,Cincinnati Christian,87,51,11/13/2015,0,FALSE,TRUE,122.5,71.8,70.9,0.509,0.316,0.615,61,64.5,21.1,13.5,0.596,14.7,46.4,0.333,0.375,29,74.2,0.313
Morehead State,Illinois State,66,67,11/16/2015,0,FALSE,FALSE,98.5,100,67,0.293,0.276,0.499,56.9,41.7,11.9,8.1,0.474,19.6,44.1,0.19,0.574,20.8,75,0.277
Morehead State,Northern Kentucky,64,56,11/21/2015,0,FALSE,FALSE,104.9,91.8,60.5,0.367,0.3,0.454,47.9,47.6,9.8,12.5,0.417,7.9,40,0.233,0.442,19.2,58.1,0.192
Morehead State,Marshall,85,61,11/24/2015,0,FALSE,TRUE,111.8,80.3,76.4,0.417,0.167,0.591,63.8,65.6,17.1,12.9,0.558,17.4,36.7,0.3,0.429,20.7,84.6,0.232
Morehead State,Southern Miss,61,46,11/28/2015,0,FALSE,TRUE,103.4,78,58.5,0.339,0.429,0.469,69,76.2,13.6,20,0.438,14.6,50,0.214,0.457,25.7,95.8,0.4
Morehead State,Saint Louis,60,46,12/2/2015,0,FALSE,FALSE,92.3,70.8,64.6,0.245,0.283,0.507,62.3,60.9,13.8,14.3,0.5,20.3,35.7,0.132,0.392,28.7,92,0.459
Morehead State,Indiana,59,92,12/5/2015,0,FALSE,FALSE,81.9,127.8,72.2,0.549,0.275,0.459,43.3,56.3,8.3,5.3,0.353,24.9,35.3,0.451,0.613,15.9,53.8,0.509
Morehead State,Pitt,62,72,12/13/2015,0,FALSE,FALSE,89.9,104.3,68.6,0.263,0.211,0.483,41.4,54.2,10.1,9.1,0.447,13.6,18.8,0.193,0.467,18.5,69.2,0.63
Morehead State,Western Carolina,60,52,12/20/2015,0,FALSE,TRUE,89.6,77.6,67.2,0.463,0.185,0.455,54.9,59.1,13.4,8.8,0.426,17.7,36.1,0.259,0.347,22.5,74.3,0.367
Morehead State,Davidson,77,81,12/23/2015,0,FALSE,FALSE,108.5,114.1,71.2,0.29,0.371,0.546,52.7,39.3,14.1,3.8,0.54,14.6,33.3,0.161,0.702,21.6,81.8,0.319
Morehead State,Green Bay,72,78,12/28/2015,0,FALSE,TRUE,102.9,111.4,69.8,0.339,0.305,0.526,50.8,46.2,12.9,0,0.5,16.1,36.1,0.22,0.538,14,69,0.423
Morehead State,ETSU,72,75,12/30/2015,0,FALSE,FALSE,101.4,105.6,70.6,0.297,0.313,0.493,53.3,42.9,9.9,10,0.484,15.2,42.4,0.156,0.521,18.2,66.7,0.553
Morehead State,Murray State,57,62,1/2/2016,0,FALSE,FALSE,98.3,106.9,58.3,0.269,0.212,0.486,43.1,36.4,6.9,6.9,0.462,12.1,24.1,0.173,0.524,17.4,68.2,0.429
Morehead State,Southeast Missouri State,96,69,1/7/2016,0,FALSE,TRUE,129.7,93.2,73.9,0.08,0.24,0.617,51.5,70.7,18.9,4.9,0.613,11.4,41.9,0.053,0.431,21.8,59.5,0.328
Morehead State,UT-Martin,64,58,1/9/2016,0,FALSE,TRUE,94.1,85.3,67.5,0.333,0.367,0.46,58.5,70.8,5.9,12.8,0.458,14.9,38.1,0.15,0.359,6.5,80,0.188
Morehead State,Southern Illinois-Edwardsville,70,67,1/14/2016,1,FALSE,FALSE,100,95.7,62.4,0.333,0.175,0.48,49.2,52,4.3,3.2,0.444,11.1,30.3,0.222,0.482,18,68.8,0.255
Morehead State,Eastern Illinois,82,84,1/16/2016,1,FALSE,FALSE,109.3,112,67.1,0.328,0.297,0.554,49.3,51.7,10.7,5.1,0.523,17,32.4,0.234,0.551,16.8,68.8,0.322
Morehead State,Tennessee Tech,81,74,1/21/2016,0,FALSE,TRUE,115.7,105.7,69.8,0.655,0.236,0.562,52.4,45.8,15.7,6.7,0.491,14.5,45.7,0.491,0.469,19.7,60.7,0.604
Morehead State,Jacksonville State,74,78,1/24/2016,0,FALSE,TRUE,110.4,116.4,66.8,0.203,0.186,0.572,60.8,60,6,7.7,0.559,20.9,48.1,0.136,0.617,17.1,75,0.426
Morehead State,Austin Peay,75,65,1/27/2016,0,FALSE,TRUE,111.9,97,66.7,0.15,0.217,0.583,55.8,66.7,16.4,13.8,0.583,16.9,40.7,0.083,0.52,21.8,72,0.26
Morehead State,Eastern Kentucky,70,67,1/30/2016,0,FALSE,FALSE,97.2,93.1,71.5,0.655,0.236,0.485,50.7,65,11.1,0,0.409,17.5,36.1,0.455,0.464,17.9,67.7,0.291
Morehead State,Belmont,67,73,2/4/2016,0,FALSE,FALSE,98.5,107.4,67.7,0.262,0.295,0.488,47.5,54.2,10.3,4.2,0.443,13.9,26.5,0.213,0.659,20,76,0.341
Morehead State,Tennessee State,76,77,2/6/2016,0,FALSE,FALSE,107,108.5,71.2,0.431,0.379,0.544,49.2,30.8,8.5,6.5,0.509,18.8,35.3,0.293,0.614,19.9,68,0.523
Morehead State,Eastern Kentucky,61,50,2/11/2016,0,FALSE,TRUE,101.7,83.3,59.9,0.267,0.217,0.451,60.4,60.9,16.7,8.3,0.4,14.1,57.6,0.217,0.595,37.4,65,0.162
Morehead State,Belmont,78,77,2/13/2016,0,FALSE,TRUE,118.2,116.7,65.6,0.433,0.2,0.539,60.7,51.9,9.1,11.5,0.492,12.3,54.5,0.317,0.587,19.2,69.6,0.5
Morehead State,St. Catharine,105,66,2/16/2016,0,FALSE,TRUE,132.9,83.5,79.2,0.485,0.333,0.647,58.9,72.2,19,2.3,0.614,12.1,39.4,0.364,0.444,21.4,75,0.159
Morehead State,Tennessee State,66,61,2/18/2016,0,FALSE,TRUE,100,92.4,65.8,0.5,0.313,0.556,61.8,65,7.6,5.9,0.479,25.5,46.2,0.417,0.385,11.4,75.9,0.5
Morehead State,Tennessee Tech,69,59,2/25/2016,0,FALSE,FALSE,103,88.1,66.5,0.281,0.219,0.476,55.9,57.1,10.4,18.5,0.469,8.9,35.9,0.141,0.429,18.1,82.8,0.347
Morehead State,Jacksonville State,82,71,2/27/2016,0,FALSE,FALSE,115.5,100,71.2,0.611,0.167,0.588,60.6,33.3,2.8,2.6,0.481,12.7,30.4,0.556,0.41,6.3,76.7,0.344
Morehead State,Murray State,75,66,3/3/2016,0,TRUE,TRUE,121,106.5,62.4,0.569,0.255,0.579,57.9,37.5,11.3,3.4,0.52,11.1,37.9,0.431,0.462,10.3,78.6,0.346
Morehead State,UT-Martin,70,83,3/4/2016,0,TRUE,TRUE,97.2,115.3,71.9,0.186,0.414,0.459,39.4,56,9.7,4,0.429,9.6,23.3,0.143,0.641,18.6,69.6,0.522
Morehead State,Siena,84,80,3/15/2016,0,FALSE,FALSE,107.7,102.6,78,0.4,0.15,0.588,57.7,33.3,20.5,2.9,0.525,18.5,36,0.35,0.609,22.9,77.8,0.236
Morehead State,Duquesne,82,72,3/21/2016,0,FALSE,TRUE,120.6,105.9,68,0.525,0.339,0.556,51.4,69.2,10.3,4.2,0.508,11,37.8,0.373,0.5,15.5,66.7,0.358
Morehead State,Ohio,77,72,3/23/2016,0,FALSE,FALSE,102.7,96,74.9,0.333,0.273,0.504,50,52,14.7,0,0.432,10.6,25.6,0.303,0.51,23,82.8,0.479
Morehead State,Nevada,86,83,3/28/2016,0,FALSE,TRUE,121.1,116.9,70.5,0.469,0.25,0.55,50.8,54.8,7,4.8,0.516,6.1,38.2,0.313,0.56,13.6,64.5,0.31
Morehead State,Nevada,66,77,3/30/2016,0,FALSE,FALSE,81.5,95.1,81.2,0.348,0.232,0.41,49.3,38.5,16,2.9,0.384,16.7,30.2,0.188,0.568,25.2,78.6,0.614
Morehead State,Nevada,82,85,4/1/2016,1,FALSE,FALSE,102.5,106.3,71.4,0.173,0.24,0.505,49.3,65.7,7.5,7.1,0.507,12,30.8,0.08,0.411,14.6,70.6,0.696
Morgan State,Virginia,48,86,11/13/2015,0,FALSE,FALSE,77.4,138.7,62.3,0.22,0.54,0.435,27.9,58.8,11.3,2.1,0.41,16.7,15.6,0.14,0.531,9.5,38.9,0.262
Morgan State,Towson,61,69,11/16/2015,0,FALSE,FALSE,81.3,92,75.4,0.156,0.344,0.444,43,43.5,6.7,2.3,0.414,17,22,0.125,0.417,20.3,65.8,0.444
Morgan State,Old Dominion,48,79,11/18/2015,0,FALSE,FALSE,76.2,125.4,63.1,0.348,0.326,0.448,36.5,43.8,7.9,0,0.413,15.9,13.3,0.217,0.5,10,57.6,0.197
Morgan State,Campbell,59,54,11/21/2015,0,FALSE,FALSE,85.5,78.3,68.7,0.468,0.277,0.513,57.1,75,5.8,8.3,0.489,22,20.7,0.277,0.375,13.1,82.9,0.214
Morgan State,Goldey-Beacom,66,62,11/23/2015,0,FALSE,TRUE,93,87.3,70.8,0.491,0.351,0.469,57.1,50,7,13.2,0.404,19.7,44.7,0.351,0.484,21.2,71.9,0.049
Morgan State,High Point,72,82,11/28/2015,0,FALSE,FALSE,107.5,122.4,66.9,0.204,0.352,0.608,48.1,39.3,9,8,0.583,21.4,32,0.167,0.593,13.2,63,0.203
Morgan State,Wagner,61,62,12/2/2015,0,FALSE,FALSE,87.1,88.6,69.7,0.148,0.262,0.467,41.2,52.2,8.6,5.7,0.443,16.7,19.4,0.115,0.445,20.4,65.6,0.236
Morgan State,Cincinnati,66,87,12/6/2015,0,FALSE,FALSE,94.3,124.3,70.4,0.194,0.254,0.451,43.5,42.3,7.1,4.5,0.448,13.1,34.9,0.09,0.521,11,52.4,0.151
Morgan State,Manhattan,66,78,12/20/2015,0,FALSE,TRUE,95.7,113,68.9,0.63,0.174,0.552,43.4,40.9,7.2,7.7,0.5,17,14.3,0.435,0.58,20,76,0.4
Morgan State,Rider,49,71,12/23/2015,0,FALSE,TRUE,74.2,107.6,66,0.215,0.431,0.342,35.5,58.8,13.6,0,0.285,5.3,14.6,0.185,0.702,23.9,76.2,0.106
Morgan State,UC-Riverside,72,81,12/28/2015,0,FALSE,TRUE,98.6,111,72.7,0.227,0.258,0.492,46.2,46.4,6.8,9.7,0.477,13.2,25,0.136,0.614,17.8,72.4,0.193
Morgan State,Cal State Bakersfield,68,80,12/31/2015,0,FALSE,FALSE,94.4,111.1,72.3,0.435,0.226,0.454,45.7,40.9,9.7,5.4,0.387,13,33.3,0.323,0.555,18.1,61.3,0.345
Morgan State,Cal State Northridge,74,88,1/2/2016,0,FALSE,FALSE,96.1,114.3,77.4,0.3,0.229,0.463,43.7,57.7,5.2,6.7,0.414,7,19,0.229,0.544,13.5,79.3,0.456
Morgan State,Hampton,80,83,1/6/2016,1,FALSE,TRUE,93,96.5,76.4,0.531,0.234,0.499,40.5,40.7,7,9.1,0.453,13.2,25,0.344,0.471,19.3,60,0.261
Morgan State,Delaware State,63,58,1/9/2016,0,FALSE,TRUE,94,86.6,66.8,0.213,0.413,0.381,51.4,56,13.4,8.3,0.373,6.8,43.8,0.093,0.455,26,66.7,0.409
Morgan State,Maryland-Eastern Shore,65,69,1/11/2016,0,FALSE,FALSE,101.6,107.8,63.7,0.255,0.51,0.568,43.9,54.2,3.1,3.3,0.549,17.5,16.7,0.176,0.641,20.1,82.4,0.217
Morgan State,Florida A&M,65,72,1/16/2016,0,FALSE,FALSE,91.5,101.4,71.2,0.351,0.246,0.489,54,15.4,12.7,0,0.482,20.5,38.7,0.175,0.474,15,68.8,0.293
