team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Alabama,Coastal Carolina,70,53,2016-11-11,0,False,False,102.9,77.9,68.5,.542,.542,.580,53.7,61.9,11.8,20.5,.542,15.6,25.0,.375,.347,15.8,74.4,.161
Alabama,Dayton,72,77,2016-11-15,0,False,False,104.3,111.6,69.0,.508,.390,.491,54.4,47.8,5.8,11.5,.441,12.2,35.3,.339,.648,15.8,82.6,.455
Alabama,Ball State,77,59,2016-11-18,0,False,False,108.5,83.1,70.6,.361,.377,.539,50.0,46.2,19.7,13.5,.525,13.5,31.6,.213,.463,24.3,73.3,.167
Alabama,Valparaiso,60,68,2016-11-21,0,True,False,90.9,103.0,66.1,.236,.382,.490,54.1,56.5,6.1,16.1,.473,17.6,32.4,.145,.541,20.5,81.5,.306
Alabama,Saint Louis,62,57,2016-11-23,0,True,False,92.5,85.1,66.8,.404,.447,.553,46.2,55.0,11.9,17.2,.500,19.0,11.1,.319,.500,26.8,84.0,.295
Alabama,Charleston Southern,76,46,2016-11-29,0,False,False,102.7,62.2,74.0,.439,.439,.552,60.0,57.7,14.9,18.8,.535,15.0,23.3,.263,.390,27.4,91.4,.140
Alabama,Texas,68,77,2016-12-02,0,False,True,98.6,111.6,68.9,.340,.491,.552,45.5,50.0,4.3,15.4,.547,16.5,24.1,.189,.519,15.3,69.2,.415
Alabama,Oregon,56,65,2016-12-11,0,False,True,82.4,95.6,68.0,.155,.328,.450,57.4,33.3,10.3,12.5,.431,22.5,37.0,.103,.519,18.3,77.8,.212
Alabama,South Carolina Upstate,78,61,2016-12-15,0,False,False,113.0,88.4,69.1,.310,.345,.586,58.6,51.6,4.3,14.3,.586,13.2,34.5,.172,.426,16.0,75.6,.148
Alabama,Clemson,54,67,2016-12-18,0,True,False,79.4,98.5,67.8,.500,.400,.436,52.3,43.8,13.2,9.1,.350,20.8,27.8,.380,.518,15.2,82.8,.182
Alabama,Arkansas State,67,52,2016-12-21,0,True,False,95.7,74.3,69.7,.386,.228,.497,52.0,52.0,8.6,20.9,.474,17.4,34.4,.228,.373,19.2,65.1,.136
Alabama,Stetson,83,60,2016-12-29,0,False,False,110.7,80.0,74.9,.217,.348,.545,71.0,54.5,12.0,17.5,.536,17.5,54.3,.130,.425,18.7,88.2,.150
Alabama,Mississippi State,68,58,2017-01-03,0,False,True,97.1,82.9,70.5,.407,.241,.528,60.6,37.5,4.3,9.7,.472,21.1,32.3,.315,.404,17.6,85.7,.308
Alabama,Vanderbilt,59,56,2017-01-07,0,False,False,92.2,87.5,64.4,.286,.397,.412,59.0,65.0,9.4,16.7,.373,12.4,41.9,.190,.446,16.7,80.0,.107
Alabama,Florida,67,80,2017-01-10,0,False,False,88.2,105.3,75.7,.640,.260,.514,56.9,34.8,6.6,11.1,.510,21.9,25.9,.320,.528,15.2,83.9,.453
Alabama,LSU,81,66,2017-01-14,0,False,True,106.6,86.8,75.6,.508,.444,.518,50.0,60.0,11.8,7.9,.476,11.5,30.0,.333,.472,22.2,76.7,.278
Alabama,Missouri,68,56,2017-01-18,0,False,False,103.0,84.8,65.6,.528,.509,.513,57.8,39.1,10.6,7.1,.519,15.5,37.8,.245,.488,25.7,85.2,.357
Alabama,Auburn,64,84,2017-01-21,0,False,True,91.4,120.0,70.0,.328,.362,.477,52.5,54.2,8.6,8.6,.466,19.4,42.9,.172,.583,16.4,65.4,.583
Alabama,Georgia,80,60,2017-01-25,0,False,True,119.4,89.6,66.6,.723,.319,.633,60.0,33.3,4.5,12.8,.606,17.3,37.0,.489,.418,13.6,78.8,.255
Alabama,Mississippi State,71,62,2017-01-28,0,False,False,100.0,87.3,70.6,.692,.346,.514,51.5,64.7,15.5,17.5,.385,15.0,34.4,.596,.455,21.9,66.7,.196
Alabama,Arkansas,68,87,2017-02-01,0,False,True,93.2,119.2,73.3,.472,.340,.524,51.6,61.9,5.5,5.6,.453,21.0,30.0,.377,.585,13.3,70.6,.305
Alabama,Auburn,77,82,2017-02-04,0,False,False,105.5,112.3,73.0,.338,.492,.510,67.2,35.7,12.3,11.5,.492,16.7,51.5,.200,.651,18.3,83.9,.245
Alabama State,Western Kentucky,66,79,2016-11-12,0,False,True,84.6,101.3,77.5,.081,.392,.429,43.2,46.2,9.0,6.1,.412,13.5,22.2,.068,.539,20.7,75.9,.471
Alabama State,TCU,62,98,2016-11-14,0,False,True,83.8,132.4,74.2,.500,.320,.501,42.1,40.9,8.1,12.5,.490,25.6,32.3,.260,.677,18.4,53.8,.226
Alabama State,Louisiana Tech,56,87,2016-11-16,0,False,True,73.7,114.5,75.8,.255,.382,.454,52.5,50.0,9.2,5.1,.409,27.3,36.7,.200,.562,13.8,67.7,.215
Alabama State,Kennesaw State,72,79,2016-11-22,0,False,True,104.3,114.5,69.5,.254,.381,.510,46.0,25.0,8.7,2.4,.508,10.3,31.4,.127,.519,18.7,64.3,.453
Alabama State,Northern Arizona,57,71,2016-11-25,0,True,False,82.6,102.9,69.0,.206,.365,.412,44.6,34.8,1.4,4.9,.381,15.9,32.4,.143,.417,12.1,56.8,.350
Alabama State,Cal State Fullerton,76,67,2016-11-26,1,True,False,90.5,79.8,74.8,.467,.400,.518,55.1,56.5,10.7,6.1,.458,24.1,34.3,.350,.402,25.4,76.5,.510
Alabama State,Jacksonville State,69,72,2016-11-29,0,False,False,97.2,101.4,70.9,.176,.221,.468,54.9,21.4,4.2,13.9,.449,14.1,41.7,.118,.534,18.4,68.6,.172
