team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Drexel,Kent State,73,66,2011-02-18,0,False,False,104.3,94.3,70.4,.424,.322,.515,57.5,42.3,4.3,6.5,.483,13.4,38.9,.271,.391,9.4,72.7,.250
Drexel,VCU,64,60,2011-02-23,0,False,False,104.9,98.4,60.7,.560,.140,.506,54.2,52.4,8.2,9.1,.450,10.0,30.0,.380,.500,13.6,79.3,.200
Drexel,Towson,66,63,2011-02-26,0,False,True,104.8,100.0,62.7,.333,.148,.528,56.3,55.6,6.3,11.4,.519,15.0,35.5,.185,.427,7.0,75.8,.291
Drexel,Towson,75,69,2011-03-04,0,True,False,110.3,101.5,67.6,.660,.260,.571,63.1,38.5,4.4,4.2,.560,15.4,44.4,.380,.452,10.2,76.3,.210
Drexel,VCU,60,62,2011-03-05,0,True,False,88.2,91.2,67.6,.327,.250,.499,53.3,39.1,10.3,3.3,.481,21.0,25.8,.192,.463,20.8,82.8,.625
Duke,Princeton,97,60,2010-11-14,0,False,False,124.4,76.9,78.4,.185,.400,.686,50.9,72.2,12.8,14.7,.662,16.5,26.9,.169,.520,31.4,74.1,.160
Duke,Miami (OH),79,45,2010-11-16,0,False,False,114.5,65.2,69.3,.534,.345,.543,61.4,60.0,14.5,10.3,.500,11.0,33.3,.362,.389,20.6,86.5,.056
Duke,Colgate,110,58,2010-11-19,0,False,False,132.5,69.9,83.3,.542,.417,.608,53.1,70.6,15.7,13.2,.556,11.7,46.2,.417,.338,24.2,59.5,.176
Duke,Marquette,82,77,2010-11-22,0,True,False,102.5,96.3,79.9,.188,.281,.588,52.2,57.1,5.0,20.0,.594,21.4,31.3,.094,.471,15.2,70.3,.157
Duke,Kansas State,82,68,2010-11-23,0,True,False,105.1,87.2,77.8,.574,.222,.597,43.3,50.0,14.1,7.3,.537,16.9,20.7,.444,.491,23.4,64.5,.190
Duke,Oregon,98,71,2010-11-27,0,True,False,112.6,81.6,87.0,.435,.435,.655,58.0,42.4,6.9,8.8,.637,20.3,25.9,.306,.373,11.4,78.6,.254
Duke,Michigan State,84,79,2010-12-01,0,False,False,112.0,105.3,75.1,.717,.302,.591,46.2,52.0,14.7,8.7,.538,17.4,35.5,.509,.563,22.2,55.9,.127
Duke,Butler,82,70,2010-12-04,0,True,False,110.8,94.6,73.6,.547,.491,.614,50.8,44.0,12.2,2.3,.547,18.3,25.0,.453,.517,18.2,71.4,.172
Duke,Bradley,83,48,2010-12-08,0,False,False,125.8,72.7,66.3,.167,.550,.641,52.2,73.3,4.5,8.3,.625,12.2,27.6,.133,.361,16.7,71.1,.066
Duke,Saint Louis,84,47,2010-12-11,0,False,False,118.3,66.2,70.8,.431,.172,.601,52.6,58.1,14.1,14.3,.586,11.4,28.1,.276,.398,29.0,84.0,.163
Duke,Elon,98,72,2010-12-20,0,False,False,127.3,93.5,76.9,.476,.365,.634,60.6,67.7,13.0,2.6,.579,15.3,42.4,.397,.491,21.5,78.8,.259
Duke,UNC Greensboro,108,62,2010-12-29,0,False,True,142.1,81.6,76.2,.391,.375,.712,46.6,61.5,17.1,10.0,.695,8.4,26.9,.297,.431,26.0,62.5,.207
Duke,Miami,74,63,2011-01-02,0,False,False,102.8,87.5,72.3,.250,.367,.551,53.6,34.6,11.1,16.7,.500,16.2,34.4,.233,.392,13.9,70.3,.185
Duke,UAB,85,64,2011-01-05,0,False,False,121.4,91.4,70.1,.299,.254,.556,52.0,45.2,15.7,10.8,.522,7.3,30.8,.224,.466,17.8,75.0,.153
Duke,Maryland,71,64,2011-01-09,0,False,False,92.2,83.1,76.5,.371,.339,.487,48.1,40.0,7.8,7.7,.452,18.0,30.6,.242,.417,17.8,63.4,.136
Duke,Florida State,61,66,2011-01-12,0,False,True,87.1,94.3,70.1,.262,.574,.445,50.7,47.4,12.9,7.3,.402,17.9,32.4,.197,.500,19.3,69.7,.222
Duke,Virginia,76,60,2011-01-15,0,False,False,108.6,85.7,70.2,.345,.345,.563,61.5,48.1,5.7,15.4,.509,18.2,42.9,.293,.400,16.5,75.7,.291
Duke,NC State,92,78,2011-01-19,0,False,True,126.0,106.8,73.4,.328,.343,.594,56.8,32.4,5.5,14.0,.560,12.4,51.6,.254,.404,9.9,60.5,.338
Duke,Wake Forest,83,59,2011-01-22,0,False,True,116.9,83.1,71.0,.426,.426,.566,53.1,53.8,15.5,7.7,.500,10.9,33.3,.361,.445,21.6,74.2,.182
Duke,Boston College,84,68,2011-01-27,0,False,False,123.5,100.0,68.2,.317,.367,.608,50.0,53.3,14.7,14.6,.583,9.2,27.6,.233,.516,16.6,69.7,.082
Duke,St John's,78,93,2011-01-30,0,False,True,102.6,122.4,76.3,.435,.419,.521,50.9,34.6,9.2,14.0,.460,18.5,42.4,.339,.609,14.5,63.6,.473
Duke,Maryland,80,62,2011-02-02,0,False,True,125.0,96.9,63.7,.281,.404,.619,54.1,43.3,7.8,0.0,.614,11.0,34.5,.175,.420,14.9,71.9,.400
Duke,NC State,76,52,2011-02-05,0,False,False,108.6,74.3,70.4,.516,.226,.492,57.5,50.0,10.0,14.0,.476,10.4,40.5,.274,.406,20.6,80.6,.170
Duke,North Carolina,79,73,2011-02-09,0,False,False,102.6,94.8,76.7,.338,.382,.500,47.1,39.3,6.5,7.4,.471,13.2,32.6,.221,.441,14.2,64.1,.191
Duke,Miami,81,71,2011-02-13,0,False,True,120.9,106.0,66.9,.375,.339,.614,49.1,60.7,11.9,4.8,.571,12.0,34.6,.304,.516,16.3,61.3,.078
Duke,Virginia,56,41,2011-02-16,0,False,True,87.5,64.1,64.3,.196,.348,.557,58.5,52.2,9.4,13.6,.554,26.4,20.0,.109,.313,16.6,82.5,.107
Duke,Georgia Tech,79,57,2011-02-20,0,False,False,114.5,82.6,69.0,.323,.258,.552,52.1,64.3,13.0,4.4,.500,12.3,37.5,.274,.358,16.8,63.4,.233
Duke,Temple,78,61,2011-02-23,0,False,False,120.0,93.8,64.6,.293,.293,.590,54.5,51.9,7.7,6.1,.534,14.3,44.8,.276,.434,15.2,62.2,.131
Duke,Virginia Tech,60,64,2011-02-26,0,False,True,96.8,103.2,62.1,.224,.345,.467,45.5,26.1,4.8,13.3,.431,7.2,24.3,.172,.438,6.4,65.0,.125
Duke,Clemson,70,59,2011-03-02,0,False,False,95.9,80.8,72.5,.481,.327,.548,48.6,63.6,5.5,16.0,.490,23.8,35.5,.365,.333,14.6,58.5,.188
Duke,North Carolina,67,81,2011-03-05,0,False,True,93.1,112.5,72.2,.355,.435,.462,44.4,40.9,5.6,3.7,.403,11.0,25.0,.274,.556,12.1,68.8,.175
Duke,Maryland,87,71,2011-03-11,0,True,False,120.8,98.6,72.1,.429,.238,.574,53.6,38.7,8.3,6.0,.516,12.7,42.4,.349,.483,15.4,63.9,.259
Duke,Virginia Tech,77,63,2011-03-12,0,True,False,111.6,91.3,68.9,.491,.340,.589,49.2,44.0,7.2,2.4,.519,18.7,36.0,.415,.386,14.9,58.8,.333
Duke,North Carolina,75,58,2011-03-13,0,True,False,104.2,80.6,71.6,.259,.345,.576,45.1,48.3,9.7,7.4,.578,15.6,22.6,.138,.355,18.2,62.5,.226
Duke,Hampton,87,45,2011-03-18,0,True,False,127.9,66.2,68.5,.267,.317,.643,59.0,53.1,13.2,9.8,.608,11.7,32.1,.233,.382,22.6,81.8,.055
Duke,Michigan,73,71,2011-03-20,0,True,False,117.7,114.5,61.6,.510,.408,.600,63.3,48.0,1.6,6.3,.561,14.1,39.1,.367,.575,10.7,84.6,.189
Duke,Arizona,77,93,2011-03-24,0,True,False,108.5,131.0,71.2,.379,.241,.562,42.6,37.0,7.0,12.5,.509,13.8,29.0,.310,.611,14.1,56.7,.254
Duquesne,Robert Morris,63,69,2010-11-19,0,False,True,81.8,89.6,77.1,.472,.528,.486,38.9,63.2,13.0,12.1,.453,24.5,18.2,.283,.448,23.0,56.4,.293
Duquesne,Bowling Green,90,54,2010-11-22,0,False,True,125.0,75.0,71.6,.357,.393,.687,60.0,64.7,18.1,27.3,.688,20.6,46.2,.232,.352,30.2,70.6,.523
Duquesne,UMBC,101,69,2010-11-27,0,False,False,131.2,89.6,77.0,.796,.407,.679,53.8,73.3,11.7,12.8,.657,13.9,42.3,.556,.417,21.4,61.5,.212
Duquesne,Pittsburgh,66,80,2010-12-01,0,True,False,89.2,108.1,74.5,.304,.362,.418,35.4,56.0,12.2,11.9,.420,11.2,27.7,.116,.524,20.7,45.7,.242
Duquesne,Penn State,73,77,2010-12-04,0,False,True,100.0,105.5,72.9,.274,.500,.521,50.7,80.0,12.3,12.2,.516,17.6,32.5,.145,.598,17.6,77.8,.314
Duquesne,Green Bay,81,71,2010-12-08,0,False,True,122.7,107.6,66.0,.619,.571,.745,42.3,87.5,10.6,11.9,.750,25.9,34.8,.429,.517,20.8,48.3,.190
Duquesne,West Virginia,61,64,2010-12-12,0,True,False,91.0,95.5,66.5,.480,.260,.497,49.2,55.0,10.4,20.0,.450,19.6,33.3,.320,.509,20.9,65.5,.189
Duquesne,IUPUI,81,54,2010-12-18,0,False,False,119.1,79.4,68.4,.254,.333,.574,63.9,87.1,13.2,18.8,.548,13.5,46.4,.190,.418,21.3,78.8,.145
Duquesne,George Mason,79,85,2010-12-22,2,False,False,101.3,109.0,62.1,.368,.294,.495,42.2,41.4,7.7,23.9,.463,10.1,30.8,.235,.465,15.1,52.3,.250
Duquesne,Northwestern State,91,64,2010-12-31,0,False,False,111.0,78.0,81.8,.694,.339,.552,51.9,75.9,14.6,5.6,.516,14.5,37.5,.435,.442,29.4,66.7,.346
Duquesne,Norfolk State,95,73,2011-01-02,0,False,False,104.4,80.2,91.0,.789,.316,.606,52.9,70.4,8.8,16.0,.518,20.3,27.6,.632,.429,25.3,71.8,.186
Duquesne,Saint Joseph's,75,63,2011-01-05,0,False,True,104.2,87.5,71.9,.404,.385,.605,41.0,64.0,19.4,14.3,.577,16.2,11.1,.288,.426,22.4,64.7,.315
Duquesne,Houston Baptist,81,64,2011-01-08,0,False,True,105.2,83.1,76.8,.500,.393,.584,43.9,69.0,22.1,12.8,.598,20.6,29.0,.250,.483,27.7,57.1,.100
Duquesne,Saint Louis,67,45,2011-01-12,0,False,False,108.1,72.6,62.1,.471,.314,.537,50.8,56.5,9.7,22.2,.510,10.1,30.0,.294,.435,27.9,72.4,.109
Duquesne,Temple,78,66,2011-01-15,0,False,False,105.4,89.2,74.0,.932,.364,.614,54.7,61.9,4.1,19.4,.545,22.1,31.8,.682,.364,17.1,66.7,.473
Duquesne,La Salle,88,71,2011-01-19,0,False,True,108.6,87.7,80.8,.348,.232,.547,52.1,70.6,21.0,10.6,.514,13.0,38.2,.246,.508,26.3,64.9,.077
Duquesne,Charlotte,83,67,2011-01-22,0,False,False,110.7,89.3,75.1,.262,.369,.568,38.7,63.6,21.3,12.1,.554,9.9,21.9,.169,.500,29.2,56.7,.175
Duquesne,Fordham,91,72,2011-01-26,0,False,True,123.0,97.3,74.4,.439,.379,.570,45.2,80.6,14.9,15.2,.553,5.9,34.4,.273,.434,18.1,53.7,.191
Duquesne,Dayton,82,64,2011-01-30,0,True,False,109.3,85.3,75.3,.475,.373,.567,52.9,60.0,13.3,9.5,.585,14.2,30.3,.220,.492,23.5,74.3,.066
Duquesne,George Washington,84,59,2011-02-02,0,False,False,121.7,85.5,69.5,.782,.364,.557,50.8,70.4,10.1,25.0,.555,10.7,42.4,.418,.522,31.1,60.0,.239
Duquesne,St Bonaventure,62,64,2011-02-05,0,False,True,95.4,98.5,64.7,.194,.388,.424,48.6,62.5,12.3,13.5,.410,12.0,41.5,.104,.520,24.0,58.6,.240
Duquesne,Xavier,63,71,2011-02-13,0,True,False,90.0,101.4,69.5,.466,.414,.445,40.6,61.9,11.4,11.5,.431,13.4,27.5,.224,.570,25.9,62.5,.512
Duquesne,Massachusetts,81,63,2011-02-16,0,False,True,97.6,75.9,82.6,.239,.478,.543,46.6,80.0,20.5,14.0,.537,18.6,26.3,.134,.383,24.3,68.6,.219
Duquesne,Dayton,63,64,2011-02-19,0,False,True,94.0,95.5,66.7,.373,.431,.525,29.2,57.1,9.0,7.5,.500,15.5,9.1,.235,.462,23.3,50.0,.308
Duquesne,Rhode Island,76,77,2011-02-23,0,False,False,107.0,108.5,70.9,.483,.310,.533,44.6,46.4,9.9,11.6,.517,12.3,32.4,.276,.535,20.1,58.1,.281
Duquesne,Saint Louis,51,62,2011-02-26,0,False,True,76.1,92.5,66.8,.276,.241,.389,46.5,52.6,10.4,15.0,.345,18.6,33.3,.190,.481,19.2,62.5,.208
Duquesne,St Bonaventure,70,64,2011-03-02,0,False,False,102.9,94.1,67.6,.210,.355,.513,50.0,72.4,14.7,6.7,.500,15.0,37.9,.129,.561,31.1,65.2,.439
Duquesne,Richmond,56,68,2011-03-05,0,False,True,81.2,98.6,69.4,.281,.344,.386,42.9,42.9,11.6,16.1,.352,12.1,25.5,.172,.522,23.3,70.0,.467
Duquesne,Saint Joseph's,90,93,2011-03-11,1,True,False,111.1,114.8,72.4,.500,.328,.568,48.5,71.0,16.0,8.9,.555,15.9,34.3,.297,.590,18.3,63.6,.344
Duquesne,Montana,87,76,2011-03-16,0,False,True,113.0,98.7,77.4,.356,.305,.631,51.7,37.5,18.2,13.0,.602,18.8,30.0,.271,.536,21.9,73.3,.286
Duquesne,Oregon,75,77,2011-03-21,0,False,True,102.7,105.5,73.1,.133,.467,.588,45.6,65.5,12.3,19.4,.592,21.0,26.7,.067,.467,17.0,60.5,.328
East Carolina,Campbell,76,63,2010-11-15,0,False,False,110.1,91.3,69.4,.551,.469,.615,47.2,66.7,13.0,17.5,.602,21.6,32.0,.347,.471,22.8,60.7,.269
East Carolina,NC State,65,85,2010-11-18,0,True,False,84.4,110.4,76.5,.566,.302,.483,46.2,33.3,6.5,5.9,.443,22.9,32.4,.340,.533,14.8,64.3,.328
East Carolina,Charlotte,63,74,2010-11-19,0,True,False,91.3,107.2,69.0,.258,.348,.425,46.4,45.8,10.1,2.7,.386,12.9,35.0,.182,.527,16.7,62.1,.291
East Carolina,South Carolina Upstate,75,67,2010-11-21,0,True,False,105.6,94.4,70.8,.745,.404,.589,41.9,61.9,2.8,15.9,.521,18.0,17.2,.553,.377,9.1,57.8,.217
East Carolina,UNC Greensboro,81,53,2010-11-27,0,False,False,120.9,79.1,66.9,.667,.333,.641,59.6,80.8,11.9,5.4,.625,19.2,42.3,.438,.389,16.1,74.2,.204
East Carolina,Charlotte,62,61,2010-12-01,0,False,False,106.9,105.2,57.7,.158,.421,.506,48.5,50.0,5.2,9.1,.500,10.3,30.3,.088,.456,8.7,65.7,.158
East Carolina,Old Dominion,68,81,2010-12-07,0,False,False,103.0,122.7,65.8,.354,.375,.606,38.5,75.0,10.6,2.6,.573,22.2,26.1,.271,.614,16.2,48.3,.193
East Carolina,Coastal Carolina,58,59,2010-12-18,0,True,False,93.5,95.2,61.6,.396,.250,.509,50.0,40.0,9.7,11.9,.469,21.9,42.9,.271,.336,11.4,55.3,.400
East Carolina,George Washington,80,82,2010-12-22,0,False,True,117.6,120.6,68.0,.172,.517,.637,52.5,56.7,5.9,9.8,.612,19.3,38.5,.155,.602,13.7,63.6,.315
East Carolina,Clemson,59,71,2010-12-29,0,False,True,85.5,102.9,69.0,.571,.367,.474,41.9,62.5,4.3,0.0,.388,19.4,18.2,.429,.490,14.5,69.0,.500
East Carolina,North Carolina Central,58,50,2011-01-03,0,False,True,87.9,75.8,66.2,.622,.533,.497,48.4,66.7,7.6,9.1,.422,19.4,26.7,.444,.349,22.8,67.6,.245
East Carolina,Memphis,58,61,2011-01-08,0,False,True,85.3,89.7,68.3,.458,.438,.496,48.3,61.1,7.4,5.6,.458,25.5,41.4,.292,.429,23.8,54.8,.388
East Carolina,Tulane,76,67,2011-01-15,0,False,False,115.2,101.5,65.9,.733,.422,.626,48.3,90.9,15.2,12.1,.578,15.3,28.6,.533,.500,20.5,66.7,.241
East Carolina,UAB,59,66,2011-01-17,0,False,False,98.3,110.0,60.5,.590,.513,.591,45.8,50.0,8.3,4.0,.577,24.3,21.7,.359,.533,19.1,68.0,.400
East Carolina,UCF,74,62,2011-01-19,0,False,True,107.2,89.9,68.6,.588,.333,.567,57.6,52.2,13.0,3.7,.549,17.7,33.3,.353,.500,16.0,81.8,.216
East Carolina,Marshall,82,81,2011-01-22,0,False,True,118.8,117.4,68.5,.653,.306,.639,47.3,55.6,7.2,3.3,.622,14.6,23.1,.429,.667,18.2,69.0,.255
East Carolina,Southern Mississippi,77,84,2011-01-26,0,False,False,114.9,125.4,67.2,.791,.465,.651,39.6,63.6,10.4,7.9,.581,14.5,8.0,.628,.612,13.7,73.9,.490
East Carolina,Houston,74,70,2011-01-29,0,False,False,100.0,94.6,73.6,.607,.429,.513,50.0,57.1,6.8,4.8,.411,16.3,30.6,.500,.538,21.5,75.0,.245
East Carolina,SMU,41,46,2011-02-02,0,False,True,73.2,82.1,56.2,.298,.617,.382,60.3,58.3,3.6,0.0,.319,20.7,33.3,.234,.433,15.3,90.0,.156
East Carolina,UCF,68,61,2011-02-05,0,False,False,103.0,92.4,66.1,.431,.431,.487,45.2,59.1,13.6,5.1,.457,12.5,38.5,.259,.404,21.6,52.9,.365
East Carolina,Marshall,65,78,2011-02-12,0,False,False,89.0,106.8,72.9,.397,.483,.472,31.1,47.8,24.7,3.8,.466,13.8,18.9,.190,.670,33.0,50.0,.432
East Carolina,Tulsa,67,86,2011-02-16,0,False,True,97.1,124.6,68.8,.365,.365,.549,32.1,56.5,14.5,7.7,.510,16.4,16.7,.269,.607,18.1,50.0,.197
East Carolina,Southern Mississippi,55,72,2011-02-19,0,False,True,83.3,109.1,66.2,.231,.442,.477,37.7,45.0,7.6,0.0,.442,17.2,13.8,.173,.508,15.1,59.4,.183
East Carolina,UTEP,83,76,2011-02-23,0,False,False,109.2,100.0,76.2,.900,.380,.581,54.2,61.9,9.2,8.6,.480,18.3,29.4,.700,.516,15.5,76.3,.175
East Carolina,Rice,71,68,2011-02-26,0,False,True,114.5,109.7,62.0,.300,.540,.621,51.0,70.8,8.1,6.7,.620,18.5,37.0,.180,.520,15.3,66.7,.347
East Carolina,Memphis,68,57,2011-03-02,0,False,False,101.5,85.1,66.7,.580,.340,.533,45.3,80.0,14.9,12.2,.470,12.4,20.7,.420,.421,19.1,65.7,.158
East Carolina,UAB,48,66,2011-03-05,0,False,True,80.0,110.0,59.6,.319,.404,.443,44.3,41.2,5.0,3.3,.436,12.9,12.5,.149,.519,8.9,79.3,.185
East Carolina,UCF,75,60,2011-03-09,0,True,False,119.0,95.2,62.8,.370,.315,.591,53.6,56.0,15.9,15.4,.556,11.2,34.6,.278,.511,22.2,70.0,.255
East Carolina,UAB,75,70,2011-03-10,1,True,False,94.9,88.6,70.6,.960,.400,.515,46.3,38.9,10.1,18.9,.420,17.1,24.3,.660,.369,14.7,65.1,.338
East Carolina,Memphis,56,76,2011-03-11,0,True,False,86.2,116.9,65.3,.360,.420,.478,50.9,61.1,4.6,5.7,.420,21.5,31.0,.280,.604,15.5,75.0,.226
East Carolina,Jacksonville,66,71,2011-03-15,1,False,False,83.5,89.9,69.9,.627,.353,.498,50.0,73.7,10.1,10.7,.431,22.3,23.5,.431,.438,14.0,70.5,.111
East Tennessee St.,Kentucky,65,88,2010-11-12,0,False,True,89.0,120.5,73.5,.311,.279,.464,39.2,52.2,8.2,7.1,.418,12.5,15.8,.230,.581,11.2,61.0,.132
East Tennessee St.,Murray State,39,50,2010-11-15,0,False,True,62.9,80.6,62.3,.378,.222,.367,53.3,13.3,11.3,20.0,.344,32.0,43.3,.178,.444,22.7,63.3,.222
East Tennessee St.,Tennessee Tech,73,60,2010-11-20,0,False,False,100.0,82.2,72.6,.545,.364,.527,50.7,50.0,9.6,16.1,.445,14.8,22.2,.436,.413,21.5,80.0,.327
East Tennessee St.,Dayton,73,68,2010-12-01,0,False,True,102.8,95.8,70.6,.688,.458,.573,48.7,65.2,8.5,14.3,.573,19.1,24.2,.375,.432,14.0,66.7,.167
East Tennessee St.,South Carolina Upstate,59,60,2010-12-05,0,False,True,93.7,95.2,62.7,.250,.294,.388,57.7,43.5,9.5,15.4,.375,13.6,50.0,.118,.561,19.3,70.4,.102
East Tennessee St.,Charleston,59,79,2010-12-07,0,False,True,83.1,111.3,70.6,.115,.279,.459,44.7,46.2,7.0,6.3,.451,19.9,31.4,.066,.484,15.6,56.1,.266
East Tennessee St.,Mississippi State,63,62,2010-12-11,0,False,True,112.5,110.7,55.6,.292,.333,.576,64.2,41.7,10.7,8.7,.583,21.5,57.7,.146,.489,14.0,70.4,.370
East Tennessee St.,Ole Miss,50,71,2010-12-18,0,False,True,71.4,101.4,69.9,.431,.235,.407,56.1,62.5,4.3,0.0,.343,24.6,38.7,.294,.532,17.4,71.4,.063
East Tennessee St.,Southern Mississippi,60,64,2010-12-22,0,True,False,83.3,88.9,72.3,.262,.215,.411,51.6,34.8,9.7,5.9,.385,18.9,35.0,.154,.544,25.9,79.2,.333
East Tennessee St.,Northeastern,67,77,2010-12-23,0,True,False,101.5,116.7,65.9,.600,.280,.521,50.8,45.5,10.6,8.3,.490,15.7,28.1,.360,.583,12.6,75.9,.259
East Tennessee St.,Appalachian State,79,51,2010-12-24,0,True,False,119.7,77.3,65.5,.469,.286,.659,61.0,39.3,12.1,16.7,.633,16.7,30.4,.347,.380,15.1,80.6,.185
East Tennessee St.,Campbell,72,59,2010-12-30,0,False,False,109.1,89.4,65.7,.519,.269,.555,48.5,50.0,12.1,7.3,.519,13.4,32.3,.346,.456,21.1,62.2,.123
East Tennessee St.,Mercer,62,61,2011-01-03,0,False,True,100.0,98.4,62.1,.532,.277,.527,48.2,36.4,12.9,7.1,.521,20.3,37.9,.277,.535,24.9,59.3,.349
East Tennessee St.,Kennesaw State,80,69,2011-01-05,0,False,True,125.0,107.8,64.2,.222,.222,.574,54.2,39.4,10.9,13.2,.571,9.1,41.4,.127,.570,17.6,66.7,.070
East Tennessee St.,Florida Gulf Coast,84,65,2011-01-08,0,False,False,115.1,89.0,72.8,.654,.231,.616,62.0,37.0,6.8,7.9,.558,16.0,37.5,.500,.405,12.9,74.5,.222
East Tennessee St.,Stetson,62,42,2011-01-10,0,False,False,93.9,63.6,66.3,.435,.370,.559,55.6,56.5,7.6,12.9,.554,24.5,23.1,.239,.344,23.3,78.4,.188
East Tennessee St.,North Florida,66,61,2011-01-13,0,False,True,108.2,100.0,61.0,.392,.294,.545,45.6,37.5,14.8,13.8,.510,16.6,37.9,.275,.471,19.0,53.6,.255
East Tennessee St.,Jacksonville,74,62,2011-01-15,0,False,True,115.6,96.9,63.5,.375,.396,.654,45.5,53.8,7.8,14.0,.625,15.0,20.0,.292,.373,11.0,61.0,.238
East Tennessee St.,Lipscomb,68,67,2011-01-21,0,False,False,98.6,97.1,69.2,.660,.260,.518,50.8,47.8,13.0,8.6,.480,17.6,31.4,.400,.480,16.9,75.0,.380
East Tennessee St.,Belmont,62,72,2011-01-23,0,False,False,91.2,105.9,67.8,.400,.160,.521,48.4,40.9,7.4,13.8,.480,19.0,17.2,.280,.564,17.3,75.8,.182
East Tennessee St.,South Carolina Upstate,67,52,2011-01-25,0,False,False,109.8,85.2,60.8,.522,.348,.584,42.4,57.1,3.3,26.5,.522,12.2,18.5,.413,.345,16.8,59.0,.207
East Tennessee St.,Kennesaw State,93,62,2011-01-29,0,False,False,134.8,89.9,68.8,.410,.213,.638,62.1,28.9,10.1,6.1,.656,9.9,48.1,.213,.460,18.0,74.2,.320
East Tennessee St.,Mercer,82,75,2011-01-31,0,False,False,115.5,105.6,70.8,.714,.327,.625,55.7,33.3,7.0,5.4,.582,16.5,26.9,.510,.534,12.8,77.1,.224
East Tennessee St.,Florida Gulf Coast,66,59,2011-02-04,0,False,True,97.1,86.8,68.3,.296,.370,.536,48.4,65.2,10.3,2.9,.481,18.5,30.0,.259,.400,24.7,65.6,.380
East Tennessee St.,Stetson,54,55,2011-02-06,0,False,True,87.1,88.7,61.9,.306,.306,.481,50.8,52.4,9.7,17.9,.480,22.2,37.9,.143,.447,16.3,63.3,.070
East Tennessee St.,Jacksonville,80,64,2011-02-11,0,False,False,114.3,91.4,69.7,.537,.259,.590,50.7,46.2,8.6,9.3,.537,12.9,30.0,.407,.443,15.7,67.6,.164
East Tennessee St.,North Florida,80,57,2011-02-13,0,False,False,112.7,80.3,70.5,.344,.213,.564,48.7,35.7,5.6,8.3,.500,14.5,31.3,.311,.373,17.4,60.9,.159
East Tennessee St.,Belmont,58,68,2011-02-17,0,False,True,86.6,101.5,66.5,.630,.283,.485,35.4,58.8,13.4,25.0,.424,20.1,18.2,.413,.404,16.4,53.1,.500
East Tennessee St.,Lipscomb,102,95,2011-02-19,2,False,True,118.6,110.5,68.9,.632,.294,.577,57.3,51.6,10.5,14.3,.515,12.8,45.0,.471,.493,12.8,69.0,.263
East Tennessee St.,Campbell,66,59,2011-02-24,0,False,True,110.0,98.3,59.8,.714,.224,.503,63.5,26.3,8.3,3.1,.418,15.5,51.6,.510,.548,16.1,81.0,.310
East Tennessee St.,Campbell,54,53,2011-03-02,0,True,False,81.8,80.3,66.0,.609,.152,.455,50.7,41.2,13.6,19.0,.391,21.2,26.5,.391,.433,22.8,74.3,.154
East Tennessee St.,North Florida,55,59,2011-03-04,0,True,False,85.9,92.2,63.9,.407,.296,.427,51.7,26.3,9.4,12.0,.370,16.8,37.5,.278,.467,21.0,67.9,.378
East Tennessee St.,Furman,76,63,2011-03-15,0,False,False,116.9,96.9,65.1,.431,.255,.618,47.3,34.6,18.5,8.0,.559,15.2,26.9,.373,.522,22.7,65.5,.356
East Tennessee St.,Ohio,82,73,2011-03-22,0,False,False,112.3,100.0,73.4,.569,.294,.633,49.2,40.7,11.0,10.8,.598,15.6,15.4,.412,.466,16.9,74.3,.305
East Tennessee St.,Iona,80,83,2011-03-26,0,False,False,109.6,113.7,72.6,.254,.317,.567,44.4,44.8,11.0,5.3,.540,10.2,22.2,.190,.602,18.4,74.1,.203
Eastern Illinois,South Dakota State,55,67,2010-11-12,0,False,False,79.7,97.1,68.5,.389,.204,.430,54.4,50.0,5.8,16.2,.398,16.9,27.3,.222,.474,14.5,80.0,.228
Eastern Illinois,Ball State,46,77,2010-11-14,0,False,True,66.7,111.6,69.1,.373,.255,.383,48.1,37.5,4.3,7.0,.343,25.9,34.2,.216,.452,8.1,61.0,.339
Eastern Illinois,Loyola (CHI),62,73,2010-11-18,0,False,True,96.9,114.1,63.8,.292,.146,.567,50.0,60.0,6.3,5.9,.552,21.5,31.8,.188,.519,13.5,65.4,.340
Eastern Illinois,Bradley,63,56,2010-11-24,0,False,True,94.0,83.6,66.6,.490,.353,.501,43.9,66.7,23.9,0.0,.461,13.7,22.2,.314,.469,29.8,70.0,.204
Eastern Illinois,South Dakota State,58,84,2010-11-27,0,False,True,90.6,131.3,63.9,.400,.200,.487,49.1,73.7,6.3,2.6,.420,14.4,25.0,.320,.636,11.1,74.1,.153
Eastern Illinois,Tennessee State,68,67,2010-12-02,0,False,False,109.7,108.1,62.2,.164,.230,.517,52.6,71.4,17.7,4.3,.492,12.0,37.5,.131,.625,23.3,72.0,.273
Eastern Illinois,Austin Peay,73,77,2010-12-04,1,False,False,97.3,102.7,66.3,.510,.184,.600,45.5,79.2,13.3,11.4,.520,21.8,29.4,.449,.425,15.9,52.6,.299
Eastern Illinois,Ball State,51,58,2010-12-08,0,False,False,79.7,90.6,64.1,.231,.231,.354,54.5,44.4,6.3,9.4,.308,11.1,37.8,.169,.453,12.7,78.1,.189
