team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
UL Lafayette,Iowa,80,71,2017-11-20,0,True,False,102.6,91.0,77.9,.361,.344,.560,52.2,83.3,11.5,12.2,.533,15.4,23.3,.246,.417,17.2,75.7,.350
UL Lafayette,Wyoming,61,70,2017-11-21,0,True,False,84.7,97.2,72.1,.288,.409,.407,52.9,59.1,13.9,8.3,.364,14.8,35.0,.197,.500,22.3,78.6,.556
UL Lafayette,Richmond,82,76,2017-11-22,0,True,False,102.5,95.0,79.7,.585,.283,.605,51.8,59.3,16.3,10.4,.547,22.8,28.6,.453,.540,21.9,75.0,.145
UL Lafayette,McNeese,89,78,2017-11-28,0,False,False,112.7,98.7,79.3,.235,.382,.589,50.8,57.6,8.9,8.5,.566,10.6,25.0,.176,.492,16.8,74.2,.215
UL Lafayette,Nicholls,105,80,2017-12-01,0,False,True,118.0,89.9,89.1,.900,.300,.613,57.3,65.6,4.5,13.3,.575,18.9,38.5,.600,.385,9.8,72.0,.311
UL Lafayette,Louisiana Tech,75,71,2017-12-12,0,False,True,111.9,106.0,67.1,.241,.431,.580,51.8,62.1,17.9,10.8,.569,17.8,40.0,.155,.570,23.5,65.4,.280
Louisiana Monroe,TCU,73,83,2017-11-10,0,False,True,93.6,106.4,77.8,.159,.391,.492,47.9,66.7,10.3,0.0,.478,13.9,23.7,.101,.541,14.9,74.3,.279
Louisiana Monroe,SMU,65,83,2017-11-12,0,False,True,97.0,123.9,66.8,.230,.410,.480,47.5,50.0,9.0,3.4,.451,15.1,35.3,.164,.635,18.4,63.0,.327
Louisiana Monroe,Southeastern Louisiana,86,75,2017-11-16,0,False,False,116.2,101.4,73.8,.292,.462,.581,52.2,56.7,4.1,5.0,.554,13.9,34.5,.215,.492,15.4,65.8,.226
Louisiana Monroe,Northwestern State,61,76,2017-11-21,0,False,False,87.1,108.6,69.9,.180,.443,.461,46.2,41.7,8.6,2.4,.451,18.5,32.4,.098,.534,17.2,61.3,.220
Louisiana Monroe,Jackson State,65,52,2017-11-28,0,False,False,110.2,88.1,59.5,.341,.455,.636,56.9,68.2,6.8,5.9,.602,21.5,33.3,.273,.397,11.5,69.7,.103
Louisiana Monroe,Stephen F. Austin,65,68,2017-12-02,0,False,True,103.2,107.9,63.1,.500,.386,.597,46.3,61.9,6.3,9.1,.568,19.3,19.2,.341,.510,11.1,71.4,.314
Louisiana Monroe,Jacksonville State,56,75,2017-12-09,0,False,True,87.5,117.2,63.5,.103,.431,.460,35.8,52.4,15.6,6.1,.431,17.6,27.3,.103,.650,22.2,50.0,.200
Louisiana Monroe,Grambling,59,57,2017-12-12,0,False,False,98.3,95.0,60.1,.319,.553,.545,42.6,55.0,11.7,3.8,.500,18.1,22.2,.255,.477,18.2,70.0,.341
Louisville,George Mason,72,61,2017-11-12,0,False,False,104.3,88.4,68.9,.604,.417,.583,52.4,50.0,11.6,20.0,.542,17.4,23.3,.417,.462,19.5,78.8,.250
Louisville,Omaha,87,78,2017-11-17,0,False,False,107.4,96.3,81.1,.319,.232,.548,59.8,43.8,7.4,25.4,.493,17.6,48.6,.275,.413,9.0,67.3,.081
Louisville,Southern Illinois,84,42,2017-11-21,0,False,False,113.5,56.8,74.2,.217,.377,.552,57.0,54.8,10.8,20.9,.507,8.4,26.3,.203,.289,19.0,81.3,.078
Louisville,St Francis (PA),84,72,2017-11-24,0,False,False,120.0,102.9,70.1,.266,.391,.583,50.0,51.6,7.1,20.6,.555,11.1,36.1,.203,.545,23.1,66.7,.218
Louisville,Purdue,57,66,2017-11-28,0,False,True,76.0,88.0,74.9,.222,.286,.409,54.1,50.0,8.0,2.9,.365,16.7,27.0,.175,.377,13.2,81.1,.404
Louisville,Seton Hall,77,79,2017-12-03,0,False,False,102.7,105.3,74.5,.333,.404,.583,50.0,28.6,9.3,14.9,.553,19.5,29.0,.246,.500,13.5,66.7,.162
Louisville,Siena,86,60,2017-12-06,0,False,False,111.7,77.9,76.5,.297,.297,.589,54.4,34.4,14.3,33.3,.555,18.0,38.2,.234,.377,22.8,66.7,.230
Louisville,Indiana,71,62,2017-12-09,0,False,False,104.4,91.2,67.8,.230,.426,.525,50.7,50.0,11.8,15.6,.500,15.1,32.4,.164,.445,19.0,67.6,.236
Louisville,Bryant,102,59,2017-12-11,0,False,False,145.7,84.3,70.0,.271,.371,.645,63.0,53.8,14.3,17.9,.629,7.1,45.5,.200,.379,15.2,77.5,.259
Loyola (CHI),Wright State,84,80,2017-11-10,0,False,False,107.7,102.6,78.0,.627,.392,.634,51.8,64.3,12.8,8.8,.618,22.3,26.9,.412,.565,23.3,73.3,.352
Loyola (CHI),UMKC,66,56,2017-11-16,0,False,True,98.5,83.6,67.0,.511,.378,.590,50.8,54.5,6.0,16.0,.544,22.2,22.2,.378,.373,17.9,72.2,.273
Loyola (CHI),Samford,88,67,2017-11-19,0,False,False,135.4,103.1,65.0,.553,.489,.741,50.9,62.1,3.1,9.1,.734,13.2,20.0,.404,.458,11.7,68.6,.200
Loyola (CHI),Mississippi Valley State,63,50,2017-11-21,0,False,False,96.9,76.9,65.1,.409,.364,.599,52.5,72.7,4.6,10.6,.557,23.3,15.0,.318,.356,14.4,70.7,.136
Loyola (CHI),UNC Wilmington,102,78,2017-11-24,0,True,False,124.4,95.1,81.9,.433,.300,.705,51.5,50.0,9.8,0.0,.683,16.2,20.0,.333,.478,16.9,70.7,.174
Loyola (CHI),Kent State,75,60,2017-11-25,0,True,False,113.6,90.9,65.7,.226,.415,.639,56.9,63.0,6.1,0.0,.623,20.4,26.9,.170,.431,10.9,76.9,.172
Loyola (CHI),Boise State,53,87,2017-11-28,0,False,True,73.6,120.8,72.3,.175,.281,.429,36.5,42.9,6.9,11.8,.412,17.4,8.3,.105,.661,18.8,74.1,.081
Loyola (CHI),UIC,85,61,2017-12-02,0,False,False,113.3,81.3,74.8,.258,.226,.611,51.8,85.3,10.7,0.0,.613,11.5,11.1,.145,.510,24.7,89.7,.224
Loyola (CHI),Florida,65,59,2017-12-06,0,False,True,103.2,93.7,63.0,.180,.240,.599,47.5,53.8,9.5,8.7,.580,19.3,23.8,.140,.385,10.0,60.0,.138
Loyola (CHI),Norfolk State,80,52,2017-12-09,0,False,False,123.1,80.0,65.0,.829,.371,.820,64.0,64.0,4.6,2.8,.857,29.1,38.5,.571,.388,15.8,73.0,.121
Loyola (MD),Northwestern,75,79,2017-11-10,0,False,True,91.5,96.3,81.7,.492,.288,.515,51.4,58.3,7.3,5.0,.475,18.9,27.0,.322,.451,15.1,75.7,.393
Loyola (MD),Fairfield,52,64,2017-11-14,0,False,True,72.2,88.9,72.3,.214,.446,.421,41.9,44.4,12.5,5.7,.384,21.6,13.9,.161,.405,16.9,68.4,.293
Loyola (MD),Towson,72,95,2017-11-17,0,False,False,97.3,128.4,74.5,.569,.276,.489,42.6,45.5,9.5,2.6,.414,10.9,25.0,.414,.691,16.8,68.0,.345
Loyola (MD),UMass Lowell,75,83,2017-11-26,0,False,True,101.4,112.2,74.4,.407,.373,.533,44.4,48.0,5.4,18.8,.500,16.6,26.3,.271,.561,18.5,64.7,.333
Loyola (MD),Dartmouth,63,64,2017-11-28,0,False,True,90.0,91.4,69.6,.102,.237,.509,58.1,17.2,8.6,9.1,.500,20.6,30.0,.068,.500,15.9,84.4,.085
Loyola (MD),Mount St Mary's,75,80,2017-12-02,1,False,True,96.2,102.6,69.3,.464,.125,.549,55.6,30.8,6.4,0.0,.482,20.8,23.3,.375,.534,16.0,84.8,.288
Loyola (MD),Florida State,71,96,2017-12-06,0,False,True,92.2,124.7,76.8,.208,.250,.449,49.2,27.6,10.4,5.7,.424,11.2,32.6,.139,.669,17.0,81.8,.288
Loyola (MD),Binghamton,64,77,2017-12-09,0,False,False,95.5,114.9,67.3,.241,.241,.532,44.7,57.7,10.4,5.6,.519,16.6,15.4,.148,.640,14.2,81.0,.260
Loyola Marymount,UT-Arlington,80,85,2017-11-11,0,False,True,105.3,111.8,75.9,.359,.375,.534,57.8,39.3,14.5,10.7,.492,19.4,47.1,.266,.600,19.1,70.0,.345
Loyola Marymount,UC Riverside,76,64,2017-11-15,0,False,False,113.4,95.5,66.9,.424,.441,.536,47.6,69.2,7.5,3.2,.500,12.4,36.8,.288,.489,25.0,64.0,.383
Loyola Marymount,McNeese,92,86,2017-11-19,1,False,False,116.5,108.9,70.1,.449,.319,.549,52.2,48.4,15.2,3.0,.493,14.3,44.7,.348,.567,20.5,62.1,.300
Loyola Marymount,Incarnate Word,91,87,2017-11-22,0,False,True,118.2,113.0,77.1,.614,.263,.618,62.3,46.4,6.5,12.2,.535,21.4,57.1,.526,.518,16.0,66.7,.491
Loyola Marymount,Boise State,48,68,2017-11-25,0,False,True,66.7,94.4,71.9,.175,.421,.389,33.8,27.8,11.1,3.6,.360,15.1,2.9,.123,.472,21.0,70.0,.315
Loyola Marymount,Oregon State,74,78,2017-12-02,0,False,True,107.2,113.0,69.0,.238,.413,.528,52.7,51.9,7.2,0.0,.508,15.6,38.7,.159,.580,13.6,70.8,.400
Loyola Marymount,Portland State,85,94,2017-12-06,0,False,False,90.4,100.0,94.0,.377,.304,.522,55.0,60.0,10.6,9.8,.478,27.6,39.0,.275,.507,19.5,71.8,.368
Loyola Marymount,CSU Northridge,74,57,2017-12-09,0,False,True,119.4,91.9,61.8,.296,.278,.601,55.6,48.3,12.9,5.4,.593,10.2,32.0,.185,.449,17.1,75.9,.265
Maine,Boston College,65,85,2017-11-10,0,False,True,89.0,116.4,72.5,.356,.542,.471,37.2,61.9,1.4,4.0,.449,12.7,12.5,.203,.515,9.4,63.2,.221
Maine,Texas Tech,44,83,2017-11-14,0,False,True,61.1,115.3,72.1,.263,.368,.343,41.0,64.3,8.3,5.1,.272,20.0,16.7,.228,.596,13.2,76.0,.263
Maine,South Alabama,46,68,2017-11-18,0,True,False,66.7,98.6,69.5,.288,.365,.389,49.2,35.3,1.4,8.6,.356,20.2,18.2,.173,.508,14.7,85.7,.117
Maine,Sacred Heart,68,69,2017-11-19,1,True,False,85.0,86.3,71.1,.426,.426,.464,44.3,39.1,3.8,5.3,.410,14.1,15.8,.295,.440,19.4,70.7,.149
Maine,Boston University,69,78,2017-11-22,0,False,False,86.3,97.5,80.0,.267,.467,.510,48.6,65.2,15.0,6.3,.467,21.9,18.9,.217,.573,21.8,80.0,.273
Maine,Quinnipiac,78,72,2017-11-26,0,False,True,96.3,88.9,81.2,.353,.451,.655,51.6,81.5,9.9,6.9,.667,29.6,17.4,.196,.435,19.4,71.8,.290
Maine,Georgetown,55,76,2017-11-28,0,False,True,79.7,110.1,68.8,.167,.383,.425,51.6,36.4,7.2,13.9,.400,18.8,35.5,.117,.500,14.0,67.7,.407
Maine,Fordham,66,67,2017-12-02,1,False,True,89.2,90.5,65.9,.421,.421,.482,54.7,76.2,6.8,0.0,.421,19.9,27.8,.316,.415,11.1,79.5,.305
Maine,Dartmouth,66,73,2017-12-08,0,False,False,94.3,104.3,69.9,.185,.370,.562,44.0,52.0,17.1,0.0,.519,21.4,16.0,.185,.620,25.0,72.0,.220
Manhattan,St Francis (BKN),80,79,2017-11-15,1,False,False,98.8,97.5,71.9,.679,.161,.540,52.2,46.2,11.1,8.3,.491,20.4,27.3,.446,.564,21.0,76.5,.309
Manhattan,Harvard,73,69,2017-11-18,0,False,False,97.3,92.0,75.1,.373,.333,.608,52.5,64.0,6.7,3.3,.588,23.1,13.8,.255,.458,16.2,87.5,.233
Manhattan,UMKC,63,74,2017-11-20,0,True,False,87.5,102.8,72.1,.491,.377,.482,63.0,47.6,6.9,13.8,.425,19.7,41.4,.340,.564,21.9,88.0,.447
Manhattan,Missouri State,65,69,2017-11-21,0,True,False,94.2,100.0,68.5,.283,.358,.541,43.4,60.9,5.8,15.9,.509,18.9,17.4,.208,.445,14.1,63.3,.364
Manhattan,Northern Illinois,68,70,2017-11-22,0,True,False,104.6,107.7,64.9,.269,.538,.580,46.3,76.0,4.6,11.4,.577,15.8,25.9,.154,.518,17.1,66.7,.214
Manhattan,Fordham,57,70,2017-11-26,0,False,True,85.1,104.5,66.8,.245,.327,.521,56.9,69.6,7.5,14.0,.531,31.4,44.0,.102,.568,15.1,69.2,.051
Manhattan,Holy Cross,70,54,2017-12-01,0,True,False,118.6,91.5,58.9,.511,.489,.599,60.0,59.1,13.6,9.1,.553,19.3,52.0,.383,.500,21.1,68.0,.102
Manhattan,Towson,55,56,2017-12-02,0,True,False,82.1,83.6,66.7,.191,.383,.536,38.6,80.0,17.9,7.1,.511,27.0,18.5,.149,.396,23.4,56.7,.264
Manhattan,Morgan State,80,66,2017-12-09,0,False,False,109.6,90.4,72.9,.463,.426,.607,52.8,72.4,8.2,17.8,.620,21.5,36.7,.241,.431,19.4,64.3,.276
Marist,Lehigh,76,84,2017-11-11,1,False,False,96.2,106.3,70.2,.527,.436,.553,51.3,54.2,2.5,11.4,.518,18.9,18.8,.345,.480,8.8,73.9,.160
Marist,UMass Lowell,73,76,2017-11-15,0,False,True,96.1,100.0,75.7,.328,.362,.545,50.0,46.2,7.9,0.0,.491,20.2,19.2,.276,.460,12.9,69.0,.286
Marist,Army,73,94,2017-11-18,0,False,False,92.4,119.0,78.7,.283,.467,.536,36.9,44.4,10.1,6.7,.517,19.0,16.7,.183,.632,18.8,62.1,.118
Marist,West Virginia,78,84,2017-11-23,0,True,False,101.3,109.1,77.3,.532,.447,.662,40.6,53.8,6.5,2.8,.660,27.2,13.6,.340,.405,11.1,53.2,.324
Marist,Nebraska,59,84,2017-11-24,0,True,False,93.7,133.3,63.0,.288,.404,.499,44.8,50.0,7.9,5.6,.462,20.2,31.3,.212,.658,11.1,61.5,.083
Marist,Oregon State,46,65,2017-11-26,0,True,False,69.7,98.5,65.7,.255,.529,.402,32.8,41.2,9.1,12.2,.382,17.3,11.4,.137,.473,19.2,58.6,.214
Marist,The Citadel,100,91,2017-12-01,0,False,True,113.6,103.4,88.1,.270,.635,.703,55.9,68.6,3.4,16.2,.698,21.1,18.5,.190,.500,12.1,80.5,.152
Marist,Army,75,82,2017-12-02,0,True,False,97.4,106.5,77.2,.333,.439,.568,42.6,29.6,10.4,6.1,.526,18.5,12.9,.263,.563,19.9,73.3,.339
Marist,Colgate,78,76,2017-12-06,0,False,False,113.0,110.1,69.1,.346,.442,.644,56.6,55.6,2.9,5.1,.615,20.9,30.8,.269,.553,12.1,81.5,.228
Marist,Stetson,76,79,2017-12-09,0,False,False,108.6,112.9,70.3,.295,.443,.546,62.3,41.4,7.1,2.8,.533,17.7,43.8,.180,.609,14.7,82.8,.218
Marquette,Mount St Mary's,80,59,2017-11-10,0,False,False,117.6,86.8,67.6,.368,.368,.597,58.9,55.2,14.7,8.7,.561,13.0,32.1,.281,.520,21.1,85.7,.118
Marquette,Purdue,71,86,2017-11-14,0,False,False,98.6,119.4,71.8,.281,.474,.550,38.5,43.5,5.6,6.8,.500,14.6,10.3,.246,.607,13.0,73.9,.321
Marquette,VCU,94,83,2017-11-20,0,True,False,117.5,103.8,79.6,.258,.545,.634,58.2,52.9,7.5,16.7,.614,18.7,44.1,.197,.515,16.3,72.7,.191
Marquette,Wichita St,66,80,2017-11-21,0,True,False,94.3,114.3,69.6,.246,.541,.484,34.9,39.1,7.1,2.6,.451,11.7,13.9,.180,.596,15.6,63.0,.211
Marquette,LSU,94,84,2017-11-22,0,True,False,123.7,110.5,76.5,.778,.533,.763,45.8,57.7,11.8,20.6,.700,20.6,13.6,.689,.545,19.9,73.1,.411
Marquette,Eastern Illinois,86,83,2017-11-27,1,False,False,116.2,112.2,65.5,.483,.466,.603,51.6,51.9,12.2,14.0,.560,16.4,38.7,.362,.548,16.3,63.6,.242
Marquette,Chicago State,95,69,2017-11-29,0,False,False,139.7,101.5,68.1,.234,.609,.668,56.7,67.6,4.4,5.6,.672,10.1,34.4,.141,.474,13.1,77.1,.241
Marquette,Georgia,66,73,2017-12-02,0,False,False,95.7,105.8,69.5,.226,.532,.481,46.2,50.0,5.8,11.1,.444,13.8,22.2,.177,.520,13.5,75.9,.420
Marquette,Vermont,91,81,2017-12-05,0,False,False,128.2,114.1,70.6,.267,.450,.673,50.0,75.8,8.5,16.7,.650,12.9,26.9,.217,.585,16.3,70.0,.203
Marquette,Wisconsin,82,63,2017-12-09,0,False,True,126.2,96.9,64.6,.182,.400,.686,50.9,48.3,4.6,11.9,.655,13.1,25.0,.182,.463,14.8,72.4,.241
Marshall,UT Martin,102,91,2017-11-10,1,False,False,122.9,109.6,73.9,.493,.551,.599,50.0,61.8,8.4,2.6,.572,12.4,38.9,.333,.617,22.8,65.4,.188
Marshall,Southern,83,74,2017-11-13,0,False,False,109.2,97.4,76.3,.226,.435,.605,44.4,66.7,6.6,18.6,.573,13.8,12.9,.194,.456,13.3,68.3,.176
Marshall,Morehead State,83,86,2017-11-16,0,False,True,105.1,108.9,79.3,.508,.356,.567,33.3,51.9,13.9,14.9,.517,13.1,13.9,.373,.515,20.7,52.8,.292
Marshall,Illinois,74,91,2017-11-19,0,False,True,91.4,112.3,80.9,.464,.518,.541,45.3,58.3,1.2,4.8,.518,21.8,18.2,.286,.487,5.3,66.7,.208
Marshall,North Carolina Central,92,84,2017-11-22,0,False,False,122.7,112.0,75.3,.344,.459,.648,50.0,60.6,5.3,8.3,.631,13.4,15.4,.246,.629,14.0,80.0,.097
Marshall,William & Mary,104,114,2017-11-29,0,False,True,125.3,137.3,83.3,.268,.380,.650,45.9,48.6,8.4,9.5,.606,13.0,21.9,.254,.729,14.5,72.4,.171
Marshall,Akron,86,64,2017-12-02,0,False,False,106.2,79.0,80.8,.313,.453,.585,57.7,56.7,12.3,12.8,.547,21.4,44.4,.250,.429,23.4,71.4,.159
Marshall,Chattanooga,70,66,2017-12-05,0,False,False,89.7,84.6,77.6,.274,.258,.499,40.6,24.1,6.4,22.5,.476,14.6,11.4,.177,.425,21.8,70.6,.250
Marshall,Toledo,93,87,2017-12-09,0,False,True,116.3,108.8,80.0,.426,.279,.569,47.2,23.5,10.0,9.1,.544,10.9,30.8,.279,.516,18.6,66.7,.393
Maryland,Stony Brook,76,61,2017-11-10,0,True,False,101.3,81.3,74.8,.473,.255,.564,63.1,44.4,5.3,8.3,.509,17.2,26.9,.364,.437,16.2,87.2,.095
Maryland,Maryland-Eastern Shore,96,43,2017-11-12,0,False,False,143.3,64.2,66.8,.611,.352,.689,71.2,45.5,9.0,18.9,.694,14.7,56.0,.389,.366,18.1,82.4,.036
Maryland,Butler,79,65,2017-11-15,0,False,False,108.2,89.0,73.1,.489,.426,.682,61.3,51.9,8.2,15.6,.670,25.7,27.3,.340,.403,12.2,80.0,.164
Maryland,Bucknell,80,78,2017-11-18,0,False,False,106.7,104.0,75.1,.424,.220,.564,59.3,42.9,4.0,12.2,.508,18.4,36.0,.339,.538,12.5,76.5,.123
Maryland,Jackson State,76,45,2017-11-20,0,False,False,122.6,72.6,62.0,.365,.519,.623,62.5,61.5,4.8,17.5,.606,19.7,51.9,.250,.350,15.1,70.3,.050
Maryland,St Bonaventure,61,63,2017-11-24,0,True,False,89.7,92.6,67.9,.511,.511,.545,54.5,57.9,7.4,12.5,.478,26.3,32.0,.400,.382,11.9,73.3,.382
Maryland,New Mexico,80,65,2017-11-25,0,True,False,109.6,89.0,73.2,.587,.326,.680,62.1,62.5,4.1,17.6,.609,27.2,36.8,.522,.405,15.7,74.4,.222
Maryland,Syracuse,70,72,2017-11-27,0,False,True,98.6,101.4,71.0,.392,.451,.579,45.8,95.7,9.9,11.1,.559,22.9,32.1,.255,.468,15.2,58.1,.206
Maryland,Purdue,75,80,2017-12-01,0,False,False,111.9,119.4,66.7,.413,.444,.498,50.0,54.5,9.0,3.0,.429,8.5,34.1,.333,.594,12.7,76.0,.321
Maryland,Illinois,92,91,2017-12-03,1,False,True,108.2,107.1,75.6,.322,.305,.676,58.6,42.9,7.1,11.1,.661,26.9,32.0,.237,.571,16.3,78.8,.157
Maryland,Ohio,87,62,2017-12-07,0,False,False,107.4,76.5,80.5,.242,.394,.591,61.6,50.0,8.6,20.0,.553,20.5,33.3,.212,.392,17.6,85.0,.250
Maryland,Gardner-Webb,82,60,2017-12-09,0,False,False,122.4,89.6,67.3,.364,.364,.636,51.6,70.0,7.5,15.0,.636,13.4,28.6,.218,.421,20.2,69.4,.211
UMBC,SMU,67,78,2017-11-10,0,False,True,103.1,120.0,65.0,.480,.500,.546,45.9,52.4,9.2,4.2,.500,16.3,24.1,.340,.553,14.7,65.6,.553
UMBC,Arizona,78,103,2017-11-12,0,False,True,105.4,139.2,74.1,.258,.452,.560,34.9,53.8,8.1,0.0,.532,12.6,15.8,.194,.727,15.5,64.0,.156
UMBC,Colgate,88,93,2017-11-19,0,False,True,118.9,125.7,74.2,.164,.410,.669,54.5,48.5,9.5,3.1,.656,17.6,19.2,.131,.692,12.9,86.2,.167
UMBC,Chicago State,84,73,2017-11-23,0,False,False,113.5,98.6,74.5,.469,.469,.537,40.3,80.8,13.5,12.5,.516,12.3,30.0,.281,.545,25.1,55.6,.214
UMBC,Nicholls,89,88,2017-11-24,0,False,False,112.7,111.4,78.5,.492,.356,.611,48.4,51.6,8.9,3.2,.610,15.2,21.2,.288,.638,18.8,77.4,.077
UMBC,Army,70,81,2017-12-01,0,True,False,93.3,108.0,74.7,.429,.464,.519,49.2,59.1,4.0,6.3,.491,20.1,33.3,.268,.603,21.4,69.2,.190
UMBC,The Citadel,98,72,2017-12-02,0,False,True,122.5,90.0,79.7,.211,.553,.586,59.8,66.7,6.3,10.0,.579,14.3,45.0,.132,.391,10.8,72.3,.261
UMBC,Delaware State,81,60,2017-12-06,0,False,True,124.6,92.3,64.7,.276,.569,.617,47.5,53.6,15.4,9.4,.621,13.2,32.3,.155,.482,20.1,63.3,.127
UMBC,Towson,65,78,2017-12-09,0,False,True,86.7,104.0,75.3,.290,.449,.414,41.1,70.0,8.0,2.9,.362,13.3,28.9,.217,.525,19.0,60.7,.250
UMBC,Coppin State,81,74,2017-12-12,0,False,False,108.0,98.7,74.7,.417,.567,.563,54.7,83.3,4.0,5.3,.517,16.3,28.9,.317,.524,14.7,81.1,.145
Maryland-Eastern Shore,Maryland,43,96,2017-11-12,0,False,True,64.2,143.3,66.8,.107,.339,.365,28.8,21.1,6.0,0.0,.366,18.1,17.6,.036,.694,14.7,44.0,.389
Maryland-Eastern Shore,Georgetown,57,83,2017-11-18,0,False,True,81.4,118.6,70.0,.323,.306,.399,35.2,60.0,8.6,7.7,.347,8.9,16.3,.226,.595,15.3,64.3,.241
Maryland-Eastern Shore,St Bonaventure,48,96,2017-11-20,0,False,True,71.6,143.3,67.1,.271,.375,.443,40.0,44.4,9.0,3.6,.417,29.8,26.7,.167,.750,13.7,60.0,.346
Maryland-Eastern Shore,Jackson State,66,63,2017-11-24,0,True,False,106.5,101.6,62.2,.737,.474,.643,49.2,68.4,6.5,8.6,.645,27.0,41.7,.447,.415,11.1,54.1,.138
Maryland-Eastern Shore,Tennessee Tech,60,90,2017-11-25,0,True,False,84.5,126.8,71.1,.317,.433,.435,42.3,38.1,7.0,9.7,.417,13.7,22.0,.167,.631,15.0,70.0,.213
Maryland-Eastern Shore,Old Dominion,44,83,2017-11-27,0,False,True,63.8,120.3,69.3,.246,.509,.346,35.9,60.0,7.2,4.4,.325,12.4,11.9,.123,.485,7.2,63.9,.288
Maryland-Eastern Shore,American,74,70,2017-12-02,0,False,False,112.1,106.1,65.7,.475,.328,.495,52.2,45.8,10.6,11.4,.426,8.6,41.0,.361,.560,15.9,66.7,.086
Maryland-Eastern Shore,Duquesne,61,86,2017-12-04,0,False,True,89.7,126.5,68.2,.434,.377,.477,35.3,60.0,4.4,0.0,.415,18.0,21.2,.321,.587,13.2,48.6,.190
Maryland-Eastern Shore,Liberty,49,71,2017-12-08,0,False,True,79.0,114.5,61.6,.265,.490,.444,50.8,37.5,8.1,3.8,.378,23.6,30.0,.245,.557,10.3,72.4,.226
Maryland-Eastern Shore,Virginia Tech,40,93,2017-12-10,0,False,True,64.5,150.0,62.0,.185,.481,.340,37.1,73.3,3.2,8.1,.315,15.8,23.5,.111,.664,8.0,53.6,.125
Massachusetts,UMass Lowell,74,69,2017-11-10,0,False,False,101.4,94.5,72.7,.667,.294,.551,59.4,62.5,11.0,21.2,.500,18.3,32.3,.451,.451,16.6,84.8,.451
Massachusetts,Harvard,67,70,2017-11-12,1,False,True,81.7,85.4,72.5,.172,.188,.484,47.8,29.6,9.8,2.6,.445,18.8,9.1,.156,.456,20.9,85.3,.316
Massachusetts,Niagara,101,76,2017-11-19,0,False,False,132.9,100.0,75.8,.203,.406,.720,63.6,57.9,2.6,9.1,.711,20.4,43.5,.156,.483,12.4,78.1,.300
Massachusetts,Western Carolina,85,76,2017-11-21,0,False,False,121.4,108.6,69.6,.373,.559,.612,53.8,77.8,7.1,19.4,.551,14.7,46.2,.339,.542,21.3,61.5,.500
Massachusetts,Minnesota,51,69,2017-11-24,0,True,False,65.4,88.5,78.0,.092,.385,.376,45.2,38.1,11.5,4.3,.362,18.1,15.0,.062,.484,18.8,81.8,.127
Massachusetts,BYU,66,68,2017-11-25,0,True,False,91.7,94.4,72.0,.385,.269,.537,44.4,65.2,5.6,16.7,.490,18.5,15.4,.288,.394,11.7,64.9,.242
Massachusetts,Quinnipiac,66,68,2017-11-29,0,False,True,98.5,101.5,66.6,.079,.270,.505,60.0,42.9,4.5,13.3,.500,13.3,33.3,.048,.451,9.9,92.6,.431
Massachusetts,South Carolina,70,76,2017-12-02,0,False,True,93.3,101.3,74.6,.085,.441,.570,42.6,48.1,4.0,0.0,.559,21.7,15.6,.068,.536,17.9,72.4,.309
Massachusetts,Holy Cross,64,50,2017-12-06,0,False,False,108.5,84.7,58.8,.478,.522,.567,59.6,94.4,6.8,6.9,.478,16.3,29.6,.435,.410,11.2,86.7,.180
Massachusetts,Providence,72,63,2017-12-09,0,False,False,104.3,91.3,68.8,.396,.396,.631,51.7,59.3,5.8,2.6,.635,23.0,20.8,.229,.456,15.3,72.2,.193
UMass Lowell,Massachusetts,69,74,2017-11-10,0,False,True,94.5,101.4,72.7,.588,.353,.529,40.6,75.0,12.3,5.6,.451,16.6,15.2,.451,.500,18.3,67.7,.451
UMass Lowell,Marist,76,73,2017-11-15,0,False,False,100.0,96.1,75.7,.381,.429,.511,50.0,79.2,6.6,8.1,.460,12.9,31.0,.286,.491,20.2,80.8,.276
UMass Lowell,Cornell,98,78,2017-11-19,0,False,False,127.3,101.3,77.2,.236,.278,.612,51.7,45.9,14.3,0.0,.576,12.1,38.7,.208,.644,24.9,66.7,.212
UMass Lowell,LIU Brooklyn,74,66,2017-11-22,0,False,False,90.2,80.5,81.6,.290,.203,.471,46.2,50.0,9.8,8.3,.428,12.3,17.1,.217,.453,21.4,78.4,.125
UMass Lowell,Loyola (MD),83,75,2017-11-26,0,False,False,112.2,101.4,74.4,.491,.439,.590,55.6,53.8,9.5,5.4,.561,18.5,35.3,.333,.500,16.6,73.7,.271
UMass Lowell,Sacred Heart,80,87,2017-11-29,0,False,False,100.0,108.8,79.9,.403,.355,.541,43.9,39.3,11.3,14.3,.500,18.7,23.1,.290,.614,20.0,74.1,.298
UMass Lowell,NJIT,65,78,2017-12-03,0,False,True,89.0,106.8,72.5,.333,.275,.550,56.9,34.6,6.8,7.8,.549,28.0,35.7,.176,.533,14.5,73.0,.213
UMass Lowell,Wagner,72,90,2017-12-05,0,False,True,98.6,123.3,73.4,.588,.373,.552,37.0,42.9,9.6,9.1,.471,17.7,15.6,.471,.691,20.1,68.2,.255
