team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Holy Cross,Navy,73,69,2012-01-11,0,False,False,114.1,107.8,64.4,.711,.267,.606,49.1,61.9,6.3,13.3,.511,15.4,26.1,.600,.500,12.2,66.7,.211
Holy Cross,American,54,67,2012-01-14,0,False,True,87.1,108.1,61.7,.510,.347,.444,44.8,26.7,4.8,5.7,.347,9.0,17.6,.408,.521,13.5,83.3,.354
Holy Cross,Lafayette,43,54,2012-01-19,0,False,False,66.2,83.1,64.5,.167,.259,.369,57.6,44.4,9.2,12.1,.343,19.4,27.3,.111,.402,12.9,87.9,.161
Holy Cross,Bucknell,41,75,2012-01-21,0,False,True,56.2,102.7,73.2,.333,.246,.310,38.0,50.0,9.6,10.5,.263,17.5,14.9,.193,.527,19.4,71.9,.286
Holy Cross,Army,68,74,2012-01-25,0,False,True,89.5,97.4,75.5,.203,.424,.526,43.4,50.0,7.9,7.7,.508,22.7,18.8,.136,.625,25.9,81.0,.432
Holy Cross,Colgate,76,60,2012-01-28,0,False,False,124.6,98.4,60.9,.375,.357,.576,60.3,69.2,3.3,13.5,.536,8.3,36.7,.286,.441,7.3,78.9,.136
Holy Cross,Lehigh,51,75,2012-02-04,0,False,True,75.0,110.3,67.5,.320,.380,.443,45.6,72.2,4.4,9.4,.410,22.8,20.0,.200,.528,12.3,74.1,.333
Holy Cross,Navy,64,52,2012-02-08,0,False,True,110.3,89.7,58.4,.467,.400,.582,54.2,70.0,10.3,27.6,.522,15.4,33.3,.378,.433,15.0,70.4,.135
Holy Cross,American,59,52,2012-02-11,0,False,False,93.7,82.5,63.4,.373,.314,.491,57.1,59.1,7.9,14.7,.490,15.5,23.5,.176,.398,8.8,88.9,.085
Holy Cross,Lafayette,70,63,2012-02-15,0,False,True,102.9,92.6,68.0,.531,.224,.570,69.8,34.8,0.0,20.0,.531,21.7,46.4,.367,.451,10.7,88.6,.131
Holy Cross,Bucknell,54,52,2012-02-18,0,False,False,90.0,86.7,59.8,.250,.365,.464,50.8,65.0,11.7,12.8,.442,14.7,25.0,.154,.454,13.8,79.3,.056
Holy Cross,Army,82,51,2012-02-22,0,False,False,120.6,75.0,68.3,.293,.310,.621,57.6,53.3,10.3,17.2,.578,15.4,39.3,.259,.330,18.6,71.1,.250
Holy Cross,Colgate,65,58,2012-02-25,0,False,True,104.8,93.5,61.8,.400,.280,.546,51.8,45.8,4.8,9.1,.520,9.2,17.4,.260,.435,10.0,75.8,.204
Holy Cross,Lafayette,76,84,2012-02-29,0,False,False,108.6,120.0,69.6,.345,.155,.563,54.3,39.3,20.0,13.6,.526,17.2,41.4,.259,.744,25.8,76.5,.561
Houston Baptist,Campbell,68,82,2011-11-11,0,False,True,85.0,102.5,80.5,.508,.407,.464,48.4,71.4,11.3,5.0,.407,22.3,30.2,.339,.630,26.6,85.7,.522
Houston Baptist,Bethune-Cookman,76,74,2011-11-14,1,False,False,98.7,96.1,68.0,.258,.364,.513,52.4,48.3,10.4,0.0,.500,19.5,41.7,.152,.569,27.1,66.7,.314
Houston Baptist,UL Lafayette,64,73,2011-11-18,0,False,True,91.4,104.3,70.3,.468,.210,.422,45.5,16.7,4.3,9.3,.323,13.7,37.8,.387,.482,19.1,56.3,.339
Houston Baptist,Nicholls,70,80,2011-11-19,0,True,False,88.6,101.3,79.3,.266,.359,.486,50.8,53.8,7.6,6.9,.469,20.9,27.0,.156,.639,24.2,82.1,.204
Houston Baptist,Cal State Fullerton,88,83,2011-11-20,0,True,False,118.9,112.2,74.3,.266,.297,.610,35.7,28.1,2.7,6.7,.578,12.2,23.5,.219,.483,16.0,47.2,.417
Houston Baptist,Washington,65,88,2011-11-25,0,False,True,77.4,104.8,84.2,.338,.292,.431,42.4,57.1,10.7,3.9,.385,21.8,24.4,.231,.542,16.3,62.5,.139
Houston Baptist,Rice,66,78,2011-11-30,0,False,False,86.8,102.6,75.9,.290,.258,.468,39.7,34.6,9.2,11.4,.460,14.5,15.4,.145,.492,16.8,64.1,.295
Houston Baptist,Texas State,76,103,2011-12-03,0,False,True,87.4,118.4,86.9,.508,.222,.486,36.8,48.3,10.3,0.0,.492,20.4,24.4,.222,.696,24.6,55.6,.446
Houston Baptist,Campbell,87,76,2011-12-14,0,False,False,108.8,95.0,79.8,.466,.276,.614,49.2,63.3,15.0,4.8,.578,17.5,23.5,.345,.500,19.2,77.4,.333
Houston Baptist,Creighton,62,97,2011-12-17,0,False,True,75.6,118.3,81.8,.284,.284,.408,33.8,48.0,9.8,2.5,.425,20.0,25.0,.075,.507,13.1,44.4,.412
Houston Baptist,Santa Clara,72,71,2011-12-21,0,False,False,98.6,97.3,73.4,.750,.154,.510,42.0,31.8,6.8,3.3,.433,12.4,17.1,.519,.452,21.6,67.6,.462
Houston Baptist,Duquesne,72,118,2011-12-31,0,False,True,80.0,131.1,90.0,.387,.240,.406,38.6,60.0,3.3,8.5,.367,16.1,29.4,.227,.632,11.5,53.1,.289
Houston Baptist,New Mexico,61,98,2012-01-03,0,False,True,85.9,138.0,70.6,.209,.284,.414,45.3,60.9,8.5,2.9,.388,15.0,35.0,.134,.733,12.9,62.5,.224
Houston Baptist,Eastern Illinois,62,74,2012-01-07,0,False,False,88.6,105.7,70.1,.438,.313,.535,41.0,61.9,8.6,2.1,.479,23.7,25.0,.333,.433,17.0,51.4,.367
Houston Baptist,NJIT,62,85,2012-01-19,0,False,True,86.1,118.1,72.4,.386,.368,.460,46.7,73.7,11.1,7.3,.412,20.1,37.1,.263,.542,14.4,60.0,.356
Houston Baptist,Chicago State,95,98,2012-01-21,1,False,True,104.4,107.7,80.7,.275,.275,.525,52.5,50.0,7.7,0.0,.469,15.0,35.7,.250,.544,14.8,71.1,.353
Houston Baptist,UT-Arlington,74,79,2012-01-24,0,False,False,89.2,95.2,82.9,.484,.359,.470,52.9,60.9,15.7,0.0,.406,21.1,36.4,.344,.511,26.4,80.8,.733
Houston Baptist,UT Rio Grande Valley,71,81,2012-01-28,0,False,True,98.6,112.5,72.4,.426,.170,.628,48.1,24.0,11.1,5.3,.574,26.1,26.3,.362,.527,19.5,60.0,.418
Houston Baptist,North Dakota,69,62,2012-02-02,0,False,False,89.6,80.5,77.4,.361,.148,.483,46.6,40.0,10.4,2.9,.426,15.4,17.1,.279,.453,24.3,73.7,.264
Houston Baptist,Utah Valley,66,68,2012-02-04,0,False,False,97.1,100.0,68.3,.352,.278,.524,49.2,40.0,8.8,0.0,.491,21.2,37.9,.241,.518,20.8,58.8,.158
Houston Baptist,Bethune-Cookman,76,84,2012-02-08,0,False,True,111.8,123.5,68.2,.600,.345,.538,46.8,47.8,2.9,2.3,.464,16.5,42.9,.455,.537,12.6,51.9,.481
Houston Baptist,Chicago State,56,65,2012-02-16,0,False,False,77.8,90.3,71.9,.463,.259,.425,40.0,57.9,11.1,0.0,.370,17.5,18.4,.296,.552,22.4,77.3,.250
Houston Baptist,NJIT,75,68,2012-02-18,0,False,False,123.0,111.5,60.8,.652,.152,.622,39.2,45.8,4.9,2.9,.554,13.0,33.3,.522,.525,17.3,44.4,.102
Houston Baptist,Utah Valley,56,75,2012-02-23,0,False,True,81.2,108.7,69.1,.500,.143,.404,42.5,38.9,10.1,2.0,.339,11.5,24.4,.321,.492,14.8,65.6,.288
Houston Baptist,North Dakota,62,66,2012-02-25,0,False,True,88.6,94.3,69.7,.250,.196,.495,48.2,58.3,8.6,3.2,.455,19.3,21.4,.196,.633,21.4,75.0,.200
Houston Baptist,UT Rio Grande Valley,65,58,2012-03-03,0,False,False,91.5,81.7,70.6,.305,.186,.481,61.2,32.0,7.0,0.0,.458,20.1,38.2,.186,.422,21.4,84.8,.294
Houston Baptist,NJIT,64,65,2012-03-08,0,True,False,90.1,91.5,71.4,.396,.250,.561,50.0,45.8,7.0,4.3,.552,26.0,20.0,.229,.449,11.1,71.4,.059
Houston,Grambling,88,42,2011-11-12,0,False,False,120.5,57.5,73.2,.424,.258,.555,49.3,48.5,16.4,29.2,.553,8.1,32.5,.227,.298,32.9,71.0,.298
Houston,Utah Valley,84,71,2011-11-14,0,False,False,118.3,100.0,71.4,.673,.255,.579,53.4,40.0,7.0,13.5,.500,11.0,32.3,.527,.443,10.7,69.0,.129
Houston,Arkansas,87,78,2011-11-18,0,True,False,110.1,98.7,78.9,.390,.271,.622,58.5,48.4,1.3,14.6,.585,22.2,39.3,.305,.462,11.3,73.0,.277
Houston,Oakland,74,76,2011-11-22,0,False,False,101.4,104.1,72.5,.302,.286,.514,50.0,53.6,8.2,8.6,.468,14.3,28.6,.238,.492,13.8,72.7,.305
Houston,TCU,80,81,2011-11-26,0,False,False,112.7,114.1,71.0,.291,.255,.639,48.4,53.3,4.2,15.9,.618,19.3,29.6,.218,.539,13.9,62.2,.188
Houston,LSU,58,59,2011-11-29,0,False,False,82.9,84.3,70.5,.164,.345,.489,46.4,50.0,11.4,12.2,.473,25.2,31.0,.109,.375,19.4,57.5,.172
Houston,Texas A&M-CC,87,66,2011-12-03,0,False,False,113.0,85.7,76.6,.467,.217,.593,60.3,50.0,13.0,15.6,.533,20.6,47.1,.383,.430,19.8,73.5,.298
Houston,Texas State,78,81,2011-12-06,0,False,True,100.0,103.8,77.9,.492,.222,.502,57.0,30.8,1.3,9.3,.444,17.9,41.0,.349,.486,8.8,70.2,.137
Houston,Oklahoma,74,79,2011-12-17,0,True,False,108.8,116.2,67.9,.103,.368,.519,47.2,46.7,2.9,3.7,.507,15.4,43.2,.074,.469,10.7,51.4,.297
Houston,UT San Antonio,77,75,2011-12-20,0,False,False,105.5,102.7,72.9,.367,.327,.669,48.3,72.4,4.1,11.4,.653,24.8,19.0,.265,.471,13.9,64.9,.145
Houston,North Carolina A&T,71,67,2011-12-28,0,False,False,109.2,103.1,64.8,.237,.339,.541,53.0,63.0,9.2,31.0,.508,13.2,41.9,.186,.485,13.8,62.9,.045
Houston,Texas State,94,71,2011-12-30,0,False,False,123.7,93.4,75.5,.338,.277,.623,70.6,48.6,5.3,18.8,.623,21.0,64.5,.200,.431,13.0,75.7,.231
Houston,Tulsa,70,69,2012-01-04,1,False,False,94.6,93.2,65.9,.778,.089,.568,49.1,33.3,9.5,11.1,.489,25.4,26.9,.578,.475,19.4,67.7,.220
Houston,UTEP,50,70,2012-01-07,0,False,True,76.9,107.7,65.0,.100,.280,.477,37.3,61.9,7.7,7.1,.480,23.4,10.3,.040,.653,21.2,72.7,.122
Houston,UCF,63,74,2012-01-11,0,False,True,98.4,115.6,64.4,.288,.173,.533,43.1,60.0,3.1,5.6,.519,19.1,41.7,.173,.447,6.8,43.9,.093
Houston,Memphis,55,89,2012-01-14,0,False,False,76.4,123.6,71.7,.429,.214,.408,42.0,15.8,9.7,4.3,.348,17.2,23.1,.286,.607,13.6,66.7,.246
Houston,SMU,54,70,2012-01-18,0,False,True,87.1,112.9,61.6,.196,.522,.537,53.8,50.0,3.2,11.1,.533,23.0,17.4,.109,.582,11.9,82.8,.265
Houston,East Carolina,82,76,2012-01-21,0,False,False,106.5,98.7,76.7,.323,.226,.573,61.8,54.8,9.1,9.7,.548,21.0,47.1,.226,.455,13.4,73.8,.242
Houston,UTEP,81,76,2012-01-28,1,False,False,112.5,105.6,63.9,.373,.284,.513,52.8,31.0,5.6,12.8,.463,9.2,38.5,.284,.508,14.6,69.7,.250
Houston,UAB,69,80,2012-02-01,0,False,True,98.6,114.3,70.3,.254,.238,.489,50.7,42.3,7.1,7.1,.460,14.5,30.8,.175,.567,11.7,76.7,.200
Houston,Tulane,54,75,2012-02-04,0,False,True,80.6,111.9,67.2,.255,.235,.472,43.6,52.4,11.9,13.3,.422,23.9,29.6,.216,.542,15.2,57.1,.167
Houston,Rice,71,79,2012-02-08,0,False,False,104.4,116.2,68.4,.213,.328,.528,55.0,51.9,2.9,4.9,.492,13.0,29.0,.180,.575,9.5,82.8,.167
Houston,Tulsa,48,72,2012-02-11,0,False,True,80.0,120.0,59.8,.429,.214,.475,40.4,41.2,10.0,9.1,.464,21.7,20.7,.214,.551,14.5,65.2,.367
Houston,Southern Mississippi,73,71,2012-02-18,0,False,False,109.0,106.0,67.3,.400,.182,.558,60.3,40.0,7.5,15.4,.491,18.6,46.4,.345,.508,11.7,71.4,.129
Houston,Marshall,58,66,2012-02-22,0,False,True,87.9,100.0,66.1,.276,.190,.442,46.7,41.7,6.1,4.3,.422,18.6,41.2,.155,.477,14.0,51.2,.062
Houston,SMU,62,59,2012-02-25,0,False,False,105.1,100.0,58.7,.381,.310,.625,58.3,47.8,13.6,22.2,.607,23.2,25.0,.262,.553,17.5,82.1,.149
Houston,Tulane,82,53,2012-02-29,0,False,False,132.3,85.5,62.2,.155,.259,.658,62.1,57.1,6.5,15.8,.655,15.0,44.0,.103,.364,10.9,73.2,.169
Houston,Rice,76,75,2012-03-03,0,False,True,105.6,104.2,72.0,.344,.361,.535,54.5,69.2,9.7,8.9,.508,14.5,28.6,.230,.556,15.8,83.9,.278
Houston,UTEP,62,67,2012-03-07,1,True,False,88.6,95.7,62.0,.221,.338,.413,50.0,57.7,8.6,6.4,.412,9.6,31.0,.088,.481,16.8,75.0,.302
Howard,Bowling Green,48,63,2011-11-11,0,False,True,76.2,100.0,62.7,.400,.156,.448,56.7,23.5,1.6,5.6,.411,26.2,33.3,.244,.469,13.1,80.0,.347
Howard,Old Dominion,43,53,2011-11-16,0,False,True,68.3,84.1,62.6,.341,.182,.421,40.0,60.0,14.3,6.3,.398,23.8,9.7,.182,.477,23.2,72.4,.250
Howard,Rider,72,74,2011-11-21,0,False,True,105.9,108.8,67.8,.354,.417,.642,55.6,44.0,17.6,4.3,.604,26.3,30.4,.292,.720,27.0,81.8,.366
Howard,William & Mary,67,58,2011-11-26,0,False,False,108.1,93.5,62.4,.481,.204,.505,59.6,37.5,12.9,7.4,.463,11.9,48.1,.315,.435,17.3,72.0,.391
Howard,American,66,77,2011-11-29,0,False,True,94.3,110.0,70.5,.741,.278,.452,51.5,47.1,14.3,6.5,.352,16.1,42.1,.519,.457,16.3,64.3,.761
Howard,Hampton,53,71,2011-12-04,0,True,False,72.6,97.3,73.1,.358,.113,.427,44.9,26.3,11.0,2.7,.358,23.4,23.5,.283,.445,17.6,65.7,.400
Howard,Delaware State,72,65,2011-12-06,0,False,False,104.3,94.2,68.8,.385,.173,.585,51.8,60.7,4.3,7.7,.587,21.7,35.0,.212,.433,15.0,61.1,.217
Howard,Georgetown,48,62,2011-12-10,0,False,True,68.6,88.6,70.2,.478,.239,.425,50.0,53.3,7.1,5.6,.370,26.2,25.0,.304,.337,14.8,73.5,.592
Howard,St Francis (BKN),71,73,2011-12-12,0,False,False,91.0,93.6,78.0,.547,.283,.532,55.0,36.4,6.4,19.4,.462,22.2,32.3,.415,.510,25.5,79.3,.412
Howard,Oregon State,72,93,2011-12-15,0,False,True,96.0,124.0,75.1,.361,.279,.504,50.0,50.0,10.7,2.6,.451,20.1,40.5,.279,.592,15.8,60.6,.367
Howard,Indiana,50,107,2011-12-19,0,False,True,67.6,144.6,73.9,.177,.242,.372,43.3,26.3,5.4,9.4,.331,20.2,23.7,.145,.779,10.3,77.3,.500
Howard,Delaware,88,83,2011-12-22,1,False,False,108.6,102.5,71.9,.429,.314,.522,48.2,48.1,6.2,8.2,.457,11.5,36.4,.343,.477,15.2,61.0,.303
Howard,Kansas,34,89,2011-12-29,0,False,True,49.3,129.0,68.6,.185,.333,.289,47.1,50.0,7.2,5.0,.250,27.2,35.6,.130,.658,16.2,68.0,.246
Howard,Kansas State,46,82,2011-12-31,0,False,True,68.7,122.4,67.1,.479,.458,.390,42.5,50.0,9.0,6.7,.354,24.4,26.3,.250,.623,13.7,60.0,.193
Howard,Coppin State,77,83,2012-01-04,0,False,False,97.5,105.1,79.4,.210,.435,.565,51.9,64.5,7.6,14.8,.573,22.7,28.6,.097,.540,21.5,79.2,.580
Howard,Hampton,55,57,2012-01-07,0,False,True,78.6,81.4,69.7,.660,.300,.419,54.2,28.6,4.3,0.0,.330,20.6,32.4,.440,.383,17.0,77.1,.447
Howard,Norfolk State,48,68,2012-01-09,0,False,True,64.9,91.9,74.1,.545,.309,.347,47.0,46.7,4.1,11.6,.282,19.7,26.2,.309,.429,14.0,68.3,.222
Howard,North Carolina A&T,65,70,2012-01-14,0,False,False,89.0,95.9,72.8,.577,.404,.491,47.6,55.0,11.0,17.1,.442,18.5,32.4,.365,.455,21.1,65.5,.364
Howard,North Carolina Central,53,69,2012-01-16,0,False,False,71.6,93.2,73.9,.638,.298,.433,43.6,42.9,10.8,3.0,.351,25.5,21.2,.426,.578,29.7,77.3,.378
Howard,Savannah State,50,71,2012-01-28,0,False,True,76.9,109.2,65.5,.875,.175,.442,36.7,53.3,10.8,17.1,.388,18.7,15.4,.475,.541,17.5,60.9,.367
Howard,South Carolina State,82,76,2012-01-30,0,False,True,113.9,105.6,71.8,.630,.130,.584,49.2,44.4,8.3,14.6,.528,14.6,35.7,.463,.462,15.6,61.3,.538
Howard,Maryland-Eastern Shore,65,78,2012-02-04,0,False,True,87.8,105.4,73.7,.673,.192,.474,45.8,30.0,12.2,5.4,.394,19.9,32.4,.462,.574,23.3,64.0,.511
Howard,Morgan State,54,46,2012-02-06,0,False,True,88.5,75.4,61.3,.375,.375,.477,65.5,58.8,9.8,14.3,.417,21.0,41.7,.292,.348,17.9,82.4,.304
Howard,Florida A&M,71,69,2012-02-11,0,False,False,95.9,93.2,73.7,.490,.137,.565,50.0,50.0,8.1,17.4,.500,22.3,33.3,.392,.379,15.3,61.0,.229
Howard,Bethune-Cookman,67,73,2012-02-13,0,False,False,108.1,117.7,62.1,.533,.356,.594,54.5,33.3,6.5,3.0,.556,21.0,47.8,.378,.595,20.9,61.9,.548
Howard,Coppin State,70,66,2012-02-18,0,False,True,111.1,104.8,63.2,.580,.340,.549,46.4,50.0,3.2,3.1,.500,11.1,27.6,.400,.467,12.7,60.0,.167
Howard,Maryland-Eastern Shore,53,51,2012-02-20,0,False,False,84.1,81.0,63.3,.339,.268,.408,47.7,44.4,11.1,6.3,.357,15.6,37.1,.232,.352,18.8,60.0,.241
Howard,Delaware State,46,63,2012-02-25,0,False,True,78.0,106.8,58.6,.600,.267,.398,62.5,53.3,6.8,12.0,.344,21.7,48.3,.333,.605,18.2,84.2,.447
Howard,North Carolina A&T,51,50,2012-03-06,0,True,False,76.1,74.6,66.9,.365,.288,.418,52.9,56.3,9.0,10.0,.356,21.8,32.4,.269,.324,16.9,72.2,.333
Howard,Norfolk State,61,71,2012-03-07,0,True,False,103.4,120.3,59.5,.245,.265,.558,52.8,39.1,11.9,13.0,.541,18.0,36.8,.163,.689,18.7,70.6,.541
Idaho State,Oklahoma,74,78,2011-11-11,0,False,True,94.9,100.0,78.4,.283,.400,.544,46.3,78.6,9.0,0.0,.525,22.7,31.0,.183,.429,16.0,57.9,.381
Idaho State,North Dakota,47,63,2011-11-14,0,False,True,74.6,100.0,63.4,.643,.238,.429,48.2,60.0,0.0,12.5,.393,26.7,28.6,.333,.522,17.4,67.9,.326
Idaho State,Loyola Marymount,76,79,2011-11-23,1,False,False,102.7,106.8,65.6,.313,.438,.517,48.6,56.0,8.1,6.5,.484,18.8,38.5,.219,.539,16.6,61.3,.156
Idaho State,Utah State,62,75,2011-11-26,0,False,False,95.4,115.4,64.9,.577,.346,.468,46.8,35.3,7.7,7.7,.356,13.1,33.3,.481,.722,23.3,70.6,.222
Idaho State,New Mexico,41,65,2011-11-30,0,False,True,61.2,97.0,67.2,.074,.407,.367,37.3,37.5,13.4,11.4,.361,22.3,22.2,.037,.457,17.8,54.8,.207
Idaho State,North Dakota,76,63,2011-12-03,0,False,False,113.4,94.0,66.9,.569,.196,.587,60.9,53.8,4.5,2.8,.549,14.5,35.7,.392,.474,12.0,80.6,.138
Idaho State,Boise State,55,79,2011-12-05,0,False,True,83.3,119.7,66.0,.340,.234,.504,37.3,47.6,9.1,13.0,.489,22.7,17.4,.191,.558,16.6,53.6,.404
Idaho State,Loyola Marymount,72,80,2011-12-10,1,False,True,88.9,98.8,71.7,.222,.270,.517,38.8,53.6,12.3,3.2,.484,20.5,15.2,.175,.491,19.6,61.8,.397
Idaho State,Utah,59,71,2011-12-16,0,False,True,89.4,107.6,65.8,.283,.321,.491,47.8,61.9,15.2,8.3,.443,20.0,28.0,.226,.574,17.3,71.4,.362
Idaho State,Wyoming,56,80,2011-12-22,0,False,False,87.5,125.0,63.8,.412,.333,.459,33.3,62.5,9.4,6.3,.382,16.4,25.8,.333,.620,16.3,45.0,.241
Idaho State,Weber State,64,78,2011-12-29,0,False,True,97.0,118.2,65.7,.462,.442,.505,47.2,50.0,6.1,10.0,.462,17.0,31.3,.308,.620,19.7,71.4,.457
Idaho State,Northern Colorado,57,55,2012-01-02,0,False,True,107.5,103.8,53.4,.239,.391,.556,36.4,45.5,9.4,4.0,.554,12.0,18.5,.130,.574,27.1,64.7,.471
Idaho State,Montana State,69,73,2012-01-05,0,False,False,106.2,112.3,64.9,.558,.500,.525,55.6,66.7,15.4,3.4,.481,17.5,46.9,.365,.644,25.0,68.2,.333
Idaho State,Montana,44,68,2012-01-07,0,False,False,68.8,106.3,63.7,.326,.279,.443,50.0,56.3,12.5,5.9,.419,29.7,25.9,.186,.667,25.5,84.2,.178
Idaho State,Wyoming,49,73,2012-01-09,0,False,True,79.0,117.7,61.6,.304,.283,.465,30.2,22.2,12.9,5.7,.424,22.2,20.0,.217,.630,21.3,44.4,.326
Idaho State,Sacramento State,68,67,2012-01-14,0,False,True,98.6,97.1,69.3,.359,.203,.454,41.3,52.2,13.0,12.5,.391,7.4,29.5,.281,.538,26.1,68.4,.600
Idaho State,Portland State,68,80,2012-01-16,0,False,True,97.1,114.3,69.9,.246,.281,.534,49.1,53.8,12.9,5.7,.500,20.1,37.0,.193,.520,17.5,61.5,.592
Idaho State,Northern Arizona,78,62,2012-01-21,0,False,False,114.7,91.2,68.4,.426,.278,.601,66.7,60.7,13.2,0.0,.574,23.6,55.2,.296,.558,27.1,78.6,.326
Idaho State,Northern Colorado,99,94,2012-01-26,2,False,False,115.1,109.3,69.1,.350,.450,.707,38.8,58.8,10.5,11.4,.683,19.5,15.4,.283,.612,26.6,65.2,.397
Idaho State,Weber State,64,62,2012-01-28,0,False,False,100.0,96.9,64.0,.380,.500,.542,50.9,42.9,7.8,0.0,.520,16.9,22.2,.240,.521,17.4,78.6,.250
Idaho State,Montana State,87,86,2012-02-02,1,False,True,110.1,108.9,70.1,.365,.476,.588,40.6,35.5,11.4,5.6,.571,11.9,15.2,.238,.559,16.9,67.7,.339
Idaho State,Montana,40,76,2012-02-06,0,False,True,58.8,111.8,67.8,.281,.211,.310,41.7,35.7,4.4,7.3,.263,18.8,31.0,.175,.565,17.3,66.7,.278
Idaho State,Portland State,54,67,2012-02-09,0,False,False,83.1,103.1,64.5,.278,.296,.442,43.5,35.0,6.2,5.6,.417,16.4,28.6,.167,.470,18.5,63.0,.400
Idaho State,Northern Arizona,79,73,2012-02-11,0,False,True,121.5,112.3,65.3,.250,.333,.588,48.3,59.3,9.2,0.0,.542,10.6,37.5,.233,.500,14.2,61.5,.281
Idaho State,Pacific,64,66,2012-02-18,1,False,True,91.4,94.3,62.6,.266,.391,.444,51.5,45.8,18.6,12.8,.422,12.2,37.8,.156,.500,25.4,67.7,.158
Idaho State,Eastern Washington,78,85,2012-02-23,0,False,False,101.3,110.4,77.0,.491,.273,.575,45.6,51.7,7.8,14.3,.555,18.1,14.8,.309,.574,15.6,73.3,.426
Idaho State,Sacramento State,67,70,2012-02-25,0,False,False,93.1,97.2,71.8,.333,.386,.507,44.3,54.2,6.9,2.1,.482,14.3,15.6,.211,.518,17.8,75.9,.214
Idaho State,Eastern Washington,64,77,2012-02-28,0,False,True,90.1,108.5,70.9,.339,.179,.492,47.5,52.2,9.9,6.9,.446,20.7,26.7,.250,.509,12.9,67.7,.407
Idaho State,Eastern Washington,75,81,2012-03-03,0,False,True,105.6,114.1,71.1,.121,.500,.537,47.5,40.7,15.5,13.9,.515,14.7,28.1,.106,.604,18.1,70.4,.321
Idaho,Long Beach State,61,69,2011-11-12,0,False,True,96.8,109.5,62.8,.333,.188,.549,46.6,52.2,4.8,2.5,.531,20.1,32.1,.208,.483,11.7,60.0,.183
Idaho,Montana,52,57,2011-11-17,0,False,True,81.3,89.1,64.2,.449,.286,.437,55.4,58.8,3.1,18.4,.388,20.1,31.3,.286,.386,10.7,73.8,.228
Idaho,Montana State,76,67,2011-11-26,0,False,False,115.2,101.5,66.4,.696,.413,.621,53.2,45.8,7.6,15.4,.598,16.4,34.6,.457,.452,13.6,66.7,.177
Idaho,Eastern Washington,66,73,2011-11-30,0,False,False,103.1,114.1,63.5,.521,.417,.551,52.4,61.9,4.7,29.4,.521,14.3,32.1,.333,.524,11.7,68.6,.129
Idaho,UC Davis,94,74,2011-12-03,0,False,True,138.2,108.8,67.9,.509,.351,.664,54.7,75.0,14.7,16.0,.667,11.3,42.9,.316,.596,23.7,68.0,.383
Idaho,Washington State,64,66,2011-12-07,0,False,False,106.7,110.0,60.1,.278,.241,.524,43.4,37.5,16.7,10.0,.481,12.8,36.7,.222,.539,19.4,52.2,.216
Idaho,Oregon State,74,60,2011-12-09,0,False,True,107.2,87.0,68.6,.479,.375,.628,53.5,75.0,4.3,10.8,.604,23.4,30.8,.333,.358,12.0,66.7,.283
Idaho,Seattle,73,62,2011-12-11,0,False,True,102.8,87.3,71.2,.510,.224,.600,54.0,59.3,9.9,8.0,.602,22.8,39.1,.286,.395,11.4,62.5,.026
Idaho,CSU Bakersfield,72,44,2011-12-17,0,False,False,116.1,71.0,61.7,.360,.360,.615,54.1,46.4,6.5,6.3,.620,14.6,28.0,.200,.288,9.0,67.3,.091
Idaho,Wright State,78,80,2011-12-20,1,False,True,105.4,108.1,66.1,.556,.333,.571,59.4,69.2,2.7,9.1,.556,19.0,34.5,.333,.508,10.8,77.5,.197
Idaho,Green Bay,61,63,2011-12-22,0,False,True,93.8,96.9,65.1,.283,.189,.507,49.2,60.9,9.2,20.6,.462,20.0,33.3,.226,.454,15.8,64.5,.259
Idaho,Boise State,73,76,2011-12-31,0,True,False,109.0,113.4,67.4,.689,.400,.611,66.1,50.0,4.5,21.9,.567,23.2,45.5,.489,.552,9.5,79.4,.207
Idaho,Nevada,55,73,2012-01-05,0,False,False,87.3,115.9,62.9,.151,.377,.484,49.1,63.6,6.3,11.8,.481,20.9,30.0,.075,.630,17.1,72.0,.200
Idaho,Fresno State,63,59,2012-01-07,0,False,False,105.0,98.3,60.3,.568,.386,.564,55.3,55.6,1.7,15.2,.466,21.2,41.7,.500,.521,19.5,69.6,.213
Idaho,Louisiana Tech,90,88,2012-01-12,1,False,True,113.9,111.4,70.2,.387,.355,.613,57.6,65.5,11.4,12.8,.548,19.7,39.4,.355,.563,16.0,75.8,.270
Idaho,New Mexico State,68,80,2012-01-14,0,False,True,101.5,119.4,67.5,.203,.356,.526,35.7,53.8,10.4,2.8,.500,14.5,25.0,.153,.620,22.7,50.0,.500
Idaho,Utah State,57,54,2012-01-21,0,False,False,91.9,87.1,61.6,.408,.265,.487,43.6,50.0,12.9,0.0,.449,12.0,15.6,.265,.512,24.4,82.6,.233
Idaho,San Jose State,74,66,2012-01-26,0,False,False,123.3,110.0,60.2,.241,.426,.615,56.7,70.4,5.0,10.0,.602,16.6,42.9,.167,.465,8.6,68.8,.228
Idaho,Hawai'i,70,76,2012-01-28,0,False,False,104.5,113.4,66.6,.190,.276,.554,43.4,53.6,9.0,9.1,.526,12.5,16.7,.155,.625,15.5,78.3,.333
