team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Boise State,Utah,55,76,2012-12-05,0,False,True,91.7,126.7,59.6,.269,.231,.469,36.4,28.6,10.0,0.0,.452,9.3,13.8,.154,.788,22.7,80.0,.325
Boise State,LSU,89,70,2012-12-14,0,False,False,118.7,93.3,75.5,.492,.302,.573,62.7,44.8,17.3,6.7,.524,17.9,54.5,.365,.525,23.7,70.6,.136
Boise State,Idaho,78,68,2012-12-20,0,True,False,116.4,101.5,66.7,.455,.273,.583,46.8,44.4,11.9,0.0,.536,9.5,24.0,.345,.533,22.4,72.7,.444
Boise State,New Orleans,67,51,2012-12-23,0,True,False,89.3,68.0,75.4,.148,.361,.513,58.9,72.0,6.7,7.8,.475,23.5,34.3,.148,.322,17.8,81.6,.220
Boise State,UT-Arlington,64,46,2013-01-02,0,False,True,103.2,74.2,61.8,.333,.467,.614,50.8,63.6,9.7,3.2,.611,18.7,16.0,.200,.365,19.6,76.5,.229
Boise State,Wyoming,63,61,2013-01-09,0,False,True,110.5,107.0,57.2,.115,.365,.574,53.7,54.2,8.8,4.8,.567,14.1,30.4,.077,.615,21.5,83.3,.333
Boise State,New Mexico,74,79,2013-01-16,1,False,False,94.9,101.3,69.2,.362,.345,.544,56.3,48.0,7.7,2.8,.509,19.1,26.7,.259,.482,16.3,82.4,.421
Boise State,Air Force,80,91,2013-01-19,0,False,True,109.6,124.7,72.6,.491,.351,.569,52.6,48.1,8.2,9.8,.544,18.5,42.4,.316,.614,16.1,66.7,.368
Boise State,Fresno State,74,67,2013-01-23,0,False,False,115.6,104.7,64.2,.473,.291,.549,59.6,52.4,12.5,10.0,.436,11.8,38.7,.473,.574,19.1,84.6,.277
Boise State,Nevada,59,75,2013-01-26,0,False,True,83.1,105.6,71.5,.279,.344,.427,50.0,36.4,7.0,4.0,.393,14.8,23.7,.180,.552,15.3,95.5,.458
Boise State,Colorado State,57,77,2013-01-30,0,False,True,86.4,116.7,66.4,.321,.302,.467,41.5,35.0,6.1,0.0,.406,16.4,21.9,.264,.500,6.3,60.6,.328
Boise State,UNLV,77,72,2013-02-02,0,False,False,108.5,101.4,70.6,.345,.345,.601,51.8,48.1,11.3,0.0,.564,15.8,20.7,.273,.574,17.3,85.2,.185
Boise State,San Diego State,62,63,2013-02-06,0,False,True,103.3,105.0,60.4,.150,.283,.482,50.8,45.8,5.0,2.9,.467,13.5,38.9,.100,.529,14.2,65.5,.154
Boise State,Wyoming,68,61,2013-02-09,0,False,False,106.3,95.3,64.3,.315,.204,.548,52.6,33.3,6.3,11.5,.528,12.7,23.3,.204,.510,17.5,85.2,.250
Boise State,New Mexico,50,60,2013-02-16,0,False,True,72.5,87.0,68.8,.185,.370,.426,47.7,35.0,10.1,6.3,.417,22.4,18.2,.093,.418,18.7,78.1,.388
Boise State,Air Force,77,65,2013-02-20,0,False,False,128.3,108.3,60.0,.222,.481,.645,51.9,75.9,11.7,7.7,.630,9.1,25.0,.167,.539,16.4,75.0,.196
Boise State,Fresno State,72,63,2013-02-23,0,False,True,116.1,101.6,62.3,.689,.444,.603,60.0,40.0,3.2,3.7,.522,15.6,35.0,.556,.500,10.6,80.0,.340
Boise State,Nevada,73,47,2013-02-27,0,False,False,115.9,74.6,63.3,.228,.333,.578,64.7,53.6,15.9,16.0,.544,17.1,48.1,.193,.316,25.2,83.3,.605
Boise State,Colorado State,78,65,2013-03-02,0,False,False,127.9,106.6,61.2,.278,.352,.638,49.1,27.6,8.2,2.4,.620,11.6,33.3,.204,.460,12.1,60.6,.380
Boise State,UNLV,64,68,2013-03-05,0,False,True,94.1,100.0,68.0,.196,.490,.574,50.8,72.7,2.9,0.0,.559,23.4,14.3,.137,.469,13.8,83.9,.449
Boise State,San Diego State,69,65,2013-03-09,0,False,False,100.0,94.2,69.4,.436,.345,.520,54.0,45.5,8.7,5.1,.445,14.2,24.1,.364,.427,13.3,79.4,.327
Boise State,San Diego State,67,73,2013-03-13,0,True,False,89.3,97.3,75.1,.381,.302,.450,46.0,45.5,13.3,0.0,.397,12.9,21.6,.270,.533,23.2,80.8,.556
Boise State,La Salle,71,80,2013-03-20,0,True,False,116.4,131.1,61.1,.340,.340,.577,59.2,53.8,4.9,3.6,.557,14.0,39.3,.226,.745,15.5,85.7,.143
Boston College,Florida Intl,84,70,2012-11-11,0,False,False,107.7,89.7,78.3,.672,.293,.549,62.0,53.8,9.0,11.4,.466,18.2,39.5,.517,.466,17.1,87.9,.254
Boston College,Baylor,74,84,2012-11-15,0,True,False,108.8,123.5,68.2,.169,.441,.580,46.3,53.6,7.4,0.0,.559,16.9,25.9,.136,.617,10.6,66.7,.167
Boston College,Dayton,71,87,2012-11-16,0,True,False,112.7,138.1,63.3,.429,.469,.602,42.6,54.2,3.2,7.3,.582,16.9,30.8,.286,.691,15.1,57.1,.200
Boston College,Charleston,67,71,2012-11-18,0,True,False,101.5,107.6,65.6,.291,.527,.535,47.4,59.1,7.6,6.5,.491,12.6,20.7,.236,.538,15.2,75.0,.288
Boston College,Auburn,50,49,2012-11-21,0,False,False,86.2,84.5,58.2,.319,.468,.462,55.4,58.8,12.1,9.4,.447,18.1,32.3,.170,.467,20.3,84.0,.156
Boston College,Bryant,54,56,2012-11-25,0,False,False,81.8,84.8,66.2,.250,.346,.464,52.7,28.6,4.5,13.5,.442,20.5,25.0,.154,.393,12.8,73.8,.131
Boston College,Penn State,73,61,2012-11-28,0,False,True,107.4,89.7,68.0,.800,.400,.588,51.5,68.4,11.8,9.1,.511,16.2,25.0,.600,.415,16.7,76.5,.321
Boston College,Harvard,63,79,2012-12-04,0,False,False,98.4,123.4,64.3,.326,.302,.634,44.7,56.0,3.1,8.1,.616,23.2,5.9,.233,.608,11.4,76.2,.333
Boston College,St Francis (BKN),72,64,2012-12-08,0,False,False,100.0,88.9,72.4,.286,.411,.566,46.8,68.0,15.3,13.2,.518,17.0,17.2,.250,.475,21.9,72.7,.136
Boston College,New Hampshire,61,59,2012-12-16,1,False,False,88.4,85.5,61.6,.292,.338,.412,56.3,39.1,5.8,11.6,.369,11.9,35.7,.200,.419,11.6,78.9,.113
Boston College,Providence,71,68,2012-12-22,0,False,False,106.0,101.5,67.4,.500,.333,.531,53.5,54.5,6.0,6.8,.472,10.7,33.3,.370,.429,11.1,74.3,.222
Boston College,Holy Cross,70,60,2012-12-29,0,False,False,114.8,98.4,61.4,.468,.511,.609,49.1,68.2,16.4,2.5,.574,14.8,28.0,.340,.458,13.6,65.6,.102
Boston College,Dartmouth,79,58,2012-12-31,0,False,False,123.4,90.6,63.9,.250,.446,.630,54.8,55.6,7.8,7.3,.589,14.9,32.1,.232,.417,15.3,73.5,.241
Boston College,NC State,73,78,2013-01-05,0,False,False,109.0,116.4,67.1,.725,.431,.532,48.3,52.4,4.5,2.7,.480,9.3,21.4,.471,.530,9.5,71.9,.500
Boston College,Virginia Tech,86,75,2013-01-09,0,False,True,119.4,104.2,72.4,.583,.367,.561,51.6,58.6,12.5,7.1,.550,6.1,30.3,.333,.580,21.2,75.9,.179
Boston College,Wake Forest,72,75,2013-01-12,0,False,True,100.0,104.2,71.6,.688,.396,.565,46.4,55.0,8.3,5.1,.490,21.1,24.1,.521,.570,15.5,70.4,.175
Boston College,Miami,59,60,2013-01-16,0,False,False,100.0,101.7,58.6,.391,.478,.541,47.3,60.0,5.1,8.6,.522,14.2,16.0,.239,.481,9.1,73.3,.170
Boston College,Maryland,59,64,2013-01-22,0,False,True,88.1,95.5,66.9,.304,.500,.460,43.9,60.0,6.0,2.4,.438,12.3,22.9,.179,.483,17.8,67.7,.119
Boston College,Virginia,51,65,2013-01-26,0,False,True,85.0,108.3,60.5,.255,.468,.484,40.8,52.9,6.7,5.1,.436,21.0,18.5,.213,.583,19.6,68.2,.188
Boston College,North Carolina,70,82,2013-01-29,0,False,False,101.4,118.8,69.3,.304,.357,.546,43.1,48.0,5.8,10.2,.509,13.5,22.6,.232,.540,11.2,66.7,.242
Boston College,Clemson,75,68,2013-02-02,0,False,False,115.4,104.6,65.4,.533,.444,.665,37.7,76.9,12.3,5.9,.700,19.9,16.7,.267,.472,18.1,55.2,.340
Boston College,Miami,50,72,2013-02-05,0,False,True,84.7,122.0,58.7,.185,.426,.426,40.9,30.0,13.6,2.9,.417,12.0,28.6,.093,.570,14.7,54.8,.123
Boston College,Duke,61,62,2013-02-10,0,False,False,95.3,96.9,63.5,.426,.234,.540,50.0,42.9,17.2,0.0,.468,17.5,23.8,.362,.462,17.7,67.7,.269
Boston College,Wake Forest,66,63,2013-02-13,0,False,False,104.8,100.0,63.1,.438,.271,.569,46.0,61.9,11.1,12.9,.500,14.7,18.5,.375,.574,23.5,78.3,.191
Boston College,Florida State,66,69,2013-02-16,0,False,True,113.8,119.0,58.2,.222,.296,.553,51.1,50.0,5.2,5.6,.528,13.1,40.0,.167,.582,15.2,63.6,.245
Boston College,Maryland,69,58,2013-02-19,0,False,False,106.2,89.2,64.8,.415,.491,.544,55.4,52.4,12.3,20.7,.453,11.2,26.7,.396,.446,16.4,80.0,.143
Boston College,Duke,68,89,2013-02-24,0,False,True,95.8,125.4,70.8,.469,.265,.567,46.4,50.0,9.9,2.7,.541,21.1,22.2,.306,.606,16.1,69.0,.500
Boston College,NC State,64,82,2013-02-27,0,False,True,100.0,128.1,63.8,.352,.389,.508,38.7,42.9,7.8,4.8,.454,13.7,29.4,.278,.619,16.5,50.0,.153
Boston College,Virginia,53,52,2013-03-03,0,False,False,100.0,98.1,53.3,.268,.439,.573,52.0,57.9,3.8,6.3,.549,16.3,17.4,.195,.500,16.6,81.5,.106
Boston College,Clemson,68,61,2013-03-05,0,False,True,103.0,92.4,65.8,.529,.235,.533,54.4,47.8,6.1,2.3,.480,12.4,24.2,.373,.466,12.4,82.9,.102
Boston College,Georgia Tech,74,72,2013-03-09,0,False,False,115.6,112.5,63.6,.510,.286,.608,52.0,48.1,12.5,5.3,.612,15.3,33.3,.286,.588,15.4,69.2,.088
Boston College,Georgia Tech,84,64,2013-03-14,0,True,False,118.3,90.1,71.4,.164,.393,.639,46.7,54.8,7.0,11.5,.623,14.3,26.9,.131,.367,11.7,57.1,.120
Boston College,Miami,58,69,2013-03-15,0,True,False,93.5,111.3,61.5,.467,.400,.528,46.0,52.6,3.2,0.0,.500,16.7,16.7,.289,.558,11.8,73.1,.212
Boston University,Northeastern,64,65,2012-11-09,0,False,True,91.4,92.9,69.7,.230,.361,.473,58.7,33.3,8.6,6.3,.434,16.1,30.3,.180,.479,15.3,90.0,.426
Boston University,Canisius,75,83,2012-11-12,0,False,True,110.3,122.1,67.8,.158,.439,.612,44.6,64.3,7.4,7.7,.596,17.5,25.0,.123,.616,12.8,64.3,.250
Boston University,George Washington,59,72,2012-11-17,0,False,False,85.5,104.3,69.3,.221,.294,.393,43.8,45.5,11.6,8.1,.375,8.5,29.5,.118,.565,24.2,75.0,.435
Boston University,Rutgers,79,81,2012-11-20,0,False,True,119.7,122.7,65.8,.481,.537,.595,43.8,58.3,6.1,4.5,.556,9.5,28.1,.352,.517,11.2,59.4,.362
Boston University,George Mason,45,48,2012-11-24,0,False,True,69.2,73.8,64.8,.208,.491,.386,45.1,80.0,12.3,0.0,.349,20.5,22.2,.151,.382,21.3,68.6,.109
Boston University,Coastal Carolina,74,44,2012-11-28,0,False,False,105.7,62.9,69.8,.420,.420,.617,51.7,60.0,12.9,2.4,.580,22.1,33.3,.320,.358,27.8,64.7,.113
Boston University,Saint Peter's,74,66,2012-12-01,0,False,True,108.8,97.1,67.5,.283,.415,.615,50.9,61.5,14.7,3.2,.594,17.8,25.0,.208,.468,22.7,77.8,.468
Boston University,Coastal Carolina,69,63,2012-12-06,0,False,True,106.2,96.9,64.6,.180,.380,.636,56.9,61.5,13.8,5.9,.610,24.9,39.1,.160,.509,17.6,71.4,.069
Boston University,Harvard,64,65,2012-12-11,0,False,True,94.1,95.6,67.7,.127,.327,.549,51.8,37.0,8.8,6.3,.545,17.1,13.8,.073,.541,21.1,92.6,.245
Boston University,Quinnipiac,69,62,2012-12-16,1,False,False,93.2,83.8,66.0,.377,.311,.480,42.2,52.2,12.2,0.0,.426,12.2,20.6,.279,.474,23.9,66.7,.140
Boston University,Cornell,70,57,2012-12-22,0,False,False,106.1,86.4,66.2,.548,.452,.661,46.0,66.7,13.6,0.0,.607,22.1,13.6,.452,.500,25.2,71.4,.056
Boston University,Belmont,48,64,2012-12-28,0,True,False,71.6,95.5,66.8,.154,.385,.430,44.6,44.4,14.9,8.3,.385,22.3,21.2,.154,.475,19.0,68.8,.136
Boston University,Howard,71,44,2012-12-29,0,True,False,110.9,68.8,64.1,.396,.271,.623,53.6,55.6,7.8,13.0,.635,17.4,26.9,.208,.265,7.6,69.8,.136
Boston University,Maine,58,63,2013-01-02,0,False,True,93.5,101.6,62.5,.093,.333,.514,45.5,58.3,14.5,0.0,.509,18.7,25.0,.056,.510,18.2,66.7,.216
Boston University,Hartford,74,77,2013-01-05,0,False,False,110.4,114.9,66.7,.327,.308,.616,39.1,59.3,19.4,11.1,.587,18.9,20.8,.250,.625,24.3,59.1,.354
Boston University,Vermont,63,53,2013-01-08,0,False,False,94.0,79.1,67.4,.489,.319,.544,47.8,52.4,9.0,10.0,.500,20.6,20.7,.340,.318,17.3,67.5,.327
Boston University,Binghamton,83,59,2013-01-12,0,False,False,115.3,81.9,71.9,.273,.491,.668,55.4,63.3,6.9,2.4,.655,19.4,22.7,.200,.368,10.8,72.1,.132
Boston University,Stony Brook,48,75,2013-01-15,0,False,True,68.6,107.1,69.8,.140,.474,.395,38.1,64.7,10.0,0.0,.368,19.8,15.4,.105,.609,19.8,75.0,.145
Boston University,New Hampshire,69,59,2013-01-19,0,False,True,109.5,93.7,62.5,.319,.340,.637,44.8,48.0,11.1,2.6,.617,18.1,16.7,.234,.395,11.9,64.7,.246
Boston University,Albany,85,80,2013-01-23,1,False,True,114.9,108.1,65.9,.222,.492,.610,43.3,46.7,12.2,9.3,.587,12.6,27.3,.175,.533,19.5,63.0,.267
Boston University,UMBC,81,75,2013-01-26,0,False,False,124.6,115.4,65.2,.333,.317,.583,51.8,48.4,7.7,2.7,.550,5.4,28.6,.250,.627,16.7,75.0,.017
Boston University,Hartford,58,66,2013-02-02,0,False,True,87.9,100.0,65.7,.179,.464,.477,42.1,52.4,7.6,0.0,.455,16.5,17.6,.125,.589,23.0,78.3,.289
Boston University,Maine,79,72,2013-02-05,0,False,False,108.2,98.6,73.5,.298,.386,.607,51.5,64.3,15.1,4.9,.588,19.7,30.3,.211,.482,20.0,72.7,.321
Boston University,Binghamton,79,58,2013-02-09,0,False,True,108.2,79.5,72.6,.119,.463,.558,54.4,59.4,12.3,2.4,.567,15.5,33.3,.045,.321,18.2,71.1,.393
Boston University,Vermont,64,59,2013-02-12,0,False,True,100.0,92.2,63.6,.268,.375,.507,50.7,54.5,4.7,7.3,.455,14.8,30.0,.232,.400,11.8,65.9,.183
Boston University,New Hampshire,68,56,2013-02-17,0,False,False,104.6,86.2,65.1,.255,.291,.552,59.4,68.0,15.4,8.8,.518,20.6,44.8,.200,.411,15.9,71.4,.179
Boston University,Albany,79,69,2013-02-20,0,False,False,123.4,107.8,63.9,.352,.463,.627,44.0,60.7,9.4,8.6,.611,6.0,16.7,.241,.470,13.7,69.2,.440
Boston University,UMBC,68,59,2013-02-23,0,False,True,113.3,98.3,60.1,.255,.451,.595,42.6,46.2,8.3,3.3,.559,9.5,14.8,.216,.451,15.1,64.7,.255
Boston University,Stony Brook,55,71,2013-02-28,0,False,False,85.9,110.9,64.0,.218,.418,.453,36.2,38.1,9.4,3.3,.436,11.6,14.7,.127,.554,19.4,66.7,.435
Boston University,Loyola (MD),63,70,2013-03-19,0,False,True,91.3,101.4,69.1,.193,.333,.506,46.3,56.0,13.0,3.4,.482,19.4,26.7,.140,.551,21.1,70.8,.327
Bowling Green,Cleveland State,73,79,2012-11-12,1,True,False,94.8,102.6,68.4,.323,.258,.510,46.1,57.1,3.9,14.0,.476,17.3,25.7,.226,.450,12.0,63.4,.229
Bowling Green,IUPUI,66,80,2012-11-13,0,True,False,100.0,121.2,66.3,.106,.318,.476,44.3,51.9,15.2,6.1,.462,10.3,29.7,.076,.677,18.8,66.7,.313
Bowling Green,Robert Morris,60,71,2012-11-19,0,False,True,90.9,107.6,65.9,.224,.429,.553,47.2,54.2,10.6,14.3,.571,25.9,32.0,.082,.529,20.6,60.7,.308
Bowling Green,Detroit Mercy,70,65,2012-11-27,0,False,False,107.7,100.0,64.8,.458,.458,.599,47.5,50.0,7.7,15.4,.552,14.6,19.2,.354,.402,11.7,69.7,.357
Bowling Green,Youngstown State,49,58,2012-12-01,0,False,False,75.4,89.2,64.7,.241,.241,.379,43.5,44.4,13.8,10.5,.328,13.4,24.3,.190,.469,18.6,65.6,.245
Bowling Green,Wright State,54,41,2012-12-03,0,False,False,90.0,68.3,59.9,.429,.327,.458,56.4,31.3,15.0,15.4,.357,16.9,29.0,.388,.450,28.4,91.7,.125
Bowling Green,Samford,57,42,2012-12-08,0,False,False,103.6,76.4,54.7,.340,.300,.491,56.1,57.9,9.1,17.2,.420,10.8,36.7,.300,.439,24.5,77.8,.146
Bowling Green,Michigan State,53,64,2012-12-18,0,False,False,80.3,97.0,65.7,.276,.328,.404,46.3,73.7,7.6,13.3,.371,13.2,26.3,.172,.509,19.0,72.4,.167
Bowling Green,South Florida,84,87,2012-12-21,3,False,True,102.4,106.1,59.5,.145,.395,.517,46.9,45.5,2.4,16.7,.507,13.8,35.1,.092,.444,9.9,56.8,.200
Bowling Green,North Dakota,53,56,2012-12-28,0,False,True,84.1,88.9,63.4,.313,.271,.481,36.5,50.0,15.9,17.6,.469,19.1,14.3,.167,.420,21.6,54.3,.161
Bowling Green,Temple,57,75,2012-12-31,0,False,True,83.8,110.3,67.9,.164,.262,.433,41.8,47.8,16.2,5.6,.410,14.3,21.6,.115,.553,16.9,66.7,.211
Bowling Green,Central Michigan,67,73,2013-01-09,0,False,True,101.5,110.6,66.2,.211,.386,.534,55.9,37.5,9.1,20.8,.491,16.1,29.6,.193,.500,13.7,78.1,.490
Bowling Green,Eastern Michigan,46,44,2013-01-12,0,False,False,73.0,69.8,63.3,.154,.423,.412,48.4,61.1,14.3,6.8,.394,25.4,33.3,.096,.327,22.8,61.8,.192
Bowling Green,Miami (OH),60,63,2013-01-16,0,False,True,100.0,105.0,59.8,.178,.244,.615,45.0,42.3,13.3,8.1,.622,24.7,26.3,.089,.569,20.6,61.9,.098
Bowling Green,Buffalo,65,68,2013-01-19,0,False,True,103.2,107.9,63.3,.322,.237,.478,49.3,40.9,4.8,16.1,.432,11.7,33.3,.237,.510,14.0,70.0,.288
Bowling Green,Kent State,70,55,2013-01-23,0,False,False,102.9,80.9,68.3,.293,.241,.530,46.3,57.7,8.8,15.8,.500,15.4,27.3,.207,.391,18.9,64.7,.218
Bowling Green,Toledo,62,75,2013-01-26,0,False,True,92.5,111.9,67.3,.169,.339,.486,40.7,52.0,7.5,12.1,.466,13.6,14.7,.119,.521,16.7,76.0,.553
Bowling Green,Akron,55,68,2013-01-30,0,False,False,84.6,104.6,65.3,.471,.235,.441,47.6,47.1,10.8,5.3,.353,16.1,28.6,.373,.543,16.2,71.4,.086
Bowling Green,Ball State,70,59,2013-02-02,0,False,False,104.5,88.1,66.9,.288,.231,.592,55.8,53.3,19.4,6.3,.596,18.0,20.8,.154,.531,21.2,85.7,.167
Bowling Green,Northern Illinois,57,41,2013-02-06,0,False,True,93.4,67.2,61.4,.216,.275,.507,50.0,45.5,16.4,13.2,.480,17.6,25.0,.157,.294,19.0,68.4,.216
Bowling Green,Ohio,63,72,2013-02-09,0,False,True,91.3,104.3,68.8,.241,.259,.487,57.4,41.7,8.7,0.0,.457,17.8,33.3,.172,.500,13.2,84.4,.286
Bowling Green,Western Michigan,70,60,2013-02-13,0,False,False,102.9,88.2,68.4,.458,.271,.599,45.2,45.8,14.7,18.4,.563,22.5,26.9,.333,.443,21.6,58.3,.245
Bowling Green,Akron,50,67,2013-02-16,0,False,True,74.6,100.0,67.1,.190,.207,.395,40.0,57.9,6.0,10.2,.353,18.1,25.0,.155,.381,8.6,55.9,.302
Bowling Green,New Orleans,87,56,2013-02-21,0,False,False,119.2,76.7,72.6,.184,.263,.526,58.4,65.7,17.8,2.1,.520,8.8,41.5,.105,.389,21.4,77.8,.259
Bowling Green,Fort Wayne,75,88,2013-02-23,0,False,True,100.0,117.3,74.7,.254,.143,.531,62.3,32.3,10.7,2.9,.508,19.4,41.4,.175,.712,16.9,87.5,.269
Bowling Green,Miami (OH),52,44,2013-02-27,0,False,False,85.2,72.1,61.2,.260,.240,.463,61.2,50.0,3.3,11.9,.440,20.0,31.0,.160,.352,8.9,84.2,.111
Bowling Green,Ohio,65,78,2013-03-02,0,False,False,92.9,111.4,70.2,.320,.260,.564,57.9,58.3,8.6,7.7,.510,25.8,26.9,.280,.590,10.7,83.9,.098
Bowling Green,Kent State,61,69,2013-03-05,0,False,True,84.7,95.8,72.1,.197,.148,.457,46.9,53.8,13.9,13.9,.426,17.3,21.2,.148,.509,16.6,74.2,.214
Bowling Green,Buffalo,76,65,2013-03-08,0,False,False,118.8,101.6,63.6,.322,.153,.559,50.0,55.2,17.2,12.5,.525,11.7,41.4,.237,.551,21.9,59.3,.224
Bowling Green,Miami (OH),52,63,2013-03-11,0,False,False,89.7,108.6,58.2,.180,.480,.479,46.8,78.9,10.3,14.3,.440,15.6,19.4,.160,.490,13.6,74.2,.333
Bradley,Eastern Illinois,76,53,2012-11-09,0,False,False,116.9,81.5,65.3,.327,.231,.633,60.0,53.3,10.8,3.8,.606,15.5,23.8,.250,.418,19.8,82.4,.245
Bradley,UT Rio Grande Valley,78,61,2012-11-12,0,False,False,116.4,91.0,67.2,.482,.214,.567,49.3,81.5,19.4,2.9,.527,11.6,31.4,.339,.464,21.4,66.7,.182
Bradley,IUPUI,79,72,2012-11-17,0,False,True,103.9,94.7,76.0,.339,.177,.549,58.7,69.0,14.5,22.5,.492,14.3,32.3,.290,.484,16.9,84.4,.213
Bradley,South Florida,63,82,2012-11-20,0,False,True,86.3,112.3,72.9,.371,.242,.432,41.8,50.0,15.1,8.3,.379,15.1,31.0,.258,.593,21.7,60.0,.333
Bradley,UT Martin,80,57,2012-11-24,0,False,False,108.1,77.0,73.7,.450,.400,.549,56.6,64.0,9.5,10.3,.475,17.1,34.3,.383,.379,17.2,75.6,.224
Bradley,Central Michigan,82,65,2012-11-28,0,False,True,112.3,89.0,73.1,.179,.194,.564,50.8,38.9,12.3,17.1,.552,11.0,37.0,.119,.424,20.8,62.5,.254
Bradley,Michigan,66,74,2012-12-01,0,False,False,103.1,115.6,63.8,.240,.320,.592,42.9,46.2,15.6,2.6,.580,20.1,23.1,.160,.557,17.1,60.0,.283
Bradley,George Washington,72,68,2012-12-04,0,False,False,97.3,91.9,74.0,.274,.113,.514,38.1,48.4,23.0,2.6,.508,15.6,20.6,.145,.520,26.2,58.6,.294
Bradley,Georgia Southern,62,43,2012-12-17,0,False,False,105.1,72.9,59.3,.407,.288,.440,59.2,50.0,13.6,9.4,.373,6.6,42.9,.305,.417,19.6,82.8,.063
Bradley,Mississippi Valley State,77,42,2012-12-19,0,False,False,106.9,58.3,71.6,.300,.267,.562,53.5,50.0,22.2,8.1,.533,18.0,37.5,.217,.287,27.2,66.7,.204
Bradley,Virginia Tech,65,66,2012-12-22,1,True,False,81.3,82.5,71.3,.286,.365,.454,45.9,56.5,15.0,7.5,.429,21.8,29.3,.175,.446,26.1,66.7,.286
Bradley,Portland,55,57,2012-12-23,0,True,False,85.9,89.1,64.1,.389,.444,.430,40.6,41.2,23.4,0.0,.370,9.9,19.4,.278,.500,25.0,63.6,.140
Bradley,Drake,67,57,2012-12-29,0,False,False,94.4,80.3,71.5,.455,.236,.501,43.2,47.8,18.3,3.1,.473,10.7,13.9,.273,.381,20.2,71.1,.203
Bradley,Southern Illinois,66,60,2013-01-02,0,False,True,100.0,90.9,65.7,.375,.271,.584,52.6,45.8,15.2,2.4,.542,22.1,29.2,.292,.452,17.1,69.7,.250
Bradley,Wichita St,63,69,2013-01-06,0,False,False,98.4,107.8,63.7,.222,.241,.528,50.0,56.0,12.5,2.9,.509,19.0,39.3,.148,.526,18.5,60.7,.158
Bradley,Indiana State,53,68,2013-01-09,0,False,True,80.3,103.0,66.3,.197,.121,.367,45.3,33.3,18.2,2.9,.341,10.0,29.3,.121,.523,19.9,73.9,.500
Bradley,Northern Iowa,53,84,2013-01-12,0,False,True,84.1,133.3,63.5,.180,.320,.488,30.8,52.4,12.7,3.8,.500,18.1,6.5,.060,.721,17.2,66.7,.173
Bradley,Southern Illinois,69,66,2013-01-15,0,False,False,115.0,110.0,60.3,.373,.431,.575,51.9,52.2,16.7,15.4,.529,21.0,51.7,.294,.569,18.4,52.2,.157
Bradley,Missouri State,69,66,2013-01-19,0,False,False,109.5,104.8,62.6,.241,.370,.573,41.8,48.0,14.3,7.4,.537,13.0,20.0,.204,.533,21.4,68.0,.400
Bradley,Evansville,56,66,2013-01-23,0,False,True,87.5,103.1,63.9,.245,.283,.473,48.2,50.0,7.8,4.9,.434,20.2,28.6,.189,.519,14.2,67.9,.185
Bradley,Wichita St,39,73,2013-01-26,0,False,True,63.9,119.7,60.6,.149,.319,.387,30.4,60.0,8.2,8.3,.362,21.8,13.8,.106,.569,16.0,48.1,.294
Bradley,Illinois State,83,77,2013-01-29,0,False,False,112.2,104.1,74.4,.406,.250,.544,52.5,30.0,17.6,0.0,.484,14.5,41.9,.328,.594,27.6,63.3,.417
Bradley,Creighton,58,75,2013-02-02,0,False,True,93.5,121.0,62.1,.073,.255,.510,36.7,44.0,6.5,4.2,.500,13.7,8.0,.055,.618,14.6,66.7,.127
Bradley,Evansville,76,70,2013-02-05,0,False,False,108.6,100.0,70.0,.491,.226,.581,51.6,46.2,12.9,13.3,.528,14.4,21.4,.377,.500,14.2,76.5,.167
Bradley,Northern Iowa,65,68,2013-02-10,0,False,False,103.2,107.9,63.4,.161,.268,.539,47.3,26.9,9.5,9.1,.527,14.2,17.9,.107,.531,16.3,77.8,.354
Bradley,Illinois State,59,79,2013-02-13,0,False,True,89.4,119.7,66.2,.123,.369,.429,49.2,47.8,7.6,8.3,.415,11.6,34.2,.077,.535,11.9,70.4,.316
Bradley,Indiana State,80,68,2013-02-16,0,False,False,108.1,91.9,74.3,.368,.281,.597,51.7,56.7,14.9,3.6,.570,17.3,23.3,.263,.538,26.3,82.1,.208
Bradley,Drake,84,92,2013-02-20,1,False,True,103.7,113.6,72.4,.333,.406,.525,50.7,50.0,12.3,6.1,.486,13.1,29.3,.246,.466,13.2,76.5,.655
Bradley,UIC,63,62,2013-02-23,0,False,True,95.5,93.9,65.8,.288,.203,.470,54.2,33.3,13.6,9.7,.424,15.2,37.5,.220,.500,19.6,74.1,.240
Bradley,Creighton,62,80,2013-02-27,0,False,False,93.9,121.2,66.5,.353,.392,.521,32.2,59.1,13.6,5.7,.480,16.8,15.2,.255,.567,17.9,53.8,.404
Bradley,Missouri State,56,64,2013-03-02,0,False,True,88.9,101.6,63.4,.260,.340,.498,57.4,40.9,3.2,6.3,.480,21.1,24.0,.160,.474,4.4,80.6,.175
Bradley,Drake,66,81,2013-03-07,0,True,False,103.1,126.6,64.2,.098,.377,.517,49.2,53.8,7.8,4.2,.500,14.7,30.3,.082,.611,11.3,73.1,.278
