away_temp,DT_away_TOVP,spread,home_portg,away_em,home_ats,DT_away_fav,DT_away_big,DT_home_TOVP,key,DT_home_movement,ptotal,home_adj_d,NN_home_tPAr,DT_home_over,DT_away_over,DT_away_tPAr,spread_home,pmargin,DT_away_reb,DT_home_big,DT_home_tPAr,DT_over_pct,home_adj_o,tipstring,em_diff,home_o,NN_home_winner,away,over_pct,DT_spread_diff,away_adj_o,total,DT_away_FT,DT_home_reb,DT_home_ats,DT_away_movement,away_portg,DT_pover,NN_away_FT,home_temp,tipoff,DT_home_fav,away_adj_d,DT_away_public,NN_reb,line_movement,DT_home_FT,away_ats,NN_home_TOVP,DT_total_diff,NN_away_TOVP,NN_home_FT,tempo,NN_away_tPAr,DT_home_public,true_home_game,DT_home_winner,home_em,DT_away_ats,home_public_percentage,home,conf
60.14004322243441,1,-5.5,109.38370815797042,-13.634353488035586,0.5,0,0,0,"('UL Lafayette', 'Little Rock')",1,145,110.05405193840495,0.3315,0.5833333333333334,0.34615384615384615,0,"(-5.5, -110)",5,0,0,0,1,114.65447438153693,5:00 PM CT,0.18234775931167563,0,-0.5,Little Rock,53.0,0,90.47858844636832,137.5,0,1,0,0,100.26632019238664,1,0.252033333333,78.5862849649646,18:00:00,0,104.1129419344039,0,4.36,-1.5,1,0.34615384615384615,0.336906036722,1,2.17023937005,0.2842,69.36316409369951,0.345466666667,1,0,0,4.600422443131976,0,70.0,UL Lafayette,1
75.76024379341622,0,-6.0,110.46646790400017,-21.55196045657044,0.5714285714285714,0,0,0,"('Troy', 'Appalachian State')",0,153,110.89652351658502,0.405766666667,0.6428571428571429,0.5,1,"(-6.0, -110)",6,0,0,1,0,110.40673464850724,7:30 PM CT,0.2106217158849266,0,0.0,Appalachian State,31.0,0,88.97424070292266,151.0,0,1,1,0,99.93538210975385,1,0.255892857143,69.87408202702676,20:30:00,0,110.5262011594931,0,1.65785714286,0.0,1,0.4166666666666667,0,0,0,0.302533333333,72.8171629102215,0.417964285714,1,0,0,-0.4897888680777811,0,89.0,Troy,1
74.94881046845434,0,-4.5,103.6840020808865,-10.047858924578321,0.4166666666666667,0,0,1,"('Utah State', 'San Jose State')",1,142,101.70914839897335,0.363392857143,0.36,0.5769230769230769,0,"(-4.5, -110)",5,0,0,0,1,104.99114674042431,1:00 PM CT,0.1332985726602928,0,0.5,San Jose State,60.0,0,92.32899849677038,143.5,0,1,0,0,97.01907344787188,0,0.252666666667,66.38690823907923,14:00:00,0,102.3768574213487,0,2.62566137566,-1.0,0,0.4444444444444444,1.41516000498,0,0,0.254357142857,70.66785935376679,0.318444444444,1,0,1,3.281998341450958,0,69.0,Utah State,1
67.08083324807717,0,-4.5,108.76827297966099,-16.49776172164229,0.6551724137931034,0,0,0,"('Wyoming', 'Air Force')",0,154,98.6997552929074,0.4648,0.5333333333333333,0.4583333333333333,1,"(-4.5, -110)",6,0,0,1,0,102.61633350439128,3:30 PM CT,0.20414339933126172,0,1.5,Air Force,36.0,0,98.42245073328843,151.5,0,0,1,0,98.56110301309792,1,0.264966666667,81.25671509829317,16:30:00,0,114.92021245493072,0,-0.813333333333,0.0,1,0.4782608695652174,0,0,0,0.289533333333,74.16877417318517,0.391566666667,1,0,1,3.9165782114838805,0,71.0,Wyoming,1
70.43056597113942,0,-10.0,102.07396455734278,-21.339107543187126,0.391304347826087,0,0,0,"('San Diego State', 'UNLV')",1,125,82.6248995312429,0.412612903226,0.4074074074074074,0.4838709677419355,0,"(-10.0, -110)",9,0,1,1,0,94.8971366860704,6:00 PM CT,0.33611344698014617,0,-1.0,UNLV,36.0,0,87.91168488542804,129.0,0,1,0,0,85.26829220833548,0,0.267161290323,63.36684480172353,19:00:00,0,109.25079242861517,0,1.8935483871,-2.0,0,0.41379310344827586,0,0,0,0.237677419355,66.89870538643147,0.354258064516,1,0,0,12.272237154827494,0,72.0,San Diego State,1
69.91401249579494,1,5.0,102.36910375591648,10.98609018375312,0.5,0,0,0,"('Arizona State', 'Stanford')",0,151,111.43383883019197,0.44035483871,0.6,0.4642857142857143,0,"(5.0, -110)",-4,1,0,1,1,111.78827672530554,2:00 PM CT,-0.10631652288639558,0,1.0,Stanford,67.0,0,103.93602097028057,149.5,0,0,0,1,107.68492990023627,1,0.270517241379,74.21077163368099,15:00:00,0,92.94993078652745,0,-5.69866518354,2.0,0,0.4642857142857143,0,0,0.381982047104,0.244806451613,72.06239206473796,0.278620689655,1,0,1,0.3544378951135627,0,67.0,Arizona State,1
63.77793102512677,0,-14.0,103.17511367699446,-21.605753226678303,0.43333333333333335,1,0,0,"('California', 'Oregon State')",0,118,75.82696113205624,0.3468,0.4666666666666667,0.5172413793103449,0,"(-14.0, -110)",11,0,1,0,1,98.82605748025455,4:30 PM CT,0.4460484957487661,0,-3.0,Oregon State,81.0,1,85.91841664705606,121.5,0,1,0,0,80.87268888955614,0,0.230033333333,64.2872734356187,17:30:00,0,107.52416987373437,0,8.67666666667,0.0,0,0.41379310344827586,0,0,0,0.245966666667,64.03260223037273,0.349866666667,1,0,0,22.999096348198307,0,68.0,California,1
67.7124187516978,0,-11.0,112.90508329762974,-8.175900734099372,0.3793103448275862,1,0,0,"('Colorado', 'Washington State')",1,146,97.33725547695127,0.352466666667,0.43333333333333335,0.38461538461538464,0,"(-11.0, -110)",8,0,1,0,1,116.90354542769697,8:00 PM CT,0.2774219068484507,0,-3.0,Washington State,62.0,1,100.73072043346315,144.5,0,1,0,0,99.03398795520721,1,0.214413793103,69.86903310764963,21:00:00,0,108.90662116756252,0,6.30264367816,-1.0,0,0.5,0,0,0,0.268666666667,68.79072592967371,0.337413793103,0,0,0,19.5662899507457,0,52.0,Colorado,1
75.86487521636954,0,-12.0,114.01697829053984,-7.991245625406819,0.5,1,0,0,"('USC', 'Washington')",1,158,100.21413176026563,0.36596875,0.5483870967741935,0.3448275862068966,0,"(-12.0, -110)",8,0,1,0,0,119.62397196506502,10:30 PM CT,0.2740108583020621,0,-4.0,Washington,27.0,1,100.41873899060784,153.5,0,0,0,0,100.31643537543673,1,0.207966666667,71.2097024631605,23:30:00,0,108.40998461601465,0,-1.49458333333,-1.0,1,0.2857142857142857,0,1,0,0.27715625,73.53728883976501,0.327566666667,1,0,0,19.409840204799394,0,91.0,USC,1
74.76448756472448,0,1.5,95.31403967530967,16.814726536040965,0.4642857142857143,1,0,0,"('Nebraska', 'Penn State')",0,143,94.96127918432701,0.293612903226,0.4482758620689655,0.4642857142857143,0,"(1.5, -110)",-4,0,0,0,1,102.10851298885964,3:30 PM CT,-0.09667492731508333,0,-2.5,Penn State,62.0,0,105.33429289780067,142.0,0,1,0,0,100.14778604106384,1,0.245096774194,71.78401383677753,16:30:00,0,88.5195663617597,0,3.62258064516,0.0,0,0.5357142857142857,0.774863025969,0,0.184540445324,0.219935483871,73.274250700751,0.345612903226,0,0,0,7.1472338045326325,0,49.0,Nebraska,1
66.99294726287609,0,-7.5,104.36138729267586,5.593810774457793,0.3793103448275862,1,0,1,"('Ohio State', 'Rutgers')",1,138,96.28528864666242,0.331419354839,0.5862068965517241,0.4,0,"(-7.5, -110)",5,0,0,0,0,119.80672193558992,6:00 PM CT,0.17927622514469704,0,-2.5,Rutgers,27.0,0,94.50986342421957,134.5,0,0,0,0,95.397576035441,1,0.202967741935,70.73539992060984,19:00:00,0,88.91605264976178,0,-1.21935483871,-1.5,0,0.5,0.665185606614,0,0,0.266774193548,68.86417359174297,0.244677419355,1,0,0,23.521433288927497,0,80.0,Ohio State,1
72.29443998883103,0,-4.0,96.23023095837975,-5.739876790842885,0.4230769230769231,1,0,0,"('Massachusetts', ""Saint Joseph's"")",1,143,95.84420925633074,0.403806451613,0.5384615384615384,0.5172413793103449,0,"(-4.0, -110)",2,0,0,1,0,93.3144490395956,5:00 PM CT,0.032101165741077436,0,-2.0,Saint Joseph's,46.0,0,93.40613608632101,138.5,0,0,0,0,94.62517267132588,1,0.266733333333,77.0722034531326,18:00:00,0,99.1460128771639,0,-0.196559139785,-2.0,0,0.4642857142857143,0,1,0,0.234258064516,74.68332172098181,0.2984,0,0,0,-2.5297602167351414,0,58.0,Massachusetts,1
73.43739463147512,0,4.0,97.12307071811298,-13.548114303683704,0.6071428571428571,0,0,0,"('Saint Louis', 'Duquesne')",0,132,104.50056995669543,0.392612903226,0.37037037037037035,0.5,0,"(4.0, -110)",-2,1,0,1,0,85.69202252637156,7:30 PM CT,-0.052604331266401655,0,2.0,Duquesne,48.0,0,95.0060046061707,131.5,0,0,1,1,99.75328728143307,1,0.256516129032,60.73009708260127,20:30:00,1,108.55411890985441,0,-1.92903225806,2.0,0,0.43478260869565216,0,0,0,0.242967741935,67.0837458570382,0.368290322581,0,0,1,-18.80854743032387,0,52.0,Saint Louis,1
70.03702349286169,1,1.5,100.63158710096458,20.44197312801137,0.4827586206896552,0,0,0,"(""St John's"", 'Georgetown')",0,157,96.05211190541026,0.385548387097,0.5862068965517241,0.4482758620689655,0,"(1.5, -110)",-2,1,0,0,1,111.448063736117,6:00 PM CT,-0.050460212973046197,0,-0.5,Georgetown,71.0,0,110.25708359382352,154.0,1,0,0,1,103.1545977496169,1,0.323193548387,83.77160998997044,19:00:00,0,89.81511046581215,1,-3.59032258065,2.5,0,0.3448275862068966,0,0,3.02647592919,0.268774193548,76.90431674141607,0.334387096774,0,0,0,15.39595183070675,0,31.0,St John's,1
70.12524995520981,0,-8.0,112.17998790785566,-0.10187978993596403,0.4,0,0,0,"('Xavier', 'DePaul')",0,147,96.2432333242198,0.363580645161,0.4827586206896552,0.5357142857142857,0,"(-8.0, -110)",7,0,0,0,1,122.90753147910704,8:30 PM CT,0.267661779448232,0,-1.0,DePaul,51.0,0,101.35056454666831,141.5,0,1,0,1,98.79689893544406,1,0.268548387097,68.82634971274427,21:30:00,0,101.45244433660427,0,7.26774193548,1.0,1,0.4482758620689655,0.952282380808,1,0,0.292387096774,69.47579983397705,0.315516129032,1,0,0,26.664298154887234,0,69.0,Xavier,1
74.30300567344297,0,-2.0,100.67225127275691,29.050813144775603,0.4482758620689655,0,0,0,"('TCU', 'Oklahoma')",0,140,90.6633826089069,0.354129032258,0.5172413793103449,0.48148148148148145,0,"(-2.0, -110)",1,0,0,0,0,120.43842088520188,6:00 PM CT,0.007242251315193755,0,-1.0,Oklahoma,41.0,0,109.95689480508754,140.0,0,1,0,0,100.31013870699722,0,0.266466666667,65.21261428271347,19:00:00,0,80.90608166031194,0,2.13720430108,0.0,0,0.5555555555555556,0,0,0,0.240258064516,69.75780997807823,0.299833333333,1,0,0,29.77503827629498,1,69.0,TCU,1
69.02316243959274,1,-4.5,103.16549475431282,20.682318974646037,0.5185185185185185,0,0,0,"('Texas Tech', 'Texas')",0,130,88.96233422973317,0.326387096774,0.5185185185185185,0.3333333333333333,0,"(-4.5, -110)",4,0,0,0,1,122.96228479248148,8:00 PM CT,0.13317631588102274,0,-0.5,Texas,87.0,0,104.0510236907902,129.5,0,1,0,0,96.5066789602617,1,0.225709677419,60.80630728883677,21:00:00,0,83.36870471614417,0,3.62580645161,0.0,1,0.5,0,0,2.96841141307,0.276483870968,64.91473486421475,0.332903225806,1,0,0,33.99995056274831,0,75.0,Texas Tech,1
77.74878526720488,1,-5.5,112.56381005223471,-4.425374371471193,0.5925925925925926,0,0,0,"('Mississippi State', 'LSU')",0,162,93.8140514462333,0.389233333333,0.5555555555555556,0.75,0,"(-5.5, -110)",5,0,0,0,1,105.08282060662576,6:00 PM CT,0.15694143531863658,0,-0.5,LSU,82.0,0,115.61942512637246,155.5,0,0,1,0,104.71673828630287,1,0.223366666667,71.03223707836742,19:00:00,0,120.04479949784366,0,-1.05,-0.5,0,0.3793103448275862,0,1,1.88357270339,0.247566666667,74.39051117278615,0.307366666667,1,0,0,11.268769160392466,0,74.0,Mississippi State,1
70.26287993130855,0,-7.0,106.65493724557064,-1.6733158501958343,0.5517241379310345,1,0,0,"('Auburn', 'Missouri')",1,157,102.84612880988362,0.400709677419,0.5517241379310345,0.5185185185185185,0,"(-7.0, -110)",5,0,0,1,1,117.6135827667676,8:00 PM CT,0.16440769807079816,0,-2.0,Missouri,78.0,0,94.02297587417785,153.5,0,0,1,0,98.43455234203074,1,0.2685,82.67570648563964,21:00:00,0,95.69629172437368,0,-1.08010752688,-1.0,1,0.5,0.192820015216,0,0,0.290870967742,76.46929320847408,0.3792,1,0,0,14.767453956883983,0,90.0,Auburn,1
72.16454548633754,1,-4.0,106.85894111942234,7.499641832248912,0.8571428571428571,0,0,1,"('Bucknell', 'Lehigh')",0,151,92.19938019341218,0.385333333333,0.5,0.6666666666666666,0,"(-4.0, -110)",6,0,0,0,1,108.07800638558072,6:30 PM CT,0.20378984359919627,3,2.0,Lehigh,63.0,0,107.13951768551287,145.0,0,0,1,1,96.66944893946253,1,0.253161290323,76.67027261636926,19:30:00,1,99.63987585326396,0,0.31935483871,1.5,0,0.3333333333333333,1.51318169655,1,2.76215530358,0.269212121212,74.4174090513534,0.387032258065,0,1,1,15.87862619216854,0,47.0,Bucknell,1
70.77187002559242,0,-12.5,108.44136031236005,-39.80527883260967,1.0,1,0,0,"('North Carolina Central', 'Bethune-Cookman')",0,138,101.60796359575168,0.395481481481,0.0,0.0,0,"(-12.5, -110)",9,0,1,1,1,95.73839349132834,5:00 PM CT,0.33935708728186326,0,-3.5,Bethune-Cookman,54.0,1,81.33904830078208,136.5,0,1,1,0,91.47350594826688,1,0.190793103448,66.81865568525185,18:00:00,0,121.14432713339176,0,4.66347381865,0.5,0,1.0,0.303355589723,0,0,0.24062962963,68.79526285542214,0.353,1,0,0,-5.869570104423346,1,65.0,North Carolina Central,1
71.55709979304923,0,-6.5,103.32818124888101,-42.488900436654646,0.3333333333333333,0,0,0,"('Norfolk State', 'South Carolina State')",0,143,106.22030047730381,0.341633333333,0.6666666666666666,1.0,0,"(-6.5, -110)",5,0,0,0,1,77.7842595094609,7:00 PM CT,0.14052859468811732,0,-1.5,South Carolina State,66.0,0,86.38320255164648,141.0,0,1,0,0,96.30175151447514,1,0.21625,71.50103577334959,20:00:00,0,128.87210298830112,0,5.49380952381,-0.5,0,0.75,0,0,0,0.2575,71.52906778319941,0.305607142857,0,0,0,-28.436040967842914,1,49.0,Norfolk State,1
68.19849962401139,1,-1.5,99.91878260566351,-11.82208474957983,1.0,1,0,1,"('Lamar', 'Southeastern Louisiana')",0,137,112.89013161441596,0.374214285714,0.0,0.0,0,"(-1.5, -110)",-1,1,0,0,0,100.59925767511446,7:30 PM CT,-0.004687891897216758,0,-2.5,Southeastern Louisiana,29.0,0,87.41622278663273,138.5,0,0,1,0,100.15317720052434,0,0.254285714286,68.47539388722801,20:30:00,0,99.23830753621256,0,-2.19642857143,0.0,0,1.0,3.16714413196,0,5.08142984625,0.267142857143,68.33694675561969,0.32125,1,0,0,-12.290873939301505,1,78.0,Lamar,1
