,a_score,a_tempo,aftd_z,afto_z,aperc3_z,arebd_z,arebo_z,athree_d_z,athree_o_z,ato_poss_z,atof_poss_z,away,cover,d,date,ftd,fto,game_type,h_score,h_tempo,hftd_z,hfto_z,home,home_cover,home_winner,hperc3_z,hrebd_z,hrebo_z,hthree_d_z,hthree_o_z,hto_poss_z,htof_poss_z,location,margin,o,rebd,rebo,spread,three_d,three_o,tipoff_e,to,tof,total,true,weekday,winner
835,58,69.3,1.0234708209425858,0.5731069140941453,-0.2088749208076592,-1.2744052079048225,0.11834790752560999,-0.2970437355164638,-1.208135115283675,1.575634309120901,-1.0552769879524524,Houston Bap2014,DePaul,1.1934286004091543,2013-12-18,-1.847105662334775,1.877209736915947,old,78,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,1.0,1.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",20,1.6016611663081253,-0.2056006352602712,1.8912128297668134,-17.0,0.0,0.0,9:00 PM ET,0.8118246086555085,1.7906148944790183,145.0,1,1,DePaul
836,81,65.2,-0.47969674284567754,-1.1106850971811466,2.2191380637469087,0.5345890475925678,-0.5968334217396313,-0.16530578884818137,1.871182497451171,-1.4986316827805357,-1.6415497140957929,Creighton2014,Creighton,-3.386241197675991,2014-01-07,0.0,0.3740421731276836,old,62,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,0.0,0.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",-19,0.11636470018575329,0.5095806940049701,0.08221857426942325,10.5,-0.9496502262860244,0.0,9:00 PM ET,1.398097334798849,-1.2836510974224185,144.5,1,0,Creighton
837,75,67.9,0.04641190448021371,0.08200091080551863,0.16466553835458084,0.16713708944465974,0.09667574603272505,-0.0006333555128283511,-1.523486918997485,-1.4473939162488452,0.1172684643342258,St Johns2014,DePaul,-1.1806946998251708,2014-01-14,-1.3559996590461485,0.9001508204535749,old,77,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,1.0,1.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",2,-0.9976076494060269,-0.18392847376738625,0.44967053241733124,3.5,0.0,0.0,7:00 PM ET,-0.3607208436311697,-1.232413330890728,139.5,1,0,DePaul
838,84,65.9,0.37209820996767107,0.32755391244983245,0.16466553835458084,0.47805797710827425,0.8768735597766246,0.19697356448959527,-1.3565359640901737,-0.1152119864248893,-0.7132845643688385,Xavier2014,Xavier,-1.7847615750327204,2014-01-20,-1.6015526606904622,1.2258371259410321,old,74,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,0.0,0.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",-10,-0.33231860728871443,-0.9641262875112858,0.13874964475371676,5.5,0.0,0.0,4:00 PM ET,0.4698321850718946,0.09976859893322793,143.0,1,0,Xavier
839,77,64.9,-0.42959115738606873,1.5903979209063026,0.1024087951608756,0.08234048371822257,1.2019559821699155,-0.5934541155201011,-0.5959816139568681,-0.8325407178685585,-1.0064209274405087,Providence2014,DePaul,-2.0235787117426822,2014-02-01,-2.8643966691469327,0.4241477585872924,old,72,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,1.0,0.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",-5,-0.1621283872121912,-1.2892087099045768,0.5344671381437684,6.0,0.0,0.0,1:00 PM ET,0.7629685481435649,-0.6175601325104413,138.5,1,1,Providence
840,71,65.1,2.200952079243392,1.134370917852577,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,Georgetown2014,Georgetown,-1.8269057756285956,2014-02-03,-2.408369666093207,3.054690995216753,old,59,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,0.0,0.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",-12,-0.17760022540096726,-0.4223222501891325,0.9019190962916765,5.0,0.0,0.0,9:00 PM ET,0.030127640464389233,-0.20765800025691603,139.5,1,0,Georgetown
841,87,67.8,0.09651748993982392,0.7485019152686552,0.3825641395325569,0.9868376114669193,0.7901849138050802,0.22990805115666405,1.0549778290154288,-0.7300651848051758,0.6058290694536762,Villanova2014,Villanova,-2.2764439153179357,2014-02-12,-2.022500663509285,0.950256405913185,old,62,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,0.0,0.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",-25,-1.4153472805029448,-0.8774376415397414,-0.3700299896049283,13.5,-0.13344555785028211,0.0,8:00 PM ET,-0.8492814487506201,-0.5150845994470585,145.0,1,1,Villanova
842,96,66.1,0.12157028266962834,1.1694499180874798,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,Marquette2014,DePaul,-1.3492715022086714,2014-02-22,-2.4434486663281096,0.9753091986429895,old,94,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,1.0,0.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",-2,-0.48703698917646154,-0.9641262875112858,0.3083428562065974,7.0,0.0,0.0,2:00 PM ET,-0.5561450856789512,-0.4638468329153693,141.0,1,1,Marquette
843,60,66.0,0.6226261372657151,0.7485019152686552,0.44482088272626213,0.760713329529742,-0.9652601671186954,0.09817010448838163,0.42427422158781003,-0.06397421989319865,-0.07815577771355299,Seton Hall2014,DePaul,-1.208790833555753,2014-02-25,-2.022500663509285,1.4763650532390762,old,65,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,1.0,1.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",5,-0.14665654902341735,0.8780074393840342,-0.14390570766775101,6.0,0.49725804957733666,0.0,9:00 PM ET,-0.16529660158339088,0.15100636546491858,144.5,1,0,DePaul
844,79,63.9,-0.9055942192523518,-0.0232360898991873,-0.9248274675352892,0.5628545828347177,0.053331423046952785,-1.0216024421920171,-0.6330818261584927,-1.601107215843917,-0.3224360802732782,Butler2014,Butler,-0.8294930281928743,2014-03-06,0.0,-0.05185530327899068,old,46,67.2,1.2739987482406299,0.8537389159733612,DePaul2014,0.0,0.0,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,"Allstate Arena, Rosemont, Illinois",-33,-0.409677798232588,-0.140584150781614,0.05395303902727333,1.0,0.0,0.0,9:00 PM ET,0.07898370097633431,-1.3861266304857998,137.5,1,1,Butler
845,70,65.5,0.672731722725324,0.99405491691297,0.6627194839042365,0.3932613713818339,-1.3770312354835315,-0.527585142185958,-0.13222896143655938,1.0632566438039945,2.2669351268598072,Wright State2014,Georgetown,0.9783400367226036,2013-11-13,-3.195006996156362,1.807102640577901,old,88,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",18,0.23330644218480012,1.091919761053846,-0.05819184892736262,-10.0,0.0,0.0,7:00 PM ET,-1.844296541244774,0.7896766240426614,128.5,1,1,Georgetown
846,63,65.1,-0.5799079137648953,0.7835809155035581,-0.6135437515667544,0.36499583613968717,0.5084468143975603,0.8227288111639349,-1.208135115283675,0.44840344542370797,-0.6644285038568921,Northeastrn2014,Northeastrn,0.8378593680696851,2013-11-21,-2.98453299474695,0.5544630040876817,old,56,65.1,2.200952079243392,1.134370917852577,Georgetown2014,0.0,0.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Coliseo de Puerto Rico, San Juan, Puerto Rico",-7,1.393694306342904,-0.7935582888272459,-0.029926313685215866,-13.5,0.0,0.0,1:10 PM ET,1.0870670894719254,0.17482342566237485,140.5,0,0,Northeastrn
847,45,64.5,-0.3043271937370467,-0.6897370943623239,1.3164152874381596,-0.8786877145147709,-0.18506235337479468,0.13110459115545223,-0.31773002244468285,-0.16644975295657996,-0.3712921407852232,High Point2014,Georgetown,0.19164829226625835,2013-12-05,0.0,0.8300437241155303,old,80,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",35,2.646913199633655,-0.1000491210548908,1.2137572369692422,-18.5,0.0,0.0,9:00 PM ET,0.7939307264002564,-0.4400297727179131,144.5,1,1,Georgetown
848,55,63.7,-0.25422160827743784,-1.952581102818794,1.7833408613909618,0.36499583613968717,-1.3987033969764182,-0.264109248849395,1.388879738830052,0.03850131317018267,-1.0064209274405087,Colgate2014,Colgate,-0.15955337936603814,2013-12-07,0.0,0.8801493095751391,old,61,65.1,2.200952079243392,1.134370917852577,Georgetown2014,0.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",6,2.213701730347964,1.1135919225467328,-0.029926313685215866,-17.0,-1.8176614210148,0.0,12:00 PM ET,1.429059513055542,-0.23507870659115043,141.5,1,1,Georgetown
849,76,66.6,0.6226261372657151,-0.40910509248310806,0.6004627407105295,-0.3699080801561289,-0.6618499062182897,-0.42878168218474805,0.6468754947975581,-0.3714008190833426,-0.8109966853927285,Elon2014,Elon,0.38832122838034516,2013-12-17,0.0,1.756997055118292,old,85,65.1,2.200952079243392,1.134370917852577,Georgetown2014,0.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",9,1.8733212901949194,0.37673843178860417,0.7049776026106003,-14.0,-1.0756571769823062,0.0,7:00 PM ET,1.2336352710077618,-0.6449808388446757,136.0,1,0,Georgetown
850,57,66.5,0.09651748993982392,0.7835809155035581,-0.9248274675352892,-0.6808289678197434,0.6384797833548772,-0.362912708850605,-1.3008856457877367,0.6021167450187785,-0.3224360802732782,Florida Intl2014,Georgetown,0.8378593680696851,2013-12-28,-2.98453299474695,1.230888407792401,old,92,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",35,1.7650184228734958,-0.9235912577845626,1.0158984902742147,-17.5,0.0,0.0,12:00 PM ET,0.7450746658883114,0.32853672525744543,137.0,1,1,Georgetown
851,54,67.2,1.2739987482406299,0.8537389159733612,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,DePaul2014,DePaul,0.17760022540096726,2013-12-31,-3.054690995216753,2.408369666093207,old,61,65.1,2.200952079243392,1.134370917852577,Georgetown2014,0.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",7,1.8269057756285956,-0.9019190962916765,0.4223222501891325,-13.0,0.0,0.0,5:00 PM ET,0.20765800025691603,-0.030127640464389233,140.5,1,0,Georgetown
852,60,67.9,0.04641190448021371,0.08200091080551863,0.16466553835458084,0.16713708944465974,0.09667574603272505,-0.0006333555128283511,-1.523486918997485,-1.4473939162488452,0.1172684643342258,St Johns2014,Georgetown,-0.15955337936603814,2014-01-04,-2.2829529900489103,1.1807828223327907,old,77,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",17,-0.014242968835596725,-0.38178722046241054,0.16793243300981156,-7.5,0.0,0.0,1:00 PM ET,0.3053701212808074,-1.7209739360101783,132.5,1,1,Georgetown
853,67,66.0,0.6226261372657151,0.7485019152686552,0.44482088272626213,0.760713329529742,-0.9652601671186954,0.09817010448838163,0.42427422158781003,-0.06397421989319865,-0.07815577771355299,Seton Hall2014,Seton Hall,-0.1876495130966203,2014-01-18,-2.949453994512047,1.756997055118292,old,57,65.1,2.200952079243392,1.134370917852577,Georgetown2014,0.0,0.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",-10,0.8367081315470128,0.6801486926890099,-0.4256438070752707,-7.0,-0.853055903772558,0.0,12:00 PM ET,0.5007943633285863,-0.3375542396545318,135.0,1,1,Seton Hall
854,80,66.1,0.12157028266962834,1.1694499180874798,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,Marquette2014,Marquette,-0.32813018174953884,2014-01-20,-3.3704019973308714,1.2559412005222053,old,72,65.1,2.200952079243392,1.134370917852577,Georgetown2014,0.0,0.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",-8,0.4963276913939686,-1.16198503420631,0.0266047567990777,-3.5,0.0,0.0,9:00 PM ET,0.10994587923302596,-0.9524074380348198,128.5,1,0,Marquette
855,65,67.8,0.09651748993982392,0.7485019152686552,0.3825641395325569,0.9868376114669193,0.7901849138050802,0.22990805115666405,1.0549778290154288,-0.7300651848051758,0.6058290694536762,Villanova2014,Georgetown,-1.2553025948588028,2014-01-27,-2.949453994512047,1.230888407792401,old,60,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,0.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",-5,-0.43198259993251464,-1.0752963882347657,-0.651768089012448,6.0,-1.483759511200177,0.0,9:00 PM ET,-0.18319048383864295,-1.003645204566509,139.5,1,0,Villanova
856,60,66.0,0.49736217361669316,-1.0054480964764416,1.5031855170192805,1.3260240343726744,0.7901849138050802,-0.4617161688518168,0.6283253886967458,-0.6788274182734866,-0.3224360802732782,Michigan St2014,Georgetown,-1.578408132760515,2014-02-01,0.0,1.63173309146927,old,64,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Madison Square Garden, New York, New York",4,-0.1225458361570202,-1.0752963882347657,-0.990954511918203,7.5,-1.0571070708814938,0.0,3:00 PM ET,0.7450746658883114,-0.9524074380348198,133.0,0,0,Georgetown
857,63,63.9,-0.9055942192523518,-0.0232360898991873,-0.9248274675352892,0.5628545828347177,0.053331423046952785,-1.0216024421920171,-0.6330818261584927,-1.601107215843917,-0.3224360802732782,Butler2014,Georgetown,0.19164829226625835,2014-02-08,0.0,0.2287766986002251,old,71,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",8,0.5736868823378422,-0.33844289747663825,-0.22778506038024637,-6.0,0.0,0.0,1:00 PM ET,0.7450746658883114,-1.8746872356052502,126.5,1,1,Georgetown
858,71,64.9,-0.42959115738606873,1.5903979209063026,0.1024087951608756,0.08234048371822257,1.2019559821699155,-0.5934541155201011,-0.5959816139568681,-0.8325407178685585,-1.0064209274405087,Providence2014,Georgetown,-1.0024373912835498,2014-02-10,-3.7913500001496945,0.7047797604665083,old,83,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",12,0.8212362933582389,-1.487067456599601,0.25272903873624875,-5.5,0.0,0.0,7:00 PM ET,1.429059513055542,-1.1061207376298916,130.0,1,0,Georgetown
859,52,65.9,0.37209820996767107,0.32755391244983245,0.16466553835458084,0.47805797710827425,0.8768735597766246,0.19697356448959527,-1.3565359640901737,-0.1152119864248893,-0.7132845643688385,Xavier2014,Georgetown,-0.7636202545735877,2014-02-22,-2.5285059916932244,1.506469127820248,old,74,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",22,0.6510460732817157,-1.16198503420631,-0.14298845465380294,-2.0,0.0,0.0,11:30 AM ET,1.1359231499838718,-0.38879200618622245,135.5,1,1,Georgetown
860,63,65.2,-0.47969674284567754,-1.1106850971811466,2.2191380637469087,0.5345890475925678,-0.5968334217396313,-0.16530578884818137,1.871182497451171,-1.4986316827805357,-1.6415497140957929,Creighton2014,Georgetown,-2.3650998772168585,2014-03-04,0.0,0.6546741750068994,old,75,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Verizon Center, Washington, District of Columbia",12,1.0997293807561834,0.3117219473099458,-0.19951952513809645,3.5,-2.299964179635919,0.0,7:00 PM ET,2.064188299710826,-1.7722117025418689,141.5,1,0,Georgetown
861,60,67.2,1.2739987482406299,0.8537389159733612,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,DePaul2014,DePaul,0.17760022540096726,2014-03-12,-3.054690995216753,2.408369666093207,old,56,65.1,2.200952079243392,1.134370917852577,Georgetown2014,0.0,0.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"Madison Square Garden, New York, New York",-4,1.8269057756285956,-0.9019190962916765,0.4223222501891325,-11.0,0.0,0.0,9:30 PM ET,0.20765800025691603,-0.030127640464389233,138.0,0,0,DePaul
862,65,68.2,0.672731722725324,0.3626329126847344,1.1607734294538923,-0.5395012916090096,0.5517911373833326,-0.03356784217990078,0.3129735849829359,-2.1134848811608236,-0.17586789873744307,W Virginia2014,Georgetown,-1.1288699930711754,2014-03-18,-2.5635849919281264,1.807102640577901,old,77,65.1,2.200952079243392,1.134370917852577,Georgetown2014,1.0,1.0,-0.3956451503887801,-0.2851114744296855,0.3350695224544713,-0.42878168218474805,-1.0597342664771763,-0.42263858561503326,-0.2735800197613331,"McDonough Arena, Washington, District of Columbia",12,1.192560409888831,-0.8369026118130181,0.8745708140634809,-4.0,-0.7417552671676839,0.0,7:00 PM ET,0.5985064843524763,-2.3870649009221565,146.5,0,0,Georgetown
863,52,65.8,-1.4317028665782445,0.6081859143290482,-0.6135437515667544,0.47805797710827425,-0.09837370740325135,-1.7461611488675703,-0.7443824627633668,-0.4738763521467239,1.534094219180632,Ohio State2014,Ohio State,0.05154691635241471,2013-11-16,-0.7297561969986766,-0.26225294849076475,old,35,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,0.0,0.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",-17,-1.652265106413625,0.40683847305864496,0.3988155826683504,1.0,0.0,0.0,1:00 PM ET,-0.8552668009071454,-0.1611836457647166,144.0,1,1,Ohio State
864,60,67.6,-0.6801190846841129,0.7134229150337542,0.6315911123073831,-0.3699080801561289,1.1802838206770294,-1.1204059021932289,-1.022634054275552,-0.01273645336150799,0.3126927063820073,Geo Wshgtn2014,Marquette,-0.17322215349225623,2013-11-29,-0.8349931977033825,0.4893308334033669,old,76,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,1.0,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"Titan Gym, Fullerton, California",16,-0.22885599304635018,-0.8718190550216358,1.2467816399327536,-4.0,0.0,0.0,3:30 PM ET,0.3661347118914793,0.29995625302049933,139.5,0,0,Marquette
865,50,66.0,-0.47969674284567754,-0.09339409036899125,-1.236111183503824,-0.4829702211247129,-1.7021136578768234,0.7897943244968643,-1.6533376617031708,-0.42263858561503326,-1.3972694115360675,IUPUI2014,Marquette,1.8777956088403567,2013-12-14,0.0,0.6897531752418022,old,86,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,1.0,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",36,2.447772013611676,2.010578423532217,1.3598437809013375,-18.5,0.0,0.0,3:00 PM ET,2.076096829809554,-0.10994587923302596,141.5,1,1,Marquette
866,53,67.4,1.3491571264300433,1.064212917382774,-0.8936990959384358,-0.11551826297680798,0.768512752312194,-0.4946506555188874,0.23877316057968653,2.600389639754713,-1.0064209274405087,Ball State2014,Marquette,1.8216033413791881,2013-12-17,-1.1857832000524022,2.5186070445175233,old,91,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,1.0,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",38,1.7205956187392635,-0.46004798665680036,0.9923918227534326,-19.5,0.38634873058182473,0.0,9:00 PM ET,1.6852483457139953,2.9130823461367203,136.0,1,0,Marquette
867,48,67.2,1.8502129810261314,-0.19863109107369717,-0.5512870083730474,-1.0200153907255047,-0.8135550366684919,0.723925351162723,-1.4678366006950474,0.24345237929694388,-0.7132845643688385,Samford2014,Samford,1.2315845330369297,2013-12-28,0.0,3.0196628991136114,old,71,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,0.0,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",23,2.772680615575946,1.1220198023238854,1.8968889505021294,-24.0,0.0,0.0,2:00 PM ET,1.3921119826423252,0.5561450856789512,144.0,1,1,Marquette
868,56,67.2,1.2739987482406299,0.8537389159733612,-0.24000329240451268,-0.08725272773466121,0.616807621861991,0.9215322711651467,-0.5959816139568681,0.24345237929694388,0.21498058535811723,DePaul2014,DePaul,0.48703698917646154,2014-01-04,-0.9753091986429895,2.4434486663281096,old,66,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,0.0,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",10,1.3492715022086714,-0.3083428562065974,0.9641262875112858,-12.0,0.0,0.0,2:00 PM ET,0.4638468329153693,0.5561450856789512,136.5,1,1,Marquette
869,66,66.0,0.6226261372657151,0.7485019152686552,0.44482088272626213,0.760713329529742,-0.9652601671186954,0.09817010448838163,0.42427422158781003,-0.06397421989319865,-0.07815577771355299,Seton Hall2014,Seton Hall,0.12178725067887397,2014-01-11,-0.8700721979382835,1.792076055353195,old,67,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,0.0,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",1,0.35907385812708875,1.2737249327740892,0.1161602302468826,-10.5,0.20084766957370126,0.0,2:00 PM ET,0.7569831959870396,0.24871848648880865,136.5,1,1,Marquette
870,94,67.8,0.09651748993982392,0.7485019152686552,0.3825641395325569,0.9868376114669193,0.7901849138050802,0.22990805115666405,1.0549778290154288,-0.7300651848051758,0.6058290694536762,Villanova2014,Villanova,-0.9458658310833085,2014-01-25,-0.8700721979382835,1.2659674080273038,old,85,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,0.0,0.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",-9,-0.9096168733524387,-0.48172014814968656,-0.10996405169029466,2.5,-0.4298559378539175,0.0,2:00 PM ET,0.07299834881981038,-0.4173724784231685,138.0,1,1,Villanova
871,50,64.9,-0.42959115738606873,1.5903979209063026,0.1024087951608756,0.08234048371822257,1.2019559821699155,-0.5934541155201011,-0.5959816139568681,-0.8325407178685585,-1.0064209274405087,Providence2014,Marquette,-0.6930006275080555,2014-01-30,-1.711968203575931,0.7398587607014111,old,61,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,1.0,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",11,0.3436020199383149,-0.8934912165145219,0.7945330760584021,-5.5,0.0,0.0,7:00 PM ET,1.6852483457139953,-0.5198480114865512,134.0,1,1,Marquette
872,62,63.9,-0.9055942192523518,-0.0232360898991873,-0.9248274675352892,0.5628545828347177,0.053331423046952785,-1.0216024421920171,-0.6330818261584927,-1.601107215843917,-0.3224360802732782,Butler2014,Tie,0.5010850560417526,2014-02-04,0.0,0.26385569883512794,old,69,66.1,0.12157028266962834,1.1694499180874798,Marquette2014,0.5,1.0,-0.7069288663573149,0.3084647656553936,0.8768735597766246,0.6251218911615113,-1.6162374495015461,-0.6788274182734866,0.3126927063820073,"BMO Harris Bradley Center, Milwaukee, Wisconsin",7,0.09605260891791811,0.25513334260844084,0.31401897694190695,-7.0,0.0,0.0,9:00 PM ET,1.0012634985467648,-1.2884145094619097,129.0,1,0,Marquette
