,Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
16519,Connecticut,12/31/2015,1.13632,1.1889399999999999,1.21655,1.02091,1.00537,0.9017879999999999,0.907834,0.824947,1.01233,0.9417200000000001
22436,Coppin State,01/16/2016,0.9002899999999999,1.02552,0.894343,0.9025709999999999,0.9376680000000001,1.15192,1.27275,1.06245,1.18624,1.11138
23138,Coppin State,01/18/2016,0.902378,0.985036,0.894343,0.905217,0.9376680000000001,1.13236,1.0840100000000001,1.06245,1.15706,1.11138
25950,Coppin State,01/27/2016,0.9041319999999999,0.9383459999999999,0.894343,0.907306,0.9376680000000001,1.11658,0.92391,1.06245,1.1341299999999999,1.11138
27000,Coppin State,01/30/2016,0.9084120000000001,0.9487450000000001,0.9111370000000001,0.907306,0.9376680000000001,1.1046799999999999,0.8700680000000001,1.0320799999999999,1.1341299999999999,1.11138
27693,Coppin State,02/01/2016,0.917502,0.9939540000000001,0.93839,0.907306,0.9376680000000001,1.10437,0.962893,1.0434,1.1341299999999999,1.11138
29465,Coppin State,02/06/2016,0.900697,0.882024,0.93839,0.88366,0.9376680000000001,1.10588,1.04768,1.0434,1.13411,1.11138
30161,Coppin State,02/08/2016,0.909969,0.918877,0.93839,0.8980440000000001,0.9376680000000001,1.10808,1.12751,1.0434,1.13521,1.11138
31922,Coppin State,02/13/2016,0.904015,0.823799,0.93839,0.890595,0.9376680000000001,1.0978700000000001,1.0591700000000002,1.0434,1.11913,1.11138
32610,Coppin State,02/15/2016,0.9194709999999999,1.0382200000000001,0.983298,0.890595,0.9376680000000001,1.09063,0.994226,1.0276399999999999,1.11913,1.11138
33666,Coppin State,02/18/2016,0.919064,0.980447,0.974168,0.890595,0.9376680000000001,1.08528,0.931424,1.01975,1.11913,1.11138
35070,Coppin State,02/22/2016,0.922724,1.06158,0.9783350000000001,0.890595,0.9376680000000001,1.0764200000000002,0.9172389999999999,1.0024899999999999,1.11913,1.11138
36820,Coppin State,02/27/2016,0.927484,0.9888469999999999,0.9783350000000001,0.8998799999999999,0.9376680000000001,1.07941,0.9934459999999999,1.0024899999999999,1.12116,1.11138
38579,Coppin State,03/03/2016,0.926848,0.987599,0.971234,0.8998799999999999,0.9376680000000001,1.0736700000000001,0.98311,0.9955149999999999,1.12116,1.11138
39979,Coppin State,03/07/2016,0.9315969999999999,1.00455,0.971234,0.9087729999999999,0.9376680000000001,1.06863,1.00455,0.9955149999999999,1.1107200000000002,1.11138
41021,Coppin State,03/10/2016,0.939853,1.0399100000000001,0.971234,0.9229200000000001,0.9376680000000001,1.06797,0.975453,0.9955149999999999,1.10707,1.11138
49440,Coppin State,04/04/2016,0.944147,1.0924200000000002,0.971234,0.9302889999999999,0.9376680000000001,1.07244,1.0618299999999998,0.9955149999999999,1.11179,1.11138
305,Coppin State,11/13/2015,0.0,0.0,0.0,0.0,0.9376680000000001,0.0,0.0,0.0,0.0,1.11138
890,Coppin State,11/15/2015,0.906259,0.906259,0.0,0.906259,0.9376680000000001,1.21212,1.21212,0.0,1.21212,1.11138
5582,Coppin State,11/28/2015,0.861718,0.861718,0.0,0.861718,0.9376680000000001,1.22271,1.22271,0.0,1.22271,1.11138
6973,Coppin State,12/02/2015,0.8926360000000001,0.8926360000000001,0.9587549999999999,0.861718,0.9376680000000001,1.15448,1.15448,1.0085600000000001,1.22271,1.11138
8024,Coppin State,12/05/2015,0.8964260000000001,0.8928389999999999,0.9587549999999999,0.876394,0.9376680000000001,1.11448,1.07885,1.0085600000000001,1.14852,1.11138
8729,Coppin State,12/07/2015,0.8901020000000001,0.910366,0.9111899999999999,0.876394,0.9376680000000001,1.072,0.964406,0.9542870000000001,1.14852,1.11138
9443,Coppin State,12/09/2015,0.8797149999999999,0.8654790000000001,0.883308,0.876394,0.9376680000000001,1.1022399999999999,1.04469,1.05218,1.14852,1.11138
10857,Coppin State,12/13/2015,0.867194,0.824191,0.883308,0.855698,0.9376680000000001,1.1051799999999998,1.0915,1.05218,1.14299,1.11138
12619,Coppin State,12/18/2015,0.8486889999999999,0.77081,0.883308,0.828731,0.9376680000000001,1.11628,1.19954,1.05218,1.15323,1.11138
12958,Coppin State,12/19/2015,0.8800129999999999,0.880624,0.883308,0.878439,0.9376680000000001,1.12065,1.15849,1.05218,1.15334,1.11138
13667,Coppin State,12/21/2015,0.862848,0.8525219999999999,0.883308,0.854367,0.9376680000000001,1.12297,1.16526,1.05218,1.15232,1.11138
15770,Coppin State,12/28/2015,0.868281,0.923767,0.894343,0.854367,0.9376680000000001,1.12104,1.1345299999999998,1.06245,1.15232,1.11138
16470,Coppin State,12/30/2015,0.883459,0.895065,0.894343,0.878318,0.9376680000000001,1.14343,1.22012,1.06245,1.1816799999999998,1.11138
16812,Coppin State,12/31/2015,0.897068,1.0204799999999998,0.894343,0.8982110000000001,0.9376680000000001,1.15635,1.27674,1.06245,1.19573,1.11138
18880,Cornell,01/06/2016,0.9393299999999999,0.9081299999999999,0.990575,0.9023540000000001,0.9159290000000001,1.0483,0.957098,0.933377,1.13123,0.940895
22391,Cornell,01/16/2016,0.9482280000000001,0.9792629999999999,0.990575,0.921659,0.9159290000000001,1.04546,0.974792,0.933377,1.11578,0.940895
24503,Cornell,01/23/2016,0.9454239999999999,0.981972,0.990575,0.920256,0.9159290000000001,1.03941,1.00827,0.933377,1.09851,0.940895
26613,Cornell,01/29/2016,0.945084,0.968111,0.982575,0.920256,0.9159290000000001,1.04273,1.02044,0.9585030000000001,1.09851,0.940895
26959,Cornell,01/30/2016,0.948743,0.9510120000000001,0.982575,0.92858,0.9159290000000001,1.03046,0.964282,0.9585030000000001,1.07334,0.940895
29064,Cornell,02/05/2016,0.9532149999999999,0.990574,0.982575,0.937277,0.9159290000000001,1.0271299999999999,0.9682639999999999,0.9585030000000001,1.06439,0.940895
29405,Cornell,02/06/2016,0.9570059999999999,1.0164,0.982575,0.9443090000000001,0.9159290000000001,1.0310700000000002,0.9729610000000001,0.9585030000000001,1.0671,0.940895
31529,Cornell,02/12/2016,0.949831,0.9559200000000001,0.982575,0.9346459999999999,0.9159290000000001,1.0420399999999999,1.10685,0.9585030000000001,1.0807799999999999,0.940895
31891,Cornell,02/13/2016,0.942818,0.8796350000000001,0.958095,0.9346459999999999,0.9159290000000001,1.04993,1.18844,0.992245,1.0807799999999999,0.940895
33990,Cornell,02/19/2016,0.9481649999999999,0.891624,0.9701059999999999,0.9346459999999999,0.9159290000000001,1.05491,1.20741,1.0129299999999999,1.0807799999999999,0.940895
34344,Cornell,02/20/2016,0.9441719999999999,0.9081889999999999,0.9579,0.9346459999999999,0.9159290000000001,1.05321,1.12421,1.01347,1.0807799999999999,0.940895
36445,Cornell,02/26/2016,0.947466,0.978166,0.964174,0.9346459999999999,0.9159290000000001,1.05312,1.0742399999999999,1.01708,1.0807799999999999,0.940895
36801,Cornell,02/27/2016,0.943737,0.9126479999999999,0.964174,0.929205,0.9159290000000001,1.0514700000000001,1.02728,1.01708,1.07592,0.940895
38909,Cornell,03/04/2016,0.945263,0.9539059999999999,0.964174,0.9325399999999999,0.9159290000000001,1.05697,1.08679,1.01708,1.08381,0.940895
39260,Cornell,03/05/2016,0.9437459999999999,0.912784,0.958975,0.9325399999999999,0.9159290000000001,1.0637,1.15173,1.03637,1.08381,0.940895
49434,Cornell,04/04/2016,0.9487260000000001,0.9940680000000001,0.9690340000000001,0.9325399999999999,0.9159290000000001,1.06261,1.16391,1.0360200000000002,1.08381,0.940895
164,Cornell,11/13/2015,0.0,0.0,0.0,0.0,0.9159290000000001,0.0,0.0,0.0,0.0,0.940895
1152,Cornell,11/16/2015,1.0591700000000002,1.0591700000000002,0.0,1.0591700000000002,0.9159290000000001,1.51684,1.51684,0.0,1.51684,0.940895
1854,Cornell,11/18/2015,1.0607600000000001,1.0607600000000001,0.0,1.0607600000000001,0.9159290000000001,1.24727,1.24727,0.0,1.24727,0.940895
2917,Cornell,11/21/2015,1.0581399999999999,1.0581399999999999,1.0519,1.0607600000000001,0.9159290000000001,1.11966,1.11966,0.816609,1.24727,0.940895
4372,Cornell,11/25/2015,1.00839,0.992267,1.0519,0.9955629999999999,0.9159290000000001,1.13444,1.0130299999999999,0.816609,1.22813,0.940895
5853,Cornell,11/29/2015,0.9530569999999999,0.867347,1.0519,0.9303799999999999,0.9159290000000001,1.17001,1.10853,0.816609,1.25109,0.940895
6561,Cornell,12/01/2015,0.9533729999999999,0.839333,1.0519,0.935377,0.9159290000000001,1.13935,1.16078,0.816609,1.1982899999999999,0.940895
7956,Cornell,12/05/2015,0.964318,0.9032889999999999,1.04017,0.935377,0.9159290000000001,1.12168,1.10402,0.920911,1.1982899999999999,0.940895
12847,Cornell,12/19/2015,0.974406,1.00872,1.0408,0.935377,0.9159290000000001,1.08267,0.9423,0.8859739999999999,1.1982899999999999,0.940895
14292,Cornell,12/23/2015,0.9494440000000001,0.9412809999999999,1.0408,0.903317,0.9159290000000001,1.07786,0.950161,0.8859739999999999,1.17475,0.940895
15710,Cornell,12/28/2015,0.939261,0.879073,0.992065,0.903317,0.9159290000000001,1.06587,0.931817,0.9059370000000001,1.17475,0.940895
16771,Cornell,12/31/2015,0.9355760000000001,0.82394,0.992065,0.9023540000000001,0.9159290000000001,1.0478,0.9475309999999999,0.9059370000000001,1.13123,0.940895
17214,Creighton,01/02/2016,1.15162,1.27005,1.25298,1.0189700000000002,1.0215,0.9915709999999999,1.01339,0.9773209999999999,1.0102200000000001,1.01506
18267,Creighton,01/05/2016,1.14202,1.1663,1.22606,1.0189700000000002,1.0215,1.0044799999999998,1.06949,1.0005600000000001,1.0102200000000001,1.01506
19670,Creighton,01/09/2016,1.14162,1.0745200000000001,1.21749,1.0189700000000002,1.0215,1.00121,1.03247,0.9956370000000001,1.0102200000000001,1.01506
20724,Creighton,01/12/2016,1.1389,1.07657,1.21749,1.0297399999999999,1.0215,0.994966,1.0116,0.9956370000000001,0.994034,1.01506
22487,Creighton,01/17/2016,1.11642,0.9809899999999999,1.1735200000000001,1.0297399999999999,1.0215,0.9813430000000001,0.8589530000000001,0.972983,0.994034,1.01506
24237,Creighton,01/23/2016,1.12371,1.02439,1.1735200000000001,1.05714,1.0215,0.987759,0.9131469999999999,0.972983,1.0075100000000001,1.01506
25289,Creighton,01/26/2016,1.11915,1.0001200000000001,1.16185,1.05714,1.0215,0.984231,0.9195399999999999,0.9682059999999999,1.0075100000000001,1.01506
26700,Creighton,01/30/2016,1.1143299999999998,1.1012600000000001,1.16185,1.05265,1.0215,0.986296,1.0172700000000001,0.9682059999999999,1.00978,1.01506
28106,Creighton,02/03/2016,1.10764,0.999583,1.14695,1.05265,1.0215,0.9911399999999999,1.01386,0.977814,1.00978,1.01506
29163,Creighton,02/06/2016,1.09959,0.95785,1.14695,1.03912,1.0215,1.00237,1.13378,0.977814,1.03372,1.01506
30212,Creighton,02/09/2016,1.1032,1.01963,1.14975,1.03912,1.0215,0.9975940000000001,1.08245,0.971354,1.03372,1.01506
31624,Creighton,02/13/2016,1.0948200000000001,0.9986709999999999,1.13242,1.03912,1.0215,0.986043,0.9478120000000001,0.9538559999999999,1.03372,1.01506
32681,Creighton,02/16/2016,1.08948,1.0120799999999999,1.13242,1.03126,1.0215,0.9830459999999999,0.835083,0.9538559999999999,1.02262,1.01506
35494,Creighton,02/24/2016,1.08616,0.950334,1.13242,1.0287600000000001,1.0215,0.990308,0.932232,0.9538559999999999,1.03554,1.01506
36908,Creighton,02/28/2016,1.07991,0.950298,1.11873,1.0287600000000001,1.0215,0.9896719999999999,1.02122,0.9548629999999999,1.03554,1.01506
37952,Creighton,03/02/2016,1.0875,1.0704200000000001,1.1293,1.0287600000000001,1.0215,0.981289,0.966096,0.942691,1.03554,1.01506
39012,Creighton,03/05/2016,1.0827799999999999,1.05172,1.1293,1.0222,1.0215,0.9817790000000001,0.903457,0.942691,1.0326799999999998,1.01506
40763,Creighton,03/10/2016,1.08512,1.13181,1.1293,1.03209,1.0215,0.9899020000000001,0.99197,0.942691,1.04657,1.01506
42518,Creighton,03/15/2016,1.08264,1.03647,1.1293,1.03031,1.0215,0.99377,1.1124100000000001,0.942691,1.05106,1.01506
43919,Creighton,03/19/2016,1.08291,1.0842200000000002,1.12744,1.03031,1.0215,0.9890129999999999,1.06144,0.936477,1.05106,1.01506
44966,Creighton,03/22/2016,1.08683,1.10542,1.13221,1.03031,1.0215,0.982367,0.900536,0.9272090000000001,1.05106,1.01506
49179,Creighton,04/04/2016,1.0861299999999998,1.1243299999999998,1.13221,1.03246,1.0215,0.98714,0.914392,0.9272090000000001,1.05693,1.01506
588,Creighton,11/14/2015,0.0,0.0,0.0,0.0,1.0215,0.0,0.0,0.0,0.0,1.01506
1423,Creighton,11/17/2015,1.2470700000000001,1.2470700000000001,1.2470700000000001,0.0,1.0215,0.938652,0.938652,0.938652,0.0,1.01506
2123,Creighton,11/19/2015,1.24296,1.24296,1.24296,0.0,1.0215,0.938565,0.938565,0.938565,0.0,1.01506
3572,Creighton,11/23/2015,1.11005,1.11005,1.24296,0.8393870000000001,1.0215,0.995215,0.995215,0.938565,1.11057,1.01506
4278,Creighton,11/25/2015,1.10239,1.05731,1.24296,0.960461,1.0215,0.9845079999999999,0.998798,0.938565,1.0308899999999999,1.01506
5308,Creighton,11/28/2015,1.1217700000000002,1.04121,1.24296,1.04121,1.0215,0.9749,0.999052,0.938565,0.999052,1.01506
6685,Creighton,12/02/2015,1.1669399999999999,1.2257,1.29919,1.04121,1.0215,0.976769,0.957716,0.9533309999999999,0.999052,1.01506
7740,Creighton,12/05/2015,1.1594200000000001,1.2414100000000001,1.2545,1.04121,1.0215,0.997815,1.01695,0.996821,0.999052,1.01506
9150,Creighton,12/09/2015,1.13612,1.16372,1.2545,1.02178,1.0215,0.9978549999999999,1.042,0.996821,0.9988540000000001,1.01506
10207,Creighton,12/12/2015,1.1267399999999999,1.0407,1.2125299999999999,1.02178,1.0215,0.9809260000000001,0.9898239999999999,0.966274,0.9988540000000001,1.01506
12658,Creighton,12/19/2015,1.13795,1.0858299999999999,1.21749,1.02178,1.0215,0.972915,0.9124610000000001,0.9551569999999999,0.9988540000000001,1.01506
13366,Creighton,12/21/2015,1.1193799999999998,1.07561,1.21749,1.0054,1.0215,0.9856309999999999,0.953677,0.9551569999999999,1.0210299999999999,1.01506
15466,Creighton,12/28/2015,1.1362299999999999,1.16412,1.2317,1.0054,1.0215,0.988984,1.0126600000000001,0.9655959999999999,1.0210299999999999,1.01506
16512,Creighton,12/31/2015,1.1562299999999999,1.21566,1.25298,1.0054,1.0215,0.994402,1.0642399999999999,0.9773209999999999,1.0210299999999999,1.01506
18131,Dartmouth,01/04/2016,0.967859,0.982403,1.0766,0.884017,0.980916,0.979776,0.972275,0.92758,1.0200200000000001,0.977709
19870,Dartmouth,01/09/2016,0.981492,1.10684,1.0766,0.919266,0.980916,1.00675,1.0572,0.92758,1.05855,0.977709
20927,Dartmouth,01/12/2016,0.981554,1.0417299999999998,1.0766,0.927092,0.980916,1.01257,1.1434799999999998,0.92758,1.06128,0.977709
24421,Dartmouth,01/23/2016,0.994992,1.09004,1.09313,0.927092,0.980916,1.0125,1.12715,0.9420059999999999,1.06128,0.977709
26536,Dartmouth,01/29/2016,0.9882,1.0147700000000002,1.06322,0.927092,0.980916,0.992041,0.9337780000000001,0.907049,1.06128,0.977709
26904,Dartmouth,01/30/2016,0.980463,0.975727,1.03751,0.927092,0.980916,0.9993700000000001,0.942081,0.9332,1.06128,0.977709
29021,Dartmouth,02/05/2016,0.979981,0.912158,1.02958,0.927092,0.980916,1.00106,0.9493889999999999,0.944599,1.06128,0.977709
29379,Dartmouth,02/06/2016,0.9740790000000001,0.906424,1.02958,0.921566,0.980916,0.999503,1.03526,0.944599,1.05145,0.977709
31477,Dartmouth,02/12/2016,0.9784459999999999,0.967968,1.02958,0.9345399999999999,0.980916,1.01242,1.0802,0.944599,1.07065,0.977709
31835,Dartmouth,02/13/2016,0.9764149999999999,0.956099,1.0202200000000001,0.9345399999999999,0.980916,1.01587,1.1002299999999998,0.9585670000000001,1.07065,0.977709
33925,Dartmouth,02/19/2016,0.987276,1.06712,1.03712,0.9345399999999999,0.980916,1.01318,1.09596,0.9588700000000001,1.07065,0.977709
34274,Dartmouth,02/20/2016,0.98879,1.0514299999999999,1.03712,0.942622,0.980916,1.0056399999999999,0.964571,0.9588700000000001,1.05031,0.977709
36392,Dartmouth,02/26/2016,0.9809629999999999,1.01021,1.03712,0.931536,0.980916,1.0089,0.9640780000000001,0.9588700000000001,1.05294,0.977709
36735,Dartmouth,02/27/2016,0.9842569999999999,0.9643959999999999,1.03712,0.9416540000000001,0.980916,1.01148,1.0002799999999998,0.9588700000000001,1.05388,0.977709
38846,Dartmouth,03/04/2016,0.9840180000000001,0.950368,1.03712,0.944304,0.980916,1.01296,1.0646,0.9588700000000001,1.05341,0.977709
39192,Dartmouth,03/05/2016,0.9867440000000001,1.02914,1.0387899999999999,0.944304,0.980916,1.01024,1.02004,0.95729,1.05341,0.977709
49381,Dartmouth,04/04/2016,0.983798,0.98015,1.02835,0.944304,0.980916,1.0164,1.05555,0.974641,1.05341,0.977709
172,Dartmouth,11/13/2015,0.0,0.0,0.0,0.0,0.980916,0.0,0.0,0.0,0.0,0.977709
1640,Dartmouth,11/17/2015,0.881434,0.881434,0.0,0.881434,0.980916,1.1050799999999998,1.1050799999999998,0.0,1.1050799999999998,0.977709
5936,Dartmouth,11/29/2015,0.8630709999999999,0.8630709999999999,0.0,0.8630709999999999,0.980916,1.0423200000000001,1.0423200000000001,0.0,1.0423200000000001,0.977709
6889,Dartmouth,12/02/2015,0.971302,0.971302,1.22386,0.8630709999999999,0.980916,0.989892,0.989892,0.8675450000000001,1.0423200000000001,0.977709
7949,Dartmouth,12/05/2015,0.9684450000000001,1.00073,1.0903200000000002,0.8630709999999999,0.980916,1.0004899999999999,0.9616790000000001,0.9521069999999999,1.0423200000000001,0.977709
9341,Dartmouth,12/09/2015,0.977194,1.06169,1.06169,0.8630709999999999,0.980916,0.977194,0.928975,0.928975,1.0423200000000001,0.977709
10360,Dartmouth,12/12/2015,0.9927010000000001,1.01432,1.06169,0.930233,0.980916,0.9693430000000001,0.9485790000000001,0.928975,1.0059,0.977709
11093,Dartmouth,12/14/2015,0.9769639999999999,0.9886159999999999,1.06169,0.916004,0.980916,0.985191,0.964266,0.928975,1.0256399999999999,0.977709
12872,Dartmouth,12/19/2015,0.9627110000000001,0.9375379999999999,1.06169,0.905884,0.980916,0.9824309999999999,0.991533,0.928975,1.01312,0.977709
13951,Dartmouth,12/22/2015,0.941401,0.832559,1.06169,0.884017,0.980916,0.990614,1.0357399999999999,0.928975,1.0200200000000001,0.977709
16726,Dartmouth,12/31/2015,0.963717,0.933056,1.0897,0.884017,0.980916,0.9737709999999999,0.9473370000000001,0.900667,1.0200200000000001,0.977709
18670,Davidson,01/06/2016,1.0709799999999998,1.01499,1.14022,0.9913770000000001,1.13829,1.07335,1.16769,1.00909,1.14724,1.01072
19724,Davidson,01/09/2016,1.06693,0.9787819999999999,1.12322,0.9913770000000001,1.13829,1.05711,1.09782,0.989958,1.14724,1.01072
20771,Davidson,01/12/2016,1.07151,1.08676,1.12405,0.9913770000000001,1.13829,1.05633,1.0644,0.996733,1.14724,1.01072
22172,Davidson,01/16/2016,1.0753,1.09241,1.12405,1.01158,1.13829,1.06676,1.04061,0.996733,1.15828,1.01072
23223,Davidson,01/19/2016,1.07886,1.1301299999999999,1.1245,1.01158,1.13829,1.06027,1.07386,0.9937799999999999,1.15828,1.01072
24970,Davidson,01/25/2016,1.08126,1.12516,1.1245,1.02682,1.13829,1.07133,1.1388200000000002,0.9937799999999999,1.16896,1.01072
26366,Davidson,01/29/2016,1.08546,1.13382,1.1245,1.04179,1.13829,1.06977,1.08413,0.9937799999999999,1.15477,1.01072
28137,Davidson,02/03/2016,1.07518,1.05643,1.10199,1.04179,1.13829,1.06778,1.10609,0.9979319999999999,1.15477,1.01072
29191,Davidson,02/06/2016,1.07508,1.03915,1.10199,1.0447899999999999,1.13829,1.07508,1.0968799999999999,0.9979319999999999,1.16188,1.01072
30589,Davidson,02/10/2016,1.08125,1.05672,1.10199,1.06036,1.13829,1.07389,1.0979,0.9979319999999999,1.1504,1.01072
31631,Davidson,02/13/2016,1.08674,1.16208,1.11084,1.06036,1.13829,1.07135,1.09457,0.999141,1.1504,1.01072
32694,Davidson,02/16/2016,1.0795299999999999,1.10984,1.11084,1.04801,1.13829,1.0653700000000002,0.999339,0.999141,1.13205,1.01072
34085,Davidson,02/20/2016,1.0873,1.13362,1.12345,1.04801,1.13829,1.07131,1.05155,1.01542,1.13205,1.01072
35132,Davidson,02/23/2016,1.09513,1.15796,1.13494,1.04801,1.13829,1.07645,1.11471,1.02948,1.13205,1.01072
36541,Davidson,02/27/2016,1.0923399999999999,1.1927299999999998,1.12744,1.04801,1.13829,1.06831,1.09133,1.0178200000000002,1.13205,1.01072
37945,Davidson,03/02/2016,1.09286,1.13619,1.12744,1.0528600000000001,1.13829,1.0744799999999999,1.09924,1.0178200000000002,1.1400299999999999,1.01072
39004,Davidson,03/05/2016,1.08784,1.0241200000000001,1.12744,1.04513,1.13829,1.07514,1.0637,1.0178200000000002,1.1369799999999999,1.01072
40753,Davidson,03/10/2016,1.09277,1.09655,1.1340700000000001,1.04513,1.13829,1.07708,1.15401,1.02515,1.1369799999999999,1.01072
41104,Davidson,03/11/2016,1.09427,1.10756,1.1340700000000001,1.0514700000000001,1.13829,1.07198,1.04849,1.02515,1.12235,1.01072
41453,Davidson,03/12/2016,1.09553,1.16465,1.1340700000000001,1.0570899999999999,1.13829,1.0722200000000002,1.0459,1.02515,1.11916,1.01072
42511,Davidson,03/15/2016,1.08867,1.04915,1.1340700000000001,1.04586,1.13829,1.07579,1.0633299999999999,1.02515,1.12353,1.01072
49182,Davidson,04/04/2016,1.08523,0.9979969999999999,1.1340700000000001,1.042,1.13829,1.07707,1.12618,1.02515,1.12303,1.01072
688,Davidson,11/14/2015,0.0,0.0,0.0,0.0,1.13829,0.0,0.0,0.0,0.0,1.01072
2916,Davidson,11/21/2015,1.05836,1.05836,1.05836,0.0,1.13829,0.999559,0.999559,0.999559,0.0,1.01072
3595,Davidson,11/23/2015,1.08312,1.08312,1.08312,0.0,1.13829,1.04534,1.04534,1.04534,0.0,1.01072
6390,Davidson,12/01/2015,1.0839,1.0839,1.0839,0.0,1.13829,1.03167,1.03167,1.03167,0.0,1.01072
8090,Davidson,12/06/2015,1.15848,1.1965,1.0839,1.37453,1.13829,1.00639,1.00898,1.03167,0.9331649999999999,1.01072
9188,Davidson,12/09/2015,1.07867,1.07564,1.0839,1.07126,1.13829,1.0429700000000002,1.04135,1.03167,1.05895,1.01072
10223,Davidson,12/12/2015,1.11132,1.13786,1.13268,1.07126,1.13829,1.0599299999999998,1.0872899999999999,1.06045,1.05895,1.01072
13014,Davidson,12/20/2015,1.11989,1.0685,1.1407399999999999,1.07126,1.13829,1.01455,1.02542,0.995511,1.05895,1.01072
14085,Davidson,12/23/2015,1.09113,1.11271,1.1407399999999999,1.01282,1.13829,1.0394,1.0332299999999999,0.995511,1.1086799999999999,1.01072
15488,Davidson,12/28/2015,1.09591,1.06361,1.14022,1.01282,1.13829,1.04372,1.00976,1.00909,1.1086799999999999,1.01072
16568,Davidson,12/31/2015,1.06705,0.939177,1.14022,0.9624780000000001,1.13829,1.05397,1.14937,1.00909,1.1181299999999998,1.01072
18744,Dayton,01/06/2016,1.02347,0.997506,1.06738,0.9570799999999999,1.02732,0.9201590000000001,0.937192,0.881439,0.978709,0.922435
19756,Dayton,01/09/2016,1.04383,1.07702,1.09474,0.9570799999999999,1.02732,0.917851,0.8916350000000001,0.8821370000000001,0.978709,0.922435
20828,Dayton,01/12/2016,1.03492,1.03084,1.09474,0.94796,1.02732,0.920242,0.8685799999999999,0.8821370000000001,0.9756379999999999,0.922435
21867,Dayton,01/15/2016,1.04588,1.15,1.1069200000000001,0.94796,1.02732,0.932529,0.99,0.90566,0.9756379999999999,0.922435
23266,Dayton,01/19/2016,1.04939,1.07741,1.10686,0.94796,1.02732,0.93678,1.0321,0.9147639999999999,0.9756379999999999,0.922435
24661,Dayton,01/24/2016,1.05359,1.1478,1.10686,0.973575,1.02732,0.942976,1.05769,0.9147639999999999,0.985352,0.922435
25722,Dayton,01/27/2016,1.05015,1.073,1.10686,0.974612,1.02732,0.934459,0.944807,0.9147639999999999,0.9606889999999999,0.922435
26775,Dayton,01/30/2016,1.05016,1.05451,1.10216,0.974612,1.02732,0.9146299999999999,0.788505,0.882926,0.9606889999999999,0.922435
29227,Dayton,02/06/2016,1.05059,1.03049,1.0996299999999999,0.974612,1.02732,0.909967,0.688749,0.877232,0.9606889999999999,0.922435
30259,Dayton,02/09/2016,1.06682,1.18161,1.0996299999999999,1.02148,1.02732,0.910417,0.744927,0.877232,0.9562799999999999,0.922435
31314,Dayton,02/12/2016,1.06466,1.1670399999999999,1.09349,1.02148,1.02732,0.9142540000000001,0.911595,0.886194,0.9562799999999999,0.922435
33076,Dayton,02/17/2016,1.06146,1.13622,1.09349,1.01813,1.02732,0.91604,0.9578030000000001,0.886194,0.956421,0.922435
34137,Dayton,02/20/2016,1.05667,0.984927,1.09349,1.01152,1.02732,0.9225129999999999,1.00794,0.886194,0.96704,0.922435
35198,Dayton,02/23/2016,1.0549600000000001,0.9819389999999999,1.08796,1.01152,1.02732,0.929875,1.0474,0.901642,0.96704,0.922435
36624,Dayton,02/27/2016,1.0402200000000001,0.8787719999999999,1.08796,0.9829030000000001,1.02732,0.9185530000000001,0.937659,0.901642,0.938858,0.922435
37679,Dayton,03/01/2016,1.0383,0.8879540000000001,1.0816299999999999,0.9829030000000001,1.02732,0.925364,0.948709,0.914809,0.938858,0.922435
39072,Dayton,03/05/2016,1.04406,0.951042,1.0816299999999999,0.9996649999999999,1.02732,0.93455,0.974467,0.914809,0.957879,0.922435
41193,Dayton,03/11/2016,1.0366,1.00511,1.06574,0.9996649999999999,1.02732,0.9307709999999999,1.0372299999999999,0.9093889999999999,0.957879,0.922435
41553,Dayton,03/12/2016,1.0328700000000002,0.985517,1.06574,0.994282,1.02732,0.92379,0.910049,0.9093889999999999,0.9406979999999999,0.922435
43667,Dayton,03/18/2016,1.0293700000000001,0.9040969999999999,1.06574,0.989949,1.02732,0.925638,0.849683,0.9093889999999999,0.9432450000000001,0.922435
49308,Dayton,04/04/2016,1.02302,0.8938299999999999,1.06574,0.979281,1.02732,0.9302469999999999,0.925271,0.9093889999999999,0.9515979999999999,0.922435
341,Dayton,11/13/2015,0.0,0.0,0.0,0.0,1.02732,0.0,0.0,0.0,0.0,0.922435
1472,Dayton,11/17/2015,1.11628,1.11628,1.11628,0.0,1.02732,0.7043189999999999,0.7043189999999999,0.7043189999999999,0.0,0.922435
2884,Dayton,11/21/2015,1.0949799999999998,1.0949799999999998,1.0949799999999998,0.0,1.02732,0.674345,0.674345,0.674345,0.0,0.922435
4664,Dayton,11/26/2015,1.06362,1.06362,1.06362,0.0,1.02732,0.76234,0.76234,0.76234,0.0,0.922435
4999,Dayton,11/27/2015,1.07504,1.06079,1.06362,1.10886,1.02732,0.832729,0.877102,0.76234,1.04124,0.922435
5710,Dayton,11/29/2015,1.0655,1.0449,1.06362,1.0683200000000002,1.02732,0.862282,0.9935860000000001,0.76234,1.01318,0.922435
7876,Dayton,12/05/2015,1.01035,0.958562,1.06362,0.958562,1.02732,0.909091,1.05176,0.76234,1.05176,0.922435
9254,Dayton,12/09/2015,1.03319,0.978648,1.09069,0.958562,1.02732,0.91732,1.02758,0.8137449999999999,1.05176,0.922435
