,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1,Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
2572,2572,2572,6727,6727,6727,6727,6727,Lehigh,11/30/2016,1.08016,1.11394,1.07212,1.08199,1.05892,1.0697299999999998,1.0476299999999998,0.94516,1.098,1.04728
2573,2573,2573,7766,7766,7766,7766,7766,Lehigh,12/03/2016,1.09544,1.14764,1.07212,1.09977,1.05892,1.10429,1.15657,0.94516,1.1339,1.04728
2574,2574,2574,8836,8836,8836,8836,8836,Lehigh,12/06/2016,1.07894,1.09231,1.02106,1.09977,1.05892,1.07508,1.13899,0.91166,1.1339,1.04728
2575,2575,2575,10262,10262,10262,10262,10262,Lehigh,12/10/2016,1.05353,1.00285,1.02106,1.06348,1.05892,1.05866,1.03761,0.91166,1.10369,1.04728
2576,2576,2576,10948,10948,10948,10948,10948,Lehigh,12/12/2016,1.06818,1.00927,1.02106,1.08051,1.05892,1.04397,0.913602,0.91166,1.0786,1.04728
2577,2577,2577,16902,16902,16902,16902,16902,Lehigh,12/30/2016,1.08175,1.08817,1.08468,1.08051,1.05892,1.01599,0.881106,0.867748,1.0786,1.04728
2578,2578,2578,17268,17268,17268,17268,17268,Lehigh,12/31/2016,1.06126,1.08034,1.08468,1.05263,1.05892,0.993109,0.831355,0.867748,1.03931,1.04728
2579,2579,2579,19959,19959,19959,19959,19959,Lg Beach St,01/07/2017,0.917403,0.8797649999999999,0.946617,0.913277,1.01198,1.1123299999999998,1.06023,0.8743559999999999,1.14593,1.01863
2580,2580,2580,21363,21363,21363,21363,21363,Lg Beach St,01/11/2017,0.92285,0.950864,0.968033,0.913277,1.01198,1.10136,1.1101,0.890976,1.14593,1.01863
2581,2581,2581,22416,22416,22416,22416,22416,Lg Beach St,01/14/2017,0.926793,0.975175,0.9723,0.913277,1.01198,1.09909,1.04642,0.941379,1.14593,1.01863
2582,2582,2582,23445,23445,23445,23445,23445,Lg Beach St,01/17/2017,0.9475,1.08904,0.9723,0.940724,1.01198,1.11414,1.12267,0.941379,1.16135,1.01863
2583,2583,2583,985,985,985,985,985,Lg Beach St,11/13/2016,0.0,0.0,0.0,0.0,1.01198,0.0,0.0,0.0,0.0,1.01863
2584,2584,2584,1725,1725,1725,1725,1725,Lg Beach St,11/15/2016,0.67828,0.67828,0.0,0.67828,1.01198,1.13458,1.13458,0.0,1.13458,1.01863
2585,2585,2585,2427,2427,2427,2427,2427,Lg Beach St,11/17/2016,0.775034,0.775034,0.0,0.775034,1.01198,1.17526,1.17526,0.0,1.17526,1.01863
2586,2586,2586,3498,3498,3498,3498,3498,Lg Beach St,11/20/2016,0.7664979999999999,0.7664979999999999,0.0,0.7664979999999999,1.01198,1.1755799999999998,1.1755799999999998,0.0,1.1755799999999998,1.01863
2587,2587,2587,4194,4194,4194,4194,4194,Lg Beach St,11/22/2016,0.804194,0.847458,0.0,0.804194,1.01198,1.22048,1.25,0.0,1.22048,1.01863
2588,2588,2588,4874,4874,4874,4874,4874,Lg Beach St,11/24/2016,0.862513,0.919827,0.0,0.862513,1.01198,1.20953,1.23199,0.0,1.20953,1.01863
2589,2589,2589,5225,5225,5225,5225,5225,Lg Beach St,11/25/2016,0.8680120000000001,0.967623,0.0,0.8680120000000001,1.01198,1.17939,1.1831200000000002,0.0,1.17939,1.01863
2590,2590,2590,6642,6642,6642,6642,6642,Lg Beach St,11/29/2016,0.867814,0.955862,0.0,0.867814,1.01198,1.13695,1.0213299999999998,0.0,1.13695,1.01863
2591,2591,2591,8050,8050,8050,8050,8050,Lg Beach St,12/03/2016,0.8650129999999999,0.869516,0.0,0.8650129999999999,1.01198,1.1512,1.04614,0.0,1.1512,1.01863
2592,2592,2592,9443,9443,9443,9443,9443,Lg Beach St,12/07/2016,0.889495,0.933647,0.0,0.889495,1.01198,1.15491,1.1046,0.0,1.15491,1.01863
2593,2593,2593,10479,10479,10479,10479,10479,Lg Beach St,12/10/2016,0.909314,1.01324,1.1146200000000002,0.889495,1.01198,1.13959,1.1462,0.980866,1.15491,1.01863
2594,2594,2594,12587,12587,12587,12587,12587,Lg Beach St,12/16/2016,0.914891,1.06026,1.1146200000000002,0.8972870000000001,1.01198,1.13398,1.08382,0.980866,1.1474799999999998,1.01863
2595,2595,2595,14681,14681,14681,14681,14681,Lg Beach St,12/22/2016,0.926706,1.05658,1.1146200000000002,0.911461,1.01198,1.12521,1.0215299999999998,0.980866,1.1369200000000002,1.01863
2596,2596,2596,16795,16795,16795,16795,16795,Lg Beach St,12/29/2016,0.916488,0.943431,0.946617,0.911461,1.01198,1.0993700000000002,0.948345,0.8743559999999999,1.1369200000000002,1.01863
2597,2597,2597,17501,17501,17501,17501,17501,Lg Beach St,12/31/2016,0.91641,0.922257,0.946617,0.911806,1.01198,1.11039,1.01958,0.8743559999999999,1.14637,1.01863
2598,2598,2598,18444,18444,18444,18444,18444,Liberty,01/03/2017,0.989329,1.14936,0.997469,0.983484,0.966215,1.06026,1.12768,0.964716,1.12887,1.06864
2599,2599,2599,19858,19858,19858,19858,19858,Liberty,01/07/2017,0.984743,1.15731,0.986226,0.983484,0.966215,1.06565,1.08195,0.991257,1.12887,1.06864
2600,2600,2600,21259,21259,21259,21259,21259,Liberty,01/11/2017,0.984154,1.08248,0.984836,0.983484,0.966215,1.05206,1.05528,0.973966,1.12887,1.06864
2601,2601,2601,22312,22312,22312,22312,22312,Liberty,01/14/2017,0.986455,0.97396,0.984836,0.987865,0.966215,1.04615,0.984782,0.973966,1.10898,1.06864
2602,2602,2602,23360,23360,23360,23360,23360,Liberty,01/17/2017,0.990882,1.0187700000000002,0.984836,0.995551,0.966215,1.04014,0.924248,0.973966,1.09124,1.06864
2603,2603,2603,1737,1737,1737,1737,1737,Liberty,11/15/2016,0.0,0.0,0.0,0.0,0.966215,0.0,0.0,0.0,0.0,1.06864
2604,2604,2604,3110,3110,3110,3110,3110,Liberty,11/19/2016,0.8440629999999999,0.8440629999999999,0.8440629999999999,0.0,0.966215,0.915594,0.915594,0.915594,0.0,1.06864
2605,2605,2605,3853,3853,3853,3853,3853,Liberty,11/21/2016,0.7249939999999999,0.7249939999999999,0.8440629999999999,0.6178600000000001,0.966215,1.02312,1.02312,0.915594,1.11987,1.06864
2606,2606,2606,4519,4519,4519,4519,4519,Liberty,11/23/2016,0.8644,0.8644,0.998081,0.6178600000000001,0.966215,1.03185,1.03185,0.984121,1.11987,1.06864
2607,2607,2607,5547,5547,5547,5547,5547,Liberty,11/26/2016,0.915187,0.93828,1.02651,0.6178600000000001,0.966215,0.99233,1.01724,0.944578,1.11987,1.06864
2608,2608,2608,7981,7981,7981,7981,7981,Liberty,12/03/2016,0.938674,1.09248,1.02651,0.813092,0.966215,1.02659,1.02908,0.944578,1.14384,1.06864
2609,2609,2609,9053,9053,9053,9053,9053,Liberty,12/06/2016,0.931463,1.00404,1.02651,0.8408479999999999,0.966215,1.02085,1.00894,0.944578,1.09356,1.06864
2610,2610,2610,10467,10467,10467,10467,10467,Liberty,12/10/2016,0.921687,0.930625,0.985679,0.8408479999999999,0.966215,1.00492,1.02224,0.934758,1.09356,1.06864
2611,2611,2611,13620,13620,13620,13620,13620,Liberty,12/19/2016,0.935884,0.930985,0.997469,0.8408479999999999,0.966215,1.01538,0.995706,0.964716,1.09356,1.06864
2612,2612,2612,14310,14310,14310,14310,14310,Liberty,12/21/2016,0.941652,0.96398,0.997469,0.875474,0.966215,1.04018,1.08254,0.964716,1.12964,1.06864
2613,2613,2613,16776,16776,16776,16776,16776,Liberty,12/29/2016,0.937558,0.979395,0.997469,0.878993,0.966215,1.06119,1.20953,0.964716,1.1555,1.06864
2614,2614,2614,17437,17437,17437,17437,17437,Liberty,12/31/2016,0.959855,1.02955,0.997469,0.928893,0.966215,1.05127,1.15561,0.964716,1.12251,1.06864
2615,2615,2615,21549,21549,21549,21549,21549,Lipscomb,01/12/2017,1.01849,1.13487,1.08441,0.984587,1.01352,1.05865,1.03958,1.00138,1.08809,1.0791
2616,2616,2616,22232,22232,22232,22232,22232,Lipscomb,01/14/2017,1.02941,1.10698,1.1021299999999998,0.984587,1.01352,1.04622,0.960534,0.978272,1.08809,1.0791
2617,2617,2617,23293,23293,23293,23293,23293,Lipscomb,01/17/2017,1.02853,1.08745,1.0897,0.984587,1.01352,1.04735,0.981256,0.990634,1.08809,1.0791
2618,2618,2618,982,982,982,982,982,Lipscomb,11/13/2016,0.0,0.0,0.0,0.0,1.01352,0.0,0.0,0.0,0.0,1.0791
2619,2619,2619,2691,2691,2691,2691,2691,Lipscomb,11/18/2016,0.922084,0.922084,0.0,0.922084,1.01352,1.09421,1.09421,0.0,1.09421,1.0791
2620,2620,2620,2984,2984,2984,2984,2984,Lipscomb,11/19/2016,0.983182,0.983182,0.0,0.983182,1.01352,1.15783,1.15783,0.0,1.15783,1.0791
2621,2621,2621,3372,3372,3372,3372,3372,Lipscomb,11/20/2016,0.959829,0.959829,0.0,0.959829,1.01352,1.15265,1.15265,0.0,1.15265,1.0791
2622,2622,2622,5519,5519,5519,5519,5519,Lipscomb,11/26/2016,0.941517,0.948393,0.0,0.941517,1.01352,1.13753,1.15286,0.0,1.13753,1.0791
2623,2623,2623,6595,6595,6595,6595,6595,Lipscomb,11/29/2016,0.929185,0.893497,0.0,0.929185,1.01352,1.14539,1.13718,0.0,1.14539,1.0791
2624,2624,2624,7306,7306,7306,7306,7306,Lipscomb,12/01/2016,0.918068,0.8752059999999999,0.0,0.918068,1.01352,1.10472,1.05553,0.0,1.10472,1.0791
2625,2625,2625,7948,7948,7948,7948,7948,Lipscomb,12/03/2016,0.964848,0.995745,1.21709,0.918068,1.01352,1.08751,1.02128,0.994734,1.10472,1.0791
2626,2626,2626,9000,9000,9000,9000,9000,Lipscomb,12/06/2016,0.966035,1.02814,1.1056700000000002,0.918068,1.01352,1.07589,0.958733,0.991944,1.10472,1.0791
2627,2627,2627,10410,10410,10410,10410,10410,Lipscomb,12/10/2016,0.962445,1.0478,1.0478,0.918068,1.01352,1.0624,0.981006,0.981006,1.10472,1.0791
2628,2628,2628,12123,12123,12123,12123,12123,Lipscomb,12/15/2016,0.989062,1.0455,1.09135,0.918068,1.01352,1.06081,0.99856,0.997537,1.10472,1.0791
2629,2629,2629,12822,12822,12822,12822,12822,Lipscomb,12/17/2016,0.992011,1.05991,1.09135,0.932749,1.01352,1.07497,1.07258,0.997537,1.12116,1.0791
2630,2630,2630,13873,13873,13873,13873,13873,Lipscomb,12/20/2016,0.989888,1.07023,1.09135,0.937532,1.01352,1.06333,1.06605,0.997537,1.09728,1.0791
2631,2631,2631,16642,16642,16642,16642,16642,Lipscomb,12/29/2016,1.0117,1.08639,1.09135,0.975173,1.01352,1.06578,1.08217,0.997537,1.09707,1.0791
2632,2632,2632,17335,17335,17335,17335,17335,Lipscomb,12/31/2016,1.01583,1.10191,1.09135,0.984587,1.01352,1.06159,1.01325,0.997537,1.08809,1.0791
2633,2633,2633,18937,18937,18937,18937,18937,Longwood,01/04/2017,0.8725719999999999,0.953465,0.99357,0.805884,1.03126,1.09917,1.06846,1.08518,1.10688,1.12148
2634,2634,2634,19980,19980,19980,19980,19980,Longwood,01/07/2017,0.892018,1.03098,1.0169700000000002,0.805884,1.03126,1.09663,0.983684,1.08177,1.10688,1.12148
2635,2635,2635,21387,21387,21387,21387,21387,Longwood,01/11/2017,0.890784,0.945484,1.0169700000000002,0.81475,1.03126,1.09839,0.991831,1.08177,1.1084,1.12148
2636,2636,2636,22438,22438,22438,22438,22438,Longwood,01/14/2017,0.896394,0.984787,1.0169700000000002,0.8314530000000001,1.03126,1.11039,1.15201,1.08177,1.1258,1.12148
2637,2637,2637,23491,23491,23491,23491,23491,Longwood,01/17/2017,0.901738,0.939196,1.00785,0.8314530000000001,1.03126,1.10527,1.13855,1.07427,1.1258,1.12148
2638,2638,2638,1004,1004,1004,1004,1004,Longwood,11/13/2016,0.0,0.0,0.0,0.0,1.03126,0.0,0.0,0.0,0.0,1.12148
2639,2639,2639,1686,1686,1686,1686,1686,Longwood,11/15/2016,0.815752,0.815752,0.815752,0.0,1.03126,1.1251799999999998,1.1251799999999998,1.1251799999999998,0.0,1.12148
2640,2640,2640,4545,4545,4545,4545,4545,Longwood,11/23/2016,0.812952,0.812952,0.815752,0.810263,1.03126,1.00586,1.00586,1.1251799999999998,0.8912899999999999,1.12148
2641,2641,2641,6292,6292,6292,6292,6292,Longwood,11/28/2016,0.858757,0.858757,0.815752,0.8791209999999999,1.03126,1.05311,1.05311,1.1251799999999998,1.01898,1.12148
2642,2642,2642,7993,7993,7993,7993,7993,Longwood,12/03/2016,0.933457,0.970722,0.989521,0.8791209999999999,1.03126,1.05859,1.03752,1.0994700000000002,1.01898,1.12148
2643,2643,2643,10120,10120,10120,10120,10120,Longwood,12/09/2016,0.920045,0.991037,0.948764,0.8791209999999999,1.03126,1.05462,1.08694,1.07963,1.01898,1.12148
2644,2644,2644,11202,11202,11202,11202,11202,Longwood,12/12/2016,0.8808450000000001,0.902573,0.948764,0.81826,1.03126,1.11394,1.17379,1.07963,1.14556,1.12148
2645,2645,2645,13670,13670,13670,13670,13670,Longwood,12/19/2016,0.8723700000000001,0.791592,0.948764,0.818833,1.03126,1.1439,1.25671,1.07963,1.18895,1.12148
2646,2646,2646,14380,14380,14380,14380,14380,Longwood,12/21/2016,0.8439610000000001,0.721359,0.948764,0.7843399999999999,1.03126,1.11003,1.19931,1.07963,1.12732,1.12148
2647,2647,2647,16837,16837,16837,16837,16837,Longwood,12/29/2016,0.8473959999999999,0.777111,0.948764,0.798605,1.03126,1.1329,1.1727299999999998,1.07963,1.15854,1.12148
2648,2648,2648,17528,17528,17528,17528,17528,Longwood,12/31/2016,0.8745799999999999,0.880067,0.99357,0.798605,1.03126,1.12995,1.0953,1.08518,1.15854,1.12148
2649,2649,2649,18671,18671,18671,18671,18671,Louisville,01/04/2017,1.06608,1.0057,1.1031,0.997321,1.108,0.8460629999999999,0.956156,0.8215540000000001,0.8915879999999999,0.903467
2650,2650,2650,19729,19729,19729,19729,19729,Louisville,01/07/2017,1.06006,0.995396,1.1031,0.993715,1.108,0.8612989999999999,0.995396,0.8215540000000001,0.922566,0.903467
2651,2651,2651,21141,21141,21141,21141,21141,Louisville,01/11/2017,1.05616,1.03226,1.1031,0.993534,1.108,0.855657,0.920268,0.8215540000000001,0.90116,0.903467
2652,2652,2652,22195,22195,22195,22195,22195,Louisville,01/14/2017,1.05618,1.01068,1.09795,0.993534,1.108,0.864816,0.950959,0.840578,0.90116,0.903467
2653,2653,2653,23243,23243,23243,23243,23243,Louisville,01/17/2017,1.05821,1.04906,1.0975,0.993534,1.108,0.870459,0.915627,0.851807,0.90116,0.903467
2654,2654,2654,251,251,251,251,251,Louisville,11/11/2016,0.0,0.0,0.0,0.0,1.108,0.0,0.0,0.0,0.0,0.903467
2655,2655,2655,1119,1119,1119,1119,1119,Louisville,11/14/2016,1.1117,1.1117,1.1117,0.0,1.108,0.669874,0.669874,0.669874,0.0,0.903467
2656,2656,2656,2162,2162,2162,2162,2162,Louisville,11/17/2016,1.13034,1.13034,1.13034,0.0,1.108,0.702282,0.702282,0.702282,0.0,0.903467
2657,2657,2657,4239,4239,4239,4239,4239,Louisville,11/23/2016,1.14566,1.14566,1.14566,0.0,1.108,0.717709,0.717709,0.717709,0.0,0.903467
2658,2658,2658,4642,4642,4642,4642,4642,Louisville,11/24/2016,1.05781,1.04186,1.14566,0.820142,1.108,0.725823,0.7423810000000001,0.717709,0.747776,0.903467
2659,2659,2659,5020,5020,5020,5020,5020,Louisville,11/25/2016,1.03345,0.96905,1.14566,0.865801,1.108,0.7343609999999999,0.755682,0.717709,0.7592409999999999,0.903467
2660,2660,2660,6786,6786,6786,6786,6786,Louisville,11/30/2016,1.02884,0.905837,1.14566,0.905837,1.108,0.779629,0.844823,0.717709,0.844823,0.903467
2661,2661,2661,7844,7844,7844,7844,7844,Louisville,12/03/2016,1.02529,0.975549,1.11153,0.905837,1.108,0.797009,0.905867,0.762486,0.844823,0.903467
2662,2662,2662,9229,9229,9229,9229,9229,Louisville,12/07/2016,1.04011,1.05244,1.11153,0.965309,1.108,0.82342,0.988203,0.762486,0.8872329999999999,0.903467
2663,2663,2663,10280,10280,10280,10280,10280,Louisville,12/10/2016,1.03988,1.06281,1.09724,0.965309,1.108,0.811541,0.877765,0.7533270000000001,0.8872329999999999,0.903467
2664,2664,2664,12697,12697,12697,12697,12697,Louisville,12/17/2016,1.0732700000000002,1.18674,1.14221,0.965309,1.108,0.8256979999999999,0.893543,0.786402,0.8872329999999999,0.903467
2665,2665,2665,14097,14097,14097,14097,14097,Louisville,12/21/2016,1.08135,1.1889,1.14468,0.965309,1.108,0.8182189999999999,0.804656,0.780554,0.8872329999999999,0.903467
2666,2666,2666,16206,16206,16206,16206,16206,Louisville,12/28/2016,1.0749799999999998,1.1772,1.12745,0.965309,1.108,0.830354,0.8851450000000001,0.803141,0.8872329999999999,0.903467
2667,2667,2667,17267,17267,17267,17267,17267,Louisville,12/31/2016,1.06143,1.02042,1.1031,0.965309,1.108,0.8414159999999999,0.895862,0.8215540000000001,0.8872329999999999,0.903467
2668,2668,2668,19085,19085,19085,19085,19085,Loyola Mymt,01/05/2017,1.0219200000000002,0.992651,1.0421200000000002,0.960361,0.999523,1.01018,0.973377,1.00936,1.01266,1.06311
2669,2669,2669,19786,19786,19786,19786,19786,Loyola Mymt,01/07/2017,1.02465,0.976998,1.0421200000000002,0.984126,0.999523,1.01484,1.06237,1.00936,1.02754,1.06311
2670,2670,2670,21544,21544,21544,21544,21544,Loyola Mymt,01/12/2017,1.0217200000000002,1.03063,1.03639,0.984126,0.999523,1.00242,1.01118,0.992622,1.02754,1.06311
2671,2671,2671,22286,22286,22286,22286,22286,Loyola Mymt,01/14/2017,1.0007700000000002,0.914532,1.03639,0.929076,0.999523,1.01869,1.05339,0.992622,1.07114,1.06311
2672,2672,2672,23318,23318,23318,23318,23318,Loyola Mymt,01/17/2017,1.01058,0.94933,1.03639,0.967041,0.999523,1.02654,1.07749,0.992622,1.08375,1.06311
2673,2673,2673,1395,1395,1395,1395,1395,Loyola Mymt,11/14/2016,0.0,0.0,0.0,0.0,0.999523,0.0,0.0,0.0,0.0,1.06311
2674,2674,2674,2358,2358,2358,2358,2358,Loyola Mymt,11/17/2016,0.900774,0.900774,0.0,0.900774,0.999523,1.11189,1.11189,0.0,1.11189,1.06311
2675,2675,2675,5191,5191,5191,5191,5191,Loyola Mymt,11/25/2016,0.917949,0.917949,0.936379,0.900774,0.999523,1.04908,1.04908,0.981688,1.11189,1.06311
2676,2676,2676,8595,8595,8595,8595,8595,Loyola Mymt,12/05/2016,0.998348,0.998348,1.05036,0.900774,0.999523,1.00814,1.00814,0.952828,1.11189,1.06311
2677,2677,2677,9622,9622,9622,9622,9622,Loyola Mymt,12/08/2016,1.01076,1.04816,1.04816,0.900774,0.999523,1.02147,0.990727,0.990727,1.11189,1.06311
2678,2678,2678,10314,10314,10314,10314,10314,Loyola Mymt,12/10/2016,1.01654,1.07951,1.0458,0.900774,0.999523,1.00518,0.977142,0.978213,1.11189,1.06311
2679,2679,2679,12781,12781,12781,12781,12781,Loyola Mymt,12/17/2016,1.01005,1.021,1.0458,0.9391,0.999523,0.998226,0.988954,0.978213,1.03795,1.06311
2680,2680,2680,13452,13452,13452,13452,13452,Loyola Mymt,12/19/2016,1.03133,1.05725,1.06755,0.9391,0.999523,1.01939,1.01676,1.0121,1.03795,1.06311
2681,2681,2681,14506,14506,14506,14506,14506,Loyola Mymt,12/22/2016,1.02807,1.04662,1.06755,0.960361,0.999523,1.0123,1.02377,1.0121,1.01266,1.06311
2682,2682,2682,15553,15553,15553,15553,15553,Loyola Mymt,12/25/2016,1.03136,1.0721,1.06581,0.960361,0.999523,1.02204,1.06757,1.02659,1.01266,1.06311
2683,2683,2683,16593,16593,16593,16593,16593,Loyola Mymt,12/29/2016,1.0388700000000002,1.0574,1.07215,0.960361,0.999523,1.00065,0.954596,0.995566,1.01266,1.06311
2684,2684,2684,17327,17327,17327,17327,17327,Loyola Mymt,12/31/2016,1.01937,0.995491,1.0412,0.960361,0.999523,1.00011,0.966637,0.995471,1.01266,1.06311
2685,2685,2685,18678,18678,18678,18678,18678,Loyola-Chi,01/04/2017,1.05738,1.05447,1.07818,1.0421200000000002,0.939816,0.984046,1.19382,0.946317,1.01175,0.966464
2686,2686,2686,19727,19727,19727,19727,19727,Loyola-Chi,01/07/2017,1.06067,1.06764,1.08209,1.0421200000000002,0.939816,0.981352,1.13608,0.946279,1.01175,0.966464
2687,2687,2687,21123,21123,21123,21123,21123,Loyola-Chi,01/11/2017,1.07179,1.07134,1.08209,1.06382,0.939816,0.981918,1.04631,0.946279,1.00952,0.966464
2688,2688,2688,22529,22529,22529,22529,22529,Loyola-Chi,01/15/2017,1.0678299999999998,1.11407,1.08209,1.05803,0.939816,0.994621,1.04141,0.946279,1.02788,0.966464
2689,2689,2689,23225,23225,23225,23225,23225,Loyola-Chi,01/17/2017,1.07486,1.14428,1.09631,1.05803,0.939816,1.00056,1.09453,0.965752,1.02788,0.966464
2690,2690,2690,168,168,168,168,168,Loyola-Chi,11/11/2016,0.0,0.0,0.0,0.0,0.939816,0.0,0.0,0.0,0.0,0.966464
2691,2691,2691,2567,2567,2567,2567,2567,Loyola-Chi,11/18/2016,1.05103,1.05103,1.05103,0.0,0.939816,0.670221,0.670221,0.670221,0.0,0.966464
2692,2692,2692,3063,3063,3063,3063,3063,Loyola-Chi,11/19/2016,0.907209,0.907209,1.05103,0.7782899999999999,0.939816,0.828008,0.828008,0.670221,0.969449,0.966464
2693,2693,2693,3726,3726,3726,3726,3726,Loyola-Chi,11/21/2016,0.962832,0.962832,1.05103,0.923235,0.939816,0.79292,0.79292,0.670221,0.848008,0.966464
2694,2694,2694,5414,5414,5414,5414,5414,Loyola-Chi,11/26/2016,0.999829,0.984982,1.05103,0.984982,0.939816,0.8457459999999999,0.8966430000000001,0.670221,0.8966430000000001,0.966464
2695,2695,2695,6814,6814,6814,6814,6814,Loyola-Chi,11/30/2016,1.01099,1.07475,1.05103,1.00221,0.939816,0.893181,0.933215,0.670221,0.94208,0.966464
2696,2696,2696,7825,7825,7825,7825,7825,Loyola-Chi,12/03/2016,1.03527,1.10599,1.11165,1.00221,0.939816,0.904693,1.0138200000000002,0.818296,0.94208,0.966464
2697,2697,2697,9232,9232,9232,9232,9232,Loyola-Chi,12/07/2016,1.0378,1.09368,1.09353,1.00221,0.939816,0.911385,1.008,0.863309,0.94208,0.966464
2698,2698,2698,10265,10265,10265,10265,10265,Loyola-Chi,12/10/2016,1.05016,1.12421,1.10563,1.00221,0.939816,0.91575,0.958425,0.885281,0.94208,0.966464
2699,2699,2699,12711,12711,12711,12711,12711,Loyola-Chi,12/17/2016,1.06354,1.12743,1.12103,1.00221,0.939816,0.916456,0.943036,0.892438,0.94208,0.966464
2700,2700,2700,13769,13769,13769,13769,13769,Loyola-Chi,12/20/2016,1.05828,1.10663,1.12103,1.00541,0.939816,0.919376,0.938233,0.892438,0.942077,0.966464
2701,2701,2701,16572,16572,16572,16572,16572,Loyola-Chi,12/29/2016,1.0586799999999998,1.08174,1.12103,1.01391,0.939816,0.936974,0.994422,0.892438,0.968948,0.966464
2702,2702,2702,17259,17259,17259,17259,17259,Loyola-Chi,12/31/2016,1.0719,1.09463,1.12103,1.0421200000000002,0.939816,0.966717,1.10342,0.892438,1.01175,0.966464
2703,2703,2703,19246,19246,19246,19246,19246,Loyola-MD,01/05/2017,0.928502,0.958585,0.962913,0.910201,0.986378,1.00056,0.949279,0.888057,1.06039,1.06661
2704,2704,2704,20281,20281,20281,20281,20281,Loyola-MD,01/08/2017,0.94519,1.04141,0.962913,0.936877,0.986378,1.0103799999999998,1.06968,0.888057,1.06775,1.06661
2705,2705,2705,21337,21337,21337,21337,21337,Loyola-MD,01/11/2017,0.940043,0.977369,0.962913,0.930333,0.986378,1.01001,1.05649,0.888057,1.06179,1.06661
2706,2706,2706,23102,23102,23102,23102,23102,Loyola-MD,01/16/2017,0.940494,0.990002,0.960067,0.930333,0.986378,1.01847,1.0924200000000002,0.935022,1.06179,1.06661
2707,2707,2707,23448,23448,23448,23448,23448,Loyola-MD,01/17/2017,0.94492,0.943726,0.968084,0.930333,0.986378,1.01052,1.01113,0.929086,1.06179,1.06661
2708,2708,2708,235,235,235,235,235,Loyola-MD,11/11/2016,0.0,0.0,0.0,0.0,0.986378,0.0,0.0,0.0,0.0,1.06661
2709,2709,2709,2057,2057,2057,2057,2057,Loyola-MD,11/16/2016,0.794702,0.794702,0.0,0.794702,0.986378,0.860927,0.860927,0.0,0.860927,1.06661
2710,2710,2710,2746,2746,2746,2746,2746,Loyola-MD,11/18/2016,0.8534649999999999,0.8534649999999999,0.0,0.8534649999999999,0.986378,0.916946,0.916946,0.0,0.916946,1.06661
2711,2711,2711,4547,4547,4547,4547,4547,Loyola-MD,11/23/2016,0.802755,0.802755,0.0,0.802755,0.986378,1.01176,1.01176,0.0,1.01176,1.06661
2712,2712,2712,5573,5573,5573,5573,5573,Loyola-MD,11/26/2016,0.881601,0.913132,1.10883,0.802755,0.986378,0.983867,1.0284799999999998,0.903491,1.01176,1.06661
2713,2713,2713,7001,7001,7001,7001,7001,Loyola-MD,11/30/2016,0.852927,0.852567,1.10883,0.786407,0.986378,1.01956,1.08808,0.903491,1.0497299999999998,1.06661
2714,2714,2714,8029,8029,8029,8029,8029,Loyola-MD,12/03/2016,0.888598,0.974969,1.10883,0.842196,0.986378,1.0267700000000002,1.04188,0.903491,1.05275,1.06661
2715,2715,2715,9439,9439,9439,9439,9439,Loyola-MD,12/07/2016,0.894141,0.911473,1.02095,0.842196,0.986378,0.998491,1.0187,0.8660450000000001,1.05275,1.06661
2716,2716,2716,10501,10501,10501,10501,10501,Loyola-MD,12/10/2016,0.8783719999999999,0.922586,1.02095,0.829676,0.986378,1.00027,0.966753,0.8660450000000001,1.04611,1.06661
2717,2717,2717,15038,15038,15038,15038,15038,Loyola-MD,12/23/2016,0.918266,0.977049,1.02095,0.8884799999999999,0.986378,1.01801,1.00065,0.8660450000000001,1.06209,1.06661
2718,2718,2718,17149,17149,17149,17149,17149,Loyola-MD,12/30/2016,0.916359,0.965831,0.978789,0.8884799999999999,0.986378,0.992605,0.979499,0.837002,1.06209,1.06661
2719,2719,2719,17485,17485,17485,17485,17485,Loyola-MD,12/31/2016,0.929645,1.06367,0.978789,0.910201,0.986378,0.997066,0.988696,0.837002,1.06039,1.06661
2720,2720,2720,19233,19233,19233,19233,19233,Maine,01/05/2017,0.941025,0.924296,0.913376,0.9521,0.941274,1.09935,1.13996,1.1002,1.099,1.07633
2721,2721,2721,20273,20273,20273,20273,20273,Maine,01/08/2017,0.949084,0.923381,0.943064,0.9521,0.941274,1.1088,1.17401,1.12836,1.099,1.07633
2722,2722,2722,21330,21330,21330,21330,21330,Maine,01/11/2017,0.945751,0.958996,0.943064,0.946977,0.941274,1.10511,1.17858,1.12836,1.09451,1.07633
2723,2723,2723,22380,22380,22380,22380,22380,Maine,01/14/2017,0.95039,0.994366,0.956645,0.946977,0.941274,1.09886,1.09659,1.10684,1.09451,1.07633
2724,2724,2724,23095,23095,23095,23095,23095,Maine,01/16/2017,0.947366,0.938229,0.947992,0.946977,0.941274,1.10435,1.08068,1.12017,1.09451,1.07633
